Date,PEAK
1998-01-29,17.788023000000003
1998-01-30,17.674181
1998-02-02,17.588798999999998
1998-02-03,17.361110999999998
1998-02-04,17.332651000000002
1998-02-05,16.905737
1998-02-06,17.076501999999998
1998-02-09,17.190345999999998
1998-02-10,17.190345999999998
1998-02-11,16.991119
1998-02-12,17.076501999999998
1998-02-13,17.019581
1998-02-17,17.133425
1998-02-18,17.104963
1998-02-19,16.848816
1998-02-20,16.507285999999997
1998-02-23,16.64959
1998-02-24,16.564207
1998-02-25,16.621129999999997
1998-02-26,16.848816
1998-02-27,16.905737
1998-03-02,16.678051
1998-03-03,16.905737
1998-03-04,16.848816
1998-03-05,16.678051
1998-03-06,16.905737
1998-03-09,16.848816
1998-03-10,16.877277
1998-03-11,16.820354000000002
1998-03-12,16.706512
1998-03-13,16.393442
1998-03-16,16.535748
1998-03-17,16.421904
1998-03-18,16.30806
1998-03-19,16.364983
1998-03-20,16.706512
1998-03-23,16.507285999999997
1998-03-24,16.848816
1998-03-25,16.848816
1998-03-26,16.820354000000002
1998-03-27,16.820354000000002
1998-03-30,16.734972
1998-03-31,16.820354000000002
1998-04-01,16.763433
1998-04-02,16.763433
1998-04-03,16.734972
1998-04-06,16.791895
1998-04-07,16.820354000000002
1998-04-08,16.564207
1998-04-09,16.421904
1998-04-13,16.564207
1998-04-14,16.478825
1998-04-15,16.592669
1998-04-16,16.478825
1998-04-17,16.450364999999998
1998-04-20,16.393442
1998-04-21,16.194218
1998-04-22,16.251139000000002
1998-04-23,16.023451
1998-04-24,15.824225
1998-04-27,15.511157
1998-04-28,15.596539000000002
1998-04-29,15.738843
1998-04-30,15.368853
1998-05-01,15.625
1998-05-04,15.625
1998-05-05,15.511157
1998-05-06,15.425775
1998-05-07,15.226548000000001
1998-05-08,15.368853
1998-05-11,15.596539000000002
1998-05-12,15.482695999999999
1998-05-13,15.340391
1998-05-14,15.482695999999999
1998-05-15,15.710382000000001
1998-05-18,15.909609
1998-05-19,15.994991
1998-05-20,15.994991
1998-05-21,16.222676999999997
1998-05-22,16.251139000000002
1998-05-26,16.051911999999998
1998-05-27,16.30806
1998-05-28,15.994991
1998-05-29,16.023451
1998-06-01,16.165756
1998-06-02,16.051911999999998
1998-06-03,16.137295
1998-06-04,16.108832999999997
1998-06-05,16.222676999999997
1998-06-08,16.30806
1998-06-09,16.30806
1998-06-10,16.30806
1998-06-11,16.165756
1998-06-12,16.108832999999997
1998-06-15,16.108832999999997
1998-06-16,16.194218
1998-06-17,16.450364999999998
1998-06-18,16.450364999999998
1998-06-19,16.564207
1998-06-22,16.64959
1998-06-23,16.848816
1998-06-24,16.791895
1998-06-25,16.592669
1998-06-26,16.364983
1998-06-29,16.336520999999998
1998-06-30,16.421904
1998-07-01,16.393442
1998-07-02,16.791895
1998-07-06,16.734972
1998-07-07,16.848816
1998-07-08,16.905737
1998-07-09,16.905737
1998-07-10,16.734972
1998-07-13,16.763433
1998-07-14,16.877277
1998-07-15,17.019581
1998-07-16,17.076501999999998
1998-07-17,16.905737
1998-07-20,17.076501999999998
1998-07-21,16.934198000000002
1998-07-22,16.848816
1998-07-23,16.905737
1998-07-24,16.791895
1998-07-27,16.848816
1998-07-28,16.564207
1998-07-29,16.592669
1998-07-30,16.080374
1998-07-31,15.824225
1998-08-03,15.710382000000001
1998-08-04,15.454235
1998-08-05,15.482695999999999
1998-08-06,15.255009
1998-08-07,15.482695999999999
1998-08-10,15.425775
1998-08-11,14.970401
1998-08-12,14.571948999999998
1998-08-13,14.173497
1998-08-14,14.344261999999999
1998-08-17,14.401183999999999
1998-08-18,14.372724
1998-08-19,14.372724
1998-08-20,14.344261999999999
1998-08-21,14.628870999999998
1998-08-24,14.828095999999999
1998-08-25,14.970401
1998-08-26,15.027323
1998-08-27,14.828095999999999
1998-08-28,14.657331
1998-08-31,14.344261999999999
1998-09-01,14.515026999999998
1998-09-02,14.401183999999999
1998-09-03,14.486567
1998-09-04,14.116575
1998-09-08,14.088115
1998-09-09,13.746585000000001
1998-09-10,13.91735
1998-09-11,13.775045
1998-09-14,13.888889
1998-09-15,13.94581
1998-09-16,14.059654
1998-09-17,13.94581
1998-09-18,13.860428
1998-09-21,13.888889
1998-09-22,14.742714000000001
1998-09-23,15.255009
1998-09-24,15.055782999999998
1998-09-25,14.941939999999999
1998-09-28,14.998860999999998
1998-09-29,15.084244
1998-09-30,15.027323
1998-10-01,14.60041
1998-10-02,14.771173999999998
1998-10-05,14.429645
1998-10-06,14.315802
1998-10-07,14.287339999999999
1998-10-08,14.230419
1998-10-09,14.344261999999999
1998-10-12,14.571948999999998
1998-10-13,14.913479
1998-10-14,15.055782999999998
1998-10-15,15.454235
1998-10-16,15.539617999999999
1998-10-19,15.710382000000001
1998-10-20,15.653460999999998
1998-10-21,15.710382000000001
1998-10-22,15.738843
1998-10-23,15.767304000000001
1998-10-26,16.194218
1998-10-27,15.824225
1998-10-28,15.710382000000001
1998-10-29,15.710382000000001
1998-10-30,15.311931
1998-11-02,15.340391
1998-11-03,15.141166
1998-11-04,15.226548000000001
1998-11-05,15.141166
1998-11-06,15.027323
1998-11-09,14.941939999999999
1998-11-10,15.169626000000001
1998-11-11,14.571948999999998
1998-11-12,14.913479
1998-11-13,14.771173999999998
1998-11-16,14.771173999999998
1998-11-17,14.543489000000001
1998-11-18,14.401183999999999
1998-11-19,14.429645
1998-11-20,14.344261999999999
1998-11-23,14.287339999999999
1998-11-24,14.344261999999999
1998-11-25,14.230419
1998-11-27,14.173497
1998-11-30,14.372724
1998-12-01,14.116575
1998-12-02,14.031193
1998-12-03,14.344261999999999
1998-12-04,14.088115
1998-12-07,13.775045
1998-12-08,13.376594
1998-12-09,13.490438000000001
1998-12-10,13.547359
1998-12-11,13.831967
1998-12-14,13.518898000000002
1998-12-15,13.888889
1998-12-16,13.661202
1998-12-17,13.661202
1998-12-18,13.547359
1998-12-21,13.348132999999999
1998-12-22,13.148907000000001
1998-12-23,13.433516000000001
1998-12-24,13.376594
1998-12-28,13.433516000000001
1998-12-29,13.518898000000002
1998-12-30,13.803507000000002
1998-12-31,14.002732
1999-01-04,14.287339999999999
1999-01-05,14.230419
1999-01-06,14.031193
1999-01-07,13.746585000000001
1999-01-08,13.860428
1999-01-11,13.547359
1999-01-12,13.433516000000001
1999-01-13,13.60428
1999-01-14,13.661202
1999-01-15,13.661202
1999-01-19,13.860428
1999-01-20,13.775045
1999-01-21,13.661202
1999-01-22,13.632741000000001
1999-01-25,13.60428
1999-01-26,13.60428
1999-01-27,13.433516000000001
1999-01-28,13.433516000000001
1999-01-29,13.490438000000001
1999-02-01,13.148907000000001
1999-02-02,12.892759
1999-02-03,12.636612
1999-02-04,12.408925
1999-02-05,12.494308
1999-02-08,12.551229
1999-02-09,12.408925
1999-02-10,12.636612
1999-02-11,12.295082
1999-02-12,12.124317
1999-02-16,12.323542999999999
1999-02-17,12.295082
1999-02-18,12.323542999999999
1999-02-19,12.352003999999999
1999-02-22,12.636612
1999-02-23,13.063524000000001
1999-02-24,13.063524000000001
1999-02-25,13.319673000000002
1999-02-26,13.376594
1999-03-01,13.490438000000001
1999-03-02,13.632741000000001
1999-03-03,13.490438000000001
1999-03-04,13.405054999999999
1999-03-05,13.746585000000001
1999-03-08,13.376594
1999-03-09,13.547359
1999-03-10,13.831967
1999-03-11,13.689663000000001
1999-03-12,13.547359
1999-03-15,13.433516000000001
1999-03-16,13.461976000000002
1999-03-17,13.661202
1999-03-18,13.262751000000002
1999-03-19,13.319673000000002
1999-03-22,13.319673000000002
1999-03-23,13.205829000000001
1999-03-24,13.234289000000002
1999-03-25,13.348132999999999
1999-03-26,13.262751000000002
1999-03-29,13.262751000000002
1999-03-30,13.035064
1999-03-31,13.091986
1999-04-01,12.978142
1999-04-05,12.864299
1999-04-06,12.835838
1999-04-07,13.091986
1999-04-08,13.035064
1999-04-09,13.063524000000001
1999-04-12,13.148907000000001
1999-04-13,13.177368
1999-04-14,13.234289000000002
1999-04-15,13.234289000000002
1999-04-16,13.775045
1999-04-19,14.401183999999999
1999-04-20,14.515026999999998
1999-04-21,14.941939999999999
1999-04-22,14.998860999999998
1999-04-23,14.998860999999998
1999-04-26,14.486567
1999-04-27,14.315802
1999-04-28,14.287339999999999
1999-04-29,14.002732
1999-04-30,14.059654
1999-05-03,14.116575
1999-05-04,13.888889
1999-05-05,13.831967
1999-05-06,13.974272000000001
1999-05-07,14.031193
1999-05-10,14.116575
1999-05-11,14.059654
1999-05-12,14.230419
1999-05-13,13.974272000000001
1999-05-14,13.94581
1999-05-17,13.718123
1999-05-18,13.490438000000001
1999-05-19,13.60428
1999-05-20,14.059654
1999-05-21,14.002732
1999-05-24,13.803507000000002
1999-05-25,13.689663000000001
1999-05-26,13.718123
1999-05-27,13.746585000000001
1999-05-28,13.803507000000002
1999-06-01,13.746585000000001
1999-06-02,13.433516000000001
1999-06-03,13.376594
1999-06-04,13.376594
1999-06-07,13.319673000000002
1999-06-08,13.291210999999999
1999-06-09,13.205829000000001
1999-06-10,13.091986
1999-06-11,13.035064
1999-06-14,12.978142
1999-06-15,12.978142
1999-06-16,13.120446
1999-06-17,12.978142
1999-06-18,12.864299
1999-06-21,12.921221000000001
1999-06-22,12.750455
1999-06-23,12.608151
1999-06-24,12.437387
1999-06-25,12.978142
1999-06-28,12.921221000000001
1999-06-29,12.864299
1999-06-30,13.148907000000001
1999-07-01,13.006603
1999-07-02,13.006603
1999-07-06,12.892759
1999-07-07,12.608151
1999-07-08,12.693534
1999-07-09,12.721994
1999-07-12,12.57969
1999-07-13,12.522769
1999-07-14,12.408925
1999-07-15,12.551229
1999-07-16,12.665072
1999-07-19,12.608151
1999-07-20,12.437387
1999-07-21,12.465847
1999-07-22,12.380465
1999-07-23,12.352003999999999
1999-07-26,12.494308
1999-07-27,12.494308
1999-07-28,12.408925
1999-07-29,12.095856
1999-07-30,12.010473
1999-08-02,11.982013
1999-08-03,11.782786999999999
1999-08-04,11.469717999999999
1999-08-05,11.469717999999999
1999-08-06,11.526639
1999-08-09,11.270491999999999
1999-08-10,11.270491999999999
1999-08-11,11.298953
1999-08-12,11.327414
1999-08-13,11.270491999999999
1999-08-16,11.242030999999999
1999-08-17,11.498178
1999-08-18,11.384336
1999-08-19,11.668942999999999
1999-08-20,11.612021
1999-08-23,11.839708
1999-08-24,11.86817
1999-08-25,11.89663
1999-08-26,11.754325999999999
1999-08-27,11.498178
1999-08-30,11.612021
1999-08-31,11.839708
1999-09-01,11.725864999999999
1999-09-02,11.640483
1999-09-03,11.668942999999999
1999-09-07,11.697403999999999
1999-09-08,11.640483
1999-09-09,11.612021
1999-09-10,11.5551
1999-09-13,11.583561
1999-09-14,11.697403999999999
1999-09-15,11.982013
1999-09-16,11.640483
1999-09-17,11.754325999999999
1999-09-20,11.640483
1999-09-21,11.498178
1999-09-22,11.498178
1999-09-23,11.668942999999999
1999-09-24,11.640483
1999-09-27,11.640483
1999-09-28,11.725864999999999
1999-09-29,11.754325999999999
1999-09-30,11.953552
1999-10-01,11.782786999999999
1999-10-04,11.953552
1999-10-05,11.89663
1999-10-06,11.925091
1999-10-07,11.86817
1999-10-08,11.89663
1999-10-11,11.86817
1999-10-12,11.839708
1999-10-13,11.925091
1999-10-14,12.010473
1999-10-15,11.925091
1999-10-18,12.095856
1999-10-19,12.152778
1999-10-20,12.23816
1999-10-21,12.23816
1999-10-22,12.181238
1999-10-25,11.89663
1999-10-26,11.86817
1999-10-27,11.839708
1999-10-28,11.839708
1999-10-29,11.953552
1999-11-01,12.095856
1999-11-02,12.352003999999999
1999-11-03,12.067395
1999-11-04,11.953552
1999-11-05,11.925091
1999-11-08,12.010473
1999-11-09,11.811247999999999
1999-11-10,11.668942999999999
1999-11-11,11.612021
1999-11-12,11.498178
1999-11-15,11.412796
1999-11-16,11.441257
1999-11-17,11.384336
1999-11-18,11.697403999999999
1999-11-19,11.668942999999999
1999-11-22,12.124317
1999-11-23,11.982013
1999-11-24,11.89663
1999-11-26,11.725864999999999
1999-11-29,11.782786999999999
1999-11-30,11.811247999999999
1999-12-01,11.668942999999999
1999-12-02,11.213571
1999-12-03,11.270491999999999
1999-12-06,11.270491999999999
1999-12-07,11.441257
1999-12-08,10.900501
1999-12-09,10.587432000000002
1999-12-10,10.359745
1999-12-13,10.245902000000001
1999-12-14,10.103598
1999-12-15,9.989754
1999-12-16,10.018215
1999-12-17,10.018215
1999-12-20,10.359745
1999-12-21,10.388206
1999-12-22,10.530510000000001
1999-12-23,10.416667
1999-12-27,10.359745
1999-12-28,10.672814
1999-12-29,10.900501
1999-12-30,10.729736
1999-12-31,10.87204
2000-01-03,10.900501
2000-01-04,10.87204
2000-01-05,11.071266
2000-01-06,11.469717999999999
2000-01-07,11.725864999999999
2000-01-10,11.782786999999999
2000-01-11,11.640483
2000-01-12,11.754325999999999
2000-01-13,11.839708
2000-01-14,11.754325999999999
2000-01-18,11.469717999999999
2000-01-19,11.668942999999999
2000-01-20,11.725864999999999
2000-01-21,11.839708
2000-01-24,11.640483
2000-01-25,11.725864999999999
2000-01-26,11.725864999999999
2000-01-27,11.811247999999999
2000-01-28,11.526639
2000-01-31,11.640483
2000-02-01,11.384336
2000-02-02,11.441257
2000-02-03,11.412796
2000-02-04,11.441257
2000-02-07,11.384336
2000-02-08,11.412796
2000-02-09,11.384336
2000-02-10,11.412796
2000-02-11,11.270491999999999
2000-02-14,11.071266
2000-02-15,11.128186999999999
2000-02-16,11.014344
2000-02-17,11.327414
2000-02-18,11.156649
2000-02-22,11.242030999999999
2000-02-23,11.042805
2000-02-24,10.786657
2000-02-25,11.099727
2000-02-28,11.327414
2000-02-29,11.327414
2000-03-01,11.185108999999999
2000-03-02,11.242030999999999
2000-03-03,11.242030999999999
2000-03-06,11.185108999999999
2000-03-07,11.156649
2000-03-08,11.213571
2000-03-09,11.213571
2000-03-10,11.156649
2000-03-13,11.185108999999999
2000-03-14,11.185108999999999
2000-03-15,11.298953
2000-03-16,11.612021
2000-03-17,11.725864999999999
2000-03-20,11.754325999999999
2000-03-21,11.782786999999999
2000-03-22,11.640483
2000-03-23,11.612021
2000-03-24,11.612021
2000-03-27,11.612021
2000-03-28,11.612021
2000-03-29,11.526639
2000-03-30,11.498178
2000-03-31,11.583561
2000-04-03,11.498178
2000-04-04,11.384336
2000-04-05,11.498178
2000-04-06,11.412796
2000-04-07,11.469717999999999
2000-04-10,11.498178
2000-04-11,11.5551
2000-04-12,11.982013
2000-04-13,11.839708
2000-04-14,11.982013
2000-04-17,12.181238
2000-04-18,12.323542999999999
2000-04-19,12.295082
2000-04-20,12.352003999999999
2000-04-24,12.465847
2000-04-25,12.551229
2000-04-26,12.494308
2000-04-27,12.693534
2000-04-28,12.693534
2000-05-01,12.494308
2000-05-02,12.295082
2000-05-03,12.295082
2000-05-04,12.266622
2000-05-05,12.380465
2000-05-08,12.295082
2000-05-09,12.295082
2000-05-10,12.295082
2000-05-11,12.57969
2000-05-12,12.408925
2000-05-15,12.380465
2000-05-16,12.465847
2000-05-17,12.23816
2000-05-18,12.181238
2000-05-19,12.23816
2000-05-22,12.465847
2000-05-23,12.323542999999999
2000-05-24,12.437387
2000-05-25,12.295082
2000-05-26,12.266622
2000-05-30,12.352003999999999
2000-05-31,12.152778
2000-06-01,12.408925
2000-06-02,12.522769
2000-06-05,12.380465
2000-06-06,12.408925
2000-06-07,12.57969
2000-06-08,12.522769
2000-06-09,12.551229
2000-06-12,12.551229
2000-06-13,12.665072
2000-06-14,12.807377
2000-06-15,12.864299
2000-06-16,12.892759
2000-06-19,13.006603
2000-06-20,13.177368
2000-06-21,13.091986
2000-06-22,12.978142
2000-06-23,12.892759
2000-06-26,13.035064
2000-06-27,13.091986
2000-06-28,13.205829000000001
2000-06-29,13.063524000000001
2000-06-30,12.401810000000001
2000-07-03,12.864299
2000-07-05,13.063524000000001
2000-07-06,13.205829000000001
2000-07-07,13.234289000000002
2000-07-10,13.234289000000002
2000-07-11,13.234289000000002
2000-07-12,13.234289000000002
2000-07-13,13.262751000000002
2000-07-14,13.234289000000002
2000-07-17,13.262751000000002
2000-07-18,13.205829000000001
2000-07-19,13.177368
2000-07-20,13.348132999999999
2000-07-21,13.205829000000001
2000-07-24,13.148907000000001
2000-07-25,13.148907000000001
2000-07-26,13.205829000000001
2000-07-27,13.262751000000002
2000-07-28,13.205829000000001
2000-07-31,13.547359
2000-08-01,13.234289000000002
2000-08-02,13.177368
2000-08-03,13.091986
2000-08-04,13.006603
2000-08-07,13.063524000000001
2000-08-08,12.921221000000001
2000-08-09,12.750455
2000-08-10,12.721994
2000-08-11,12.750455
2000-08-14,12.721994
2000-08-15,12.693534
2000-08-16,12.778916
2000-08-17,12.693534
2000-08-18,12.721994
2000-08-21,12.636612
2000-08-22,12.380465
2000-08-23,12.494308
2000-08-24,12.323542999999999
2000-08-25,12.380465
2000-08-28,12.295082
2000-08-29,12.038935
2000-08-30,12.010473
2000-08-31,12.067395
2000-09-01,12.010473
2000-09-05,12.380465
2000-09-06,12.807377
2000-09-07,13.006603
2000-09-08,12.921221000000001
2000-09-11,12.864299
2000-09-12,12.892759
2000-09-13,12.835838
2000-09-14,12.921221000000001
2000-09-15,12.750455
2000-09-18,12.778916
2000-09-19,13.091986
2000-09-20,13.091986
2000-09-21,13.063524000000001
2000-09-22,13.262751000000002
2000-09-25,13.291210999999999
2000-09-26,13.234289000000002
2000-09-27,13.376594
2000-09-28,13.888889
2000-09-29,13.490438000000001
2000-10-02,13.205829000000001
2000-10-03,13.063524000000001
2000-10-04,13.177368
2000-10-05,13.120446
2000-10-06,13.120446
2000-10-09,13.148907000000001
2000-10-10,13.319673000000002
2000-10-11,13.461976000000002
2000-10-12,13.376594
2000-10-13,13.490438000000001
2000-10-16,13.234289000000002
2000-10-17,13.148907000000001
2000-10-18,13.405054999999999
2000-10-19,13.405054999999999
2000-10-20,13.291210999999999
2000-10-23,13.234289000000002
2000-10-24,13.091986
2000-10-25,13.006603
2000-10-26,13.177368
2000-10-27,13.177368
2000-10-30,13.376594
2000-10-31,13.376594
2000-11-01,12.921221000000001
2000-11-02,13.035064
2000-11-03,12.835838
2000-11-06,12.721994
2000-11-07,12.807377
2000-11-08,12.835838
2000-11-09,12.835838
2000-11-10,12.57969
2000-11-13,12.864299
2000-11-14,12.807377
2000-11-15,12.835838
2000-11-16,12.778916
2000-11-17,12.978142
2000-11-20,12.949681
2000-11-21,13.006603
2000-11-22,12.921221000000001
2000-11-24,12.835838
2000-11-27,12.721994
2000-11-28,12.551229
2000-11-29,12.437387
2000-11-30,12.408925
2000-12-01,12.522769
2000-12-04,12.522769
2000-12-05,12.921221000000001
2000-12-06,12.835838
2000-12-07,12.665072
2000-12-08,13.063524000000001
2000-12-11,13.006603
2000-12-12,12.778916
2000-12-13,12.665072
2000-12-14,12.608151
2000-12-15,12.721994
2000-12-18,13.035064
2000-12-19,12.892759
2000-12-20,12.949681
2000-12-21,13.006603
2000-12-22,13.205829000000001
2000-12-26,13.148907000000001
2000-12-27,13.262751000000002
2000-12-28,13.632741000000001
2000-12-29,13.60428
2001-01-02,13.461976000000002
2001-01-03,13.974272000000001
2001-01-04,14.088115
2001-01-05,14.002732
2001-01-08,14.458105999999999
2001-01-09,14.429645
2001-01-10,14.515026999999998
2001-01-11,14.543489000000001
2001-01-12,14.515026999999998
2001-01-16,14.543489000000001
2001-01-17,14.543489000000001
2001-01-18,14.60041
2001-01-19,14.628870999999998
2001-01-22,14.60041
2001-01-23,14.685792000000001
2001-01-24,14.714253
2001-01-25,14.685792000000001
2001-01-26,14.515026999999998
2001-01-29,14.612932
2001-01-30,14.635701000000001
2001-01-31,14.453551999999998
2001-02-01,14.253186999999999
2001-02-02,14.080146
2001-02-05,14.071038
2001-02-06,14.298725
2001-02-07,14.175775
2001-02-08,14.039162
2001-02-09,13.989071
2001-02-12,14.253186999999999
2001-02-13,13.952641
2001-02-14,14.107467999999999
2001-02-15,14.198542999999999
2001-02-16,14.139344
2001-02-20,14.234973000000002
2001-02-21,14.230419
2001-02-22,14.193989000000002
2001-02-23,14.189435000000001
2001-02-26,14.20765
2001-02-27,14.002732
2001-02-28,14.257741000000001
2001-03-01,14.503642999999999
2001-03-02,14.845173
2001-03-05,14.890710999999998
2001-03-06,14.776867000000001
2001-03-07,14.931694
2001-03-08,15.163935
2001-03-09,14.949909
2001-03-12,15.122951
2001-03-13,15.209472
2001-03-14,14.954463
2001-03-15,14.886157
2001-03-16,14.799635999999998
