Date,ATGE
2005-08-18,18.01
2005-08-19,18.26
2005-08-22,17.65
2005-08-23,17.860001
2005-08-24,17.84
2005-08-25,17.92
2005-08-26,17.809998999999998
2005-08-29,18.059998999999998
2005-08-30,18.1
2005-08-31,18.469998999999998
2005-09-01,18.59
2005-09-02,18.549999
2005-09-06,18.860001
2005-09-07,18.84
2005-09-08,18.75
2005-09-09,19.049999
2005-09-12,19.16
2005-09-13,19.01
2005-09-14,19.049999
2005-09-15,19.129998999999998
2005-09-16,19.33
2005-09-19,19.0
2005-09-20,19.07
2005-09-21,18.540001
2005-09-22,18.77
2005-09-23,18.629998999999998
2005-09-26,18.950001
2005-09-27,19.02
2005-09-28,18.870001000000002
2005-09-29,19.040001
2005-09-30,19.049999
2005-10-03,19.370001000000002
2005-10-04,19.719998999999998
2005-10-05,19.52
2005-10-06,19.91
2005-10-07,20.389999
2005-10-10,20.209999
2005-10-11,19.93
2005-10-12,19.879998999999998
2005-10-13,19.719998999999998
2005-10-14,19.5
2005-10-17,19.59
2005-10-18,19.690001000000002
2005-10-19,20.74
2005-10-20,20.709999
2005-10-21,20.65
2005-10-24,21.76
2005-10-25,21.84
2005-10-26,22.32
2005-10-27,21.5
2005-10-28,22.280001000000002
2005-10-31,22.6
2005-11-01,22.469998999999998
2005-11-02,23.34
2005-11-03,23.379998999999998
2005-11-04,23.68
2005-11-07,23.799999
2005-11-08,23.540001
2005-11-09,23.51
2005-11-10,23.969998999999998
2005-11-11,23.98
2005-11-14,23.65
2005-11-15,23.67
2005-11-16,23.33
2005-11-17,23.51
2005-11-18,23.959999
2005-11-21,24.110001
2005-11-22,23.91
2005-11-23,23.719998999999998
2005-11-25,23.049999
2005-11-28,22.98
2005-11-29,23.35
2005-11-30,23.219998999999998
2005-12-01,23.950001
2005-12-02,23.459999
2005-12-05,24.389999
2005-12-06,21.870001000000002
2005-12-07,22.459999
2005-12-08,22.24
2005-12-09,21.969998999999998
2005-12-12,21.74
2005-12-13,21.68
2005-12-14,21.860001
2005-12-15,21.25
2005-12-16,21.17
2005-12-19,20.85
2005-12-20,20.440001000000002
2005-12-21,20.450001
2005-12-22,20.27
2005-12-23,20.610001
2005-12-27,20.23
2005-12-28,20.35
2005-12-29,20.200001
2005-12-30,20.0
2006-01-03,19.450001
2006-01-04,19.530001000000002
2006-01-05,19.5
2006-01-06,19.68
2006-01-09,19.299999
2006-01-10,19.370001000000002
2006-01-11,19.57
2006-01-12,19.25
2006-01-13,19.16
2006-01-17,18.959999
2006-01-18,19.120001000000002
2006-01-19,19.92
2006-01-20,19.309998999999998
2006-01-23,18.75
2006-01-24,19.559998999999998
2006-01-25,19.799999
2006-01-26,20.76
2006-01-27,23.610001
2006-01-30,23.290001
2006-01-31,22.99
2006-02-01,23.25
2006-02-02,22.85
2006-02-03,22.73
2006-02-06,22.77
2006-02-07,23.299999
2006-02-08,23.25
2006-02-09,23.1
2006-02-10,23.1
2006-02-13,22.84
2006-02-14,22.9
2006-02-15,22.92
2006-02-16,22.959999
2006-02-17,22.780001000000002
2006-02-21,22.870001000000002
2006-02-22,23.190001000000002
2006-02-23,23.959999
2006-02-24,24.27
2006-02-27,24.49
2006-02-28,23.48
2006-03-01,23.99
2006-03-02,23.59
2006-03-03,23.709999
2006-03-06,23.620001000000002
2006-03-07,23.49
2006-03-08,23.48
2006-03-09,23.85
2006-03-10,24.209999
2006-03-13,23.440001000000002
2006-03-14,23.200001
2006-03-15,23.18
2006-03-16,23.17
2006-03-17,23.110001
2006-03-20,22.799999
2006-03-21,22.0
2006-03-22,22.129998999999998
2006-03-23,22.379998999999998
2006-03-24,22.309998999999998
2006-03-27,22.49
2006-03-28,22.49
2006-03-29,22.469998999999998
2006-03-30,22.450001
2006-03-31,22.77
2006-04-03,22.26
2006-04-04,22.290001
2006-04-05,22.41
2006-04-06,22.280001000000002
2006-04-07,21.950001
2006-04-10,22.0
2006-04-11,21.85
2006-04-12,22.02
2006-04-13,21.68
2006-04-17,21.68
2006-04-18,22.459999
2006-04-19,22.49
2006-04-20,22.450001
2006-04-21,22.08
2006-04-24,22.02
2006-04-25,21.790001
2006-04-26,25.950001
2006-04-27,25.59
2006-04-28,25.860001
2006-05-01,25.67
2006-05-02,25.66
2006-05-03,25.059998999999998
2006-05-04,24.92
2006-05-05,24.82
2006-05-08,25.17
2006-05-09,25.23
2006-05-10,24.9
2006-05-11,24.540001
2006-05-12,24.5
2006-05-15,24.42
2006-05-16,24.379998999999998
2006-05-17,24.25
2006-05-18,24.18
2006-05-19,24.219998999999998
2006-05-22,24.43
2006-05-23,24.290001
2006-05-24,24.639999
2006-05-25,24.389999
2006-05-26,24.41
2006-05-30,24.17
2006-05-31,24.5
2006-06-01,24.66
2006-06-02,24.540001
2006-06-05,23.940001000000002
2006-06-06,23.889999
2006-06-07,23.799999
2006-06-08,24.360001
2006-06-09,24.07
2006-06-12,23.77
2006-06-13,23.719998999999998
2006-06-14,23.33
2006-06-15,23.82
2006-06-16,23.389999
2006-06-19,22.83
2006-06-20,22.450001
2006-06-21,22.83
2006-06-22,23.01
2006-06-23,22.950001
2006-06-26,22.84
2006-06-27,22.24
2006-06-28,21.959999
2006-06-29,22.27
2006-06-30,21.969998999999998
2006-07-03,22.08
2006-07-05,21.450001
2006-07-06,21.370001000000002
2006-07-07,21.040001
2006-07-10,20.690001000000002
2006-07-11,21.02
2006-07-12,20.309998999999998
2006-07-13,20.17
2006-07-14,19.9
2006-07-17,20.1
2006-07-18,20.24
2006-07-19,21.190001000000002
2006-07-20,20.559998999999998
2006-07-21,20.66
2006-07-24,20.969998999999998
2006-07-25,21.290001
2006-07-26,21.02
2006-07-27,20.639999
2006-07-28,21.190001000000002
2006-07-31,21.1
2006-08-01,20.73
2006-08-02,21.17
2006-08-03,21.309998999999998
2006-08-04,20.709999
2006-08-07,22.379998999999998
2006-08-08,21.66
2006-08-09,21.379998999999998
2006-08-10,21.57
2006-08-11,21.129998999999998
2006-08-14,21.65
2006-08-15,22.15
2006-08-16,22.209999
2006-08-17,23.299999
2006-08-18,20.65
2006-08-21,21.379998999999998
2006-08-22,21.85
2006-08-23,22.299999
2006-08-24,22.219998999999998
2006-08-25,22.52
2006-08-28,22.4
2006-08-29,22.629998999999998
2006-08-30,22.27
2006-08-31,22.35
2006-09-01,22.459999
2006-09-05,22.25
2006-09-06,22.18
2006-09-07,21.49
2006-09-08,21.57
2006-09-11,21.82
2006-09-12,22.5
2006-09-13,22.67
2006-09-14,22.33
2006-09-15,22.309998999999998
2006-09-18,22.139999
2006-09-19,22.110001
2006-09-20,22.620001000000002
2006-09-21,22.35
2006-09-22,21.91
2006-09-25,22.41
2006-09-26,22.1
2006-09-27,21.809998999999998
2006-09-28,21.629998999999998
2006-09-29,21.27
2006-10-02,21.6
2006-10-03,21.620001000000002
2006-10-04,22.32
2006-10-05,22.26
2006-10-06,22.200001
2006-10-09,22.040001
2006-10-10,22.120001000000002
2006-10-11,21.85
2006-10-12,22.5
2006-10-13,22.450001
2006-10-16,22.940001000000002
2006-10-17,22.940001000000002
2006-10-18,22.68
2006-10-19,22.870001000000002
2006-10-20,22.83
2006-10-23,22.799999
2006-10-24,22.49
2006-10-25,23.98
2006-10-26,24.0
2006-10-27,24.120001000000002
2006-10-30,24.35
2006-10-31,24.35
2006-11-01,23.780001000000002
2006-11-02,23.83
2006-11-03,23.9
2006-11-06,23.709999
2006-11-07,24.200001
2006-11-08,24.6
2006-11-09,24.870001000000002
2006-11-10,25.01
2006-11-13,25.559998999999998
2006-11-14,25.82
2006-11-15,26.639999
2006-11-16,26.889999
2006-11-17,26.709999
2006-11-20,27.02
2006-11-21,26.01
2006-11-22,26.120001000000002
2006-11-24,26.08
2006-11-27,25.700001
2006-11-28,26.17
2006-11-29,26.57
2006-11-30,26.219998999999998
2006-12-01,26.459999
2006-12-04,27.27
2006-12-05,26.67
2006-12-06,26.49
2006-12-07,27.110001
2006-12-08,27.18
2006-12-11,27.27
2006-12-12,27.16
2006-12-13,27.290001
2006-12-14,27.52
2006-12-15,27.540001
2006-12-18,27.24
2006-12-19,27.809998999999998
2006-12-20,28.049999
2006-12-21,27.76
2006-12-22,27.75
2006-12-26,28.290001
2006-12-27,28.75
2006-12-28,28.370001000000002
2006-12-29,28.0
2007-01-03,28.85
2007-01-04,28.6
2007-01-05,28.66
2007-01-08,28.540001
2007-01-09,28.629998999999998
2007-01-10,28.690001000000002
2007-01-11,29.24
2007-01-12,29.780001000000002
2007-01-16,29.25
2007-01-17,29.049999
2007-01-18,28.540001
2007-01-19,28.440001000000002
2007-01-22,28.43
2007-01-23,28.26
2007-01-24,28.700001
2007-01-25,28.75
2007-01-26,27.790001
2007-01-29,27.870001000000002
2007-01-30,28.08
2007-01-31,28.16
2007-02-01,28.299999
2007-02-02,28.27
2007-02-05,28.85
2007-02-06,28.799999
2007-02-07,29.110001
2007-02-08,29.379998999999998
2007-02-09,28.940001000000002
2007-02-12,29.24
2007-02-13,29.450001
2007-02-14,29.200001
2007-02-15,28.82
2007-02-16,28.98
2007-02-20,29.07
2007-02-21,29.030001000000002
2007-02-22,28.950001
2007-02-23,28.950001
2007-02-26,28.709999
2007-02-27,27.780001000000002
2007-02-28,27.639999
2007-03-01,27.48
2007-03-02,26.93
2007-03-05,26.459999
2007-03-06,27.059998999999998
2007-03-07,27.01
2007-03-08,27.120001000000002
2007-03-09,27.25
2007-03-12,27.35
2007-03-13,26.75
2007-03-14,27.059998999999998
2007-03-15,27.280001000000002
2007-03-16,27.02
2007-03-19,26.98
2007-03-20,27.0
2007-03-21,27.23
2007-03-22,27.43
2007-03-23,27.57
2007-03-26,27.43
2007-03-27,27.0
2007-03-28,26.959999
2007-03-29,26.780001000000002
2007-03-30,29.35
2007-04-02,28.549999
2007-04-03,28.690001000000002
2007-04-04,28.43
2007-04-05,28.690001000000002
2007-04-09,28.719998999999998
2007-04-10,28.700001
2007-04-11,28.370001000000002
2007-04-12,28.549999
2007-04-13,28.559998999999998
2007-04-16,28.799999
2007-04-17,28.98
2007-04-18,29.040001
2007-04-19,28.24
2007-04-20,28.76
2007-04-23,28.290001
2007-04-24,27.98
2007-04-25,28.02
2007-04-26,29.809998999999998
2007-04-27,34.52
2007-04-30,32.990002000000004
2007-05-01,33.73
2007-05-02,33.779999
2007-05-03,33.889998999999996
2007-05-04,33.990002000000004
2007-05-07,33.900002
2007-05-08,33.91
2007-05-09,34.02
2007-05-10,33.810001
2007-05-11,34.130001
2007-05-14,33.66
2007-05-15,34.0
2007-05-16,34.279999
2007-05-17,34.25
2007-05-18,34.299999
2007-05-21,34.740002000000004
2007-05-22,34.560001
2007-05-23,34.16
2007-05-24,33.709998999999996
2007-05-25,33.889998999999996
2007-05-29,33.959998999999996
2007-05-30,33.259997999999996
2007-05-31,33.599998
2007-06-01,33.810001
2007-06-04,34.900002
2007-06-05,34.549999
2007-06-06,34.150002
2007-06-07,33.130001
2007-06-08,33.779999
2007-06-11,33.740002000000004
2007-06-12,33.139998999999996
2007-06-13,35.759997999999996
2007-06-14,35.150002
2007-06-15,35.200001
2007-06-18,35.220001
2007-06-19,34.93
2007-06-20,34.450001
2007-06-21,34.380001
2007-06-22,33.950001
2007-06-25,33.849998
2007-06-26,34.18
2007-06-27,34.889998999999996
2007-06-28,34.810001
2007-06-29,34.02
2007-07-02,34.66
2007-07-03,34.75
2007-07-05,34.810001
2007-07-06,34.82
2007-07-09,35.080002
2007-07-10,34.099998
2007-07-11,34.450001
2007-07-12,35.049999
2007-07-13,35.040001000000004
2007-07-16,34.709998999999996
2007-07-17,34.799999
2007-07-18,34.540001000000004
2007-07-19,36.5
2007-07-20,35.549999
2007-07-23,35.959998999999996
2007-07-24,35.119999
2007-07-25,35.639998999999996
2007-07-26,35.110001000000004
2007-07-27,33.470001
2007-07-30,33.259997999999996
2007-07-31,32.400002
2007-08-01,33.41
2007-08-02,34.68
2007-08-03,33.619999
2007-08-06,35.880001
2007-08-07,36.099998
2007-08-08,35.610001000000004
2007-08-09,34.310001
2007-08-10,34.869999
2007-08-13,33.68
2007-08-14,34.43
2007-08-15,33.580002
2007-08-16,34.220001
2007-08-17,35.130001
2007-08-20,35.860001000000004
2007-08-21,35.91
2007-08-22,36.349998
2007-08-23,35.599998
2007-08-24,35.880001
2007-08-27,34.84
2007-08-28,33.619999
2007-08-29,34.75
2007-08-30,33.759997999999996
2007-08-31,34.529999
2007-09-04,34.689999
2007-09-05,34.68
2007-09-06,35.470001
2007-09-07,34.73
2007-09-10,35.040001000000004
2007-09-11,35.509997999999996
2007-09-12,35.700001
2007-09-13,35.169998
2007-09-14,35.5
2007-09-17,35.150002
2007-09-18,36.740002000000004
2007-09-19,37.07
2007-09-20,36.580002
2007-09-21,36.5
2007-09-24,35.75
2007-09-25,36.810001
2007-09-26,37.5
2007-09-27,38.32
2007-09-28,37.009997999999996
2007-10-01,38.220001
2007-10-02,37.959998999999996
2007-10-03,37.419998
2007-10-04,38.029999
2007-10-05,39.720001
2007-10-08,39.689999
2007-10-09,39.990002000000004
2007-10-10,39.810001
2007-10-11,39.169998
2007-10-12,39.27
2007-10-15,38.73
2007-10-16,38.73
2007-10-17,38.52
2007-10-18,40.209998999999996
2007-10-19,37.470001
2007-10-22,38.119999
2007-10-23,38.389998999999996
2007-10-24,38.470001
2007-10-25,40.029999
2007-10-26,55.09
2007-10-29,52.889998999999996
2007-10-30,52.630001
2007-10-31,54.689999
2007-11-01,53.25
2007-11-02,53.049999
2007-11-05,54.68
2007-11-06,57.68
2007-11-07,57.740002000000004
2007-11-08,57.950001
2007-11-09,54.82
2007-11-12,53.869999
2007-11-13,54.639998999999996
2007-11-14,54.049999
2007-11-15,53.959998999999996
2007-11-16,54.369999
2007-11-19,53.34
2007-11-20,52.5
2007-11-21,50.830002
2007-11-23,52.349998
2007-11-26,50.77
2007-11-27,51.139998999999996
2007-11-28,53.209998999999996
2007-11-29,53.25
2007-11-30,54.98
2007-12-03,54.450001
2007-12-04,54.150002
2007-12-05,54.580002
2007-12-06,55.610001000000004
2007-12-07,57.889998999999996
2007-12-10,58.599998
2007-12-11,56.73
2007-12-12,58.150002
2007-12-13,59.799999
2007-12-14,58.59
2007-12-17,55.349998
2007-12-18,55.220001
2007-12-19,53.830002
2007-12-20,52.299999
2007-12-21,53.540001000000004
2007-12-24,54.450001
2007-12-26,54.060001
2007-12-27,51.419998
2007-12-28,51.799999
2007-12-31,51.959998999999996
2008-01-02,50.599998
2008-01-03,51.330002
2008-01-04,50.5
2008-01-07,53.27
2008-01-08,49.560001
2008-01-09,53.610001000000004
2008-01-10,56.580002
2008-01-11,55.419998
2008-01-14,57.439999
2008-01-15,58.27
2008-01-16,56.869999
2008-01-17,58.950001
2008-01-18,58.880001
2008-01-22,51.889998999999996
2008-01-23,54.080002
2008-01-24,57.740002000000004
2008-01-25,52.369999
2008-01-28,54.52
2008-01-29,54.630001
2008-01-30,53.25
2008-01-31,55.189999
2008-02-01,54.349998
2008-02-04,55.0
2008-02-05,52.490002000000004
2008-02-06,48.299999
2008-02-07,47.630001
2008-02-08,48.959998999999996
2008-02-11,49.849998
2008-02-12,49.0
2008-02-13,50.0
2008-02-14,47.07
2008-02-15,46.34
2008-02-19,44.98
2008-02-20,47.540001000000004
2008-02-21,43.860001000000004
2008-02-22,44.720001
2008-02-25,44.18
2008-02-26,46.91
2008-02-27,48.540001000000004
2008-02-28,47.169998
2008-02-29,43.939999
2008-03-03,44.490002000000004
2008-03-04,43.389998999999996
2008-03-05,42.630001
2008-03-06,41.16
2008-03-07,40.610001000000004
2008-03-10,39.959998999999996
2008-03-11,42.959998999999996
2008-03-12,44.66
2008-03-13,45.139998999999996
2008-03-14,43.740002000000004
2008-03-17,41.470001
2008-03-18,44.450001
2008-03-19,43.369999
2008-03-20,46.259997999999996
2008-03-24,47.560001
2008-03-25,47.189999
2008-03-26,47.349998
2008-03-27,46.860001000000004
2008-03-28,39.970001
2008-03-31,41.84
2008-04-01,43.790001000000004
2008-04-02,43.48
2008-04-03,44.529999
2008-04-04,47.529999
2008-04-07,47.740002000000004
2008-04-08,47.25
2008-04-09,47.700001
2008-04-10,49.919998
2008-04-11,48.060001
2008-04-14,48.369999
2008-04-15,48.330002
2008-04-16,49.950001
2008-04-17,50.389998999999996
2008-04-18,51.919998
2008-04-21,50.799999
2008-04-22,49.880001
2008-04-23,51.630001
2008-04-24,53.799999
2008-04-25,55.490002000000004
2008-04-28,57.389998999999996
2008-04-29,58.5
2008-04-30,57.0
2008-05-01,59.360001000000004
2008-05-02,58.66
2008-05-05,57.599998
2008-05-06,57.810001
2008-05-07,56.049999
2008-05-08,55.830002
2008-05-09,56.0
2008-05-12,56.869999
2008-05-13,57.849998
2008-05-14,57.82
2008-05-15,58.439999
2008-05-16,56.669998
2008-05-19,54.200001
2008-05-20,53.509997999999996
2008-05-21,52.75
2008-05-22,54.040001000000004
2008-05-23,53.57
2008-05-27,56.169998
2008-05-28,55.16
2008-05-29,57.66
2008-05-30,57.049999
2008-06-02,55.200001
2008-06-03,55.560001
2008-06-04,56.169998
2008-06-05,58.349998
2008-06-06,57.959998999999996
2008-06-09,57.369999
2008-06-10,57.349998
2008-06-11,55.279999
2008-06-12,56.580002
2008-06-13,58.560001
2008-06-16,59.990002000000004
2008-06-17,59.349998
2008-06-18,59.75
2008-06-19,60.389998999999996
2008-06-20,58.540001000000004
2008-06-23,59.93
2008-06-24,59.02
2008-06-25,60.200001
2008-06-26,59.209998999999996
2008-06-27,61.189999
2008-06-30,53.619999
2008-07-01,52.25
2008-07-02,57.310001
2008-07-03,55.5
2008-07-07,54.639998999999996
2008-07-08,57.0
2008-07-09,56.400002
2008-07-10,54.130001
2008-07-11,54.290001000000004
2008-07-14,52.77
2008-07-15,53.040001000000004
2008-07-16,54.110001000000004
2008-07-17,53.18
2008-07-18,53.82
2008-07-21,53.009997999999996
2008-07-22,54.5
2008-07-23,55.0
2008-07-24,55.610001000000004
2008-07-25,55.220001
2008-07-28,54.080002
2008-07-29,55.619999
2008-07-30,56.75
2008-07-31,56.810001
2008-08-01,55.98
2008-08-04,55.610001000000004
2008-08-05,56.240002000000004
2008-08-06,53.950001
2008-08-07,53.48
2008-08-08,55.450001
2008-08-11,54.990002000000004
2008-08-12,54.119999
2008-08-13,54.18
2008-08-14,55.299999
2008-08-15,51.450001
2008-08-18,49.049999
2008-08-19,48.290001000000004
2008-08-20,48.849998
2008-08-21,49.209998999999996
2008-08-22,51.259997999999996
2008-08-25,49.59
2008-08-26,49.880001
2008-08-27,50.310001
2008-08-28,51.23
2008-08-29,51.580002
2008-09-02,51.98
2008-09-03,53.540001000000004
2008-09-04,53.939999
2008-09-05,53.459998999999996
2008-09-08,55.919998
2008-09-09,52.73
2008-09-10,54.040001000000004
2008-09-11,55.240002000000004
2008-09-12,56.060001
2008-09-15,55.389998999999996
2008-09-16,55.830002
2008-09-17,54.48
2008-09-18,55.139998999999996
2008-09-19,56.98
2008-09-22,54.68
2008-09-23,53.889998999999996
2008-09-24,51.799999
2008-09-25,52.790001000000004
2008-09-26,52.509997999999996
2008-09-29,49.73
2008-09-30,49.540001000000004
2008-10-01,50.200001
2008-10-02,48.0
2008-10-03,46.849998
2008-10-06,45.139998999999996
2008-10-07,44.990002000000004
2008-10-08,45.189999
2008-10-09,43.860001000000004
2008-10-10,44.490002000000004
2008-10-13,45.0
2008-10-14,44.619999
2008-10-15,42.119999
2008-10-16,45.599998
2008-10-17,45.200001
2008-10-20,47.240002000000004
2008-10-21,47.07
2008-10-22,44.860001000000004
2008-10-23,43.25
2008-10-24,46.75
2008-10-27,49.0
2008-10-28,54.209998999999996
2008-10-29,54.799999
2008-10-30,57.549999
2008-10-31,56.689999
2008-11-03,54.68
2008-11-04,55.349998
2008-11-05,53.509997999999996
2008-11-06,52.939999
2008-11-07,55.529999
2008-11-10,56.34
2008-11-11,55.25
2008-11-12,52.959998999999996
2008-11-13,56.509997999999996
2008-11-14,55.040001000000004
2008-11-17,54.459998999999996
2008-11-18,54.57
2008-11-19,52.360001000000004
2008-11-20,49.040001000000004
2008-11-21,52.02
2008-11-24,54.740002000000004
2008-11-25,54.77
2008-11-26,57.369999
2008-11-28,57.48
2008-12-01,54.759997999999996
2008-12-02,56.73
2008-12-03,57.23
2008-12-04,56.09
2008-12-05,58.369999
2008-12-08,54.150002
2008-12-09,53.110001000000004
2008-12-10,54.02
2008-12-11,53.060001
2008-12-12,55.189999
2008-12-15,52.810001
2008-12-16,55.43
2008-12-17,56.130001
2008-12-18,56.849998
2008-12-19,56.02
2008-12-22,57.080002
2008-12-23,57.080002
2008-12-24,57.119999
2008-12-26,56.5
2008-12-29,56.939999
2008-12-30,57.82
2008-12-31,57.41
2009-01-02,56.830002
2009-01-05,53.59
2009-01-06,52.25
2009-01-07,51.880001
2009-01-08,52.450001
2009-01-09,56.200001
2009-01-12,54.82
2009-01-13,53.389998999999996
2009-01-14,53.029999
2009-01-15,55.779999
2009-01-16,58.990002000000004
2009-01-20,58.84
2009-01-21,61.0
2009-01-22,62.630001
2009-01-23,60.869999
2009-01-26,60.84
2009-01-27,59.57
2009-01-28,55.299999
2009-01-29,55.560001
2009-01-30,53.580002
2009-02-02,56.279999
2009-02-03,58.759997999999996
2009-02-04,56.23
2009-02-05,56.43
2009-02-06,57.66
2009-02-09,58.299999
2009-02-10,56.709998999999996
2009-02-11,57.889998999999996
2009-02-12,55.689999
2009-02-13,56.119999
2009-02-17,56.810001
2009-02-18,57.349998
2009-02-19,52.459998999999996
2009-02-20,54.060001
2009-02-23,53.509997999999996
2009-02-24,52.93
2009-02-25,53.400002
2009-02-26,51.299999
2009-02-27,51.950001
2009-03-02,50.529999
2009-03-03,49.48
2009-03-04,46.169998
2009-03-05,44.040001000000004
2009-03-06,44.189999
2009-03-09,44.060001
2009-03-10,45.299999
2009-03-11,45.48
2009-03-12,46.959998999999996
2009-03-13,45.880001
2009-03-16,43.5
2009-03-17,46.599998
2009-03-18,46.810001
2009-03-19,45.799999
2009-03-20,47.240002000000004
2009-03-23,48.639998999999996
2009-03-24,47.650002
2009-03-25,48.32
2009-03-26,49.040001000000004
2009-03-27,48.41
2009-03-30,49.200001
2009-03-31,48.18
2009-04-01,46.82
2009-04-02,48.009997999999996
2009-04-03,47.880001
2009-04-06,47.73
2009-04-07,44.689999
2009-04-08,42.919998
2009-04-09,41.720001
2009-04-13,41.41
2009-04-14,42.630001
2009-04-15,42.470001
2009-04-16,44.41
2009-04-17,46.380001
2009-04-20,45.709998999999996
2009-04-21,42.119999
2009-04-22,43.740002000000004
2009-04-23,41.459998999999996
2009-04-24,44.43
2009-04-27,43.740002000000004
2009-04-28,43.799999
2009-04-29,42.880001
2009-04-30,42.560001
2009-05-01,40.720001
2009-05-04,39.029999
2009-05-05,40.34
2009-05-06,41.580002
2009-05-07,41.68
2009-05-08,42.330002
2009-05-11,45.0
2009-05-12,44.84
2009-05-13,44.799999
2009-05-14,46.07
2009-05-15,45.669998
2009-05-18,44.549999
2009-05-19,45.259997999999996
2009-05-20,44.77
2009-05-21,45.349998
2009-05-22,44.619999
2009-05-26,45.16
2009-05-27,43.66
2009-05-28,42.09
2009-05-29,43.57
2009-06-01,44.369999
2009-06-02,46.59
2009-06-03,46.119999
2009-06-04,45.560001
2009-06-05,45.84
2009-06-08,46.310001
2009-06-09,46.849998
2009-06-10,46.189999
2009-06-11,45.990002000000004
2009-06-12,46.529999
2009-06-15,45.360001000000004
2009-06-16,46.380001
2009-06-17,48.810001
2009-06-18,49.380001
2009-06-19,49.68
2009-06-22,48.560001
2009-06-23,47.049999
2009-06-24,47.450001
2009-06-25,48.73
2009-06-26,48.650002
2009-06-29,47.799999
2009-06-30,50.040001000000004
2009-07-01,48.740002000000004
2009-07-02,46.959998999999996
2009-07-06,46.799999
2009-07-07,46.040001000000004
2009-07-08,45.759997999999996
2009-07-09,45.110001000000004
2009-07-10,45.470001
2009-07-13,45.439999
2009-07-14,45.950001
2009-07-15,46.209998999999996
2009-07-16,46.380001
2009-07-17,47.18
2009-07-20,46.700001
2009-07-21,47.259997999999996
2009-07-22,48.259997999999996
2009-07-23,48.299999
2009-07-24,47.650002
2009-07-27,46.959998999999996
2009-07-28,47.59
2009-07-29,48.16
2009-07-30,49.18
2009-07-31,49.740002000000004
2009-08-03,50.540001000000004
2009-08-04,51.32
2009-08-05,51.169998
2009-08-06,50.919998
2009-08-07,51.380001
2009-08-10,51.93
2009-08-11,51.25
2009-08-12,51.84
2009-08-13,52.009997999999996
2009-08-14,51.889998999999996
2009-08-17,50.259997999999996
2009-08-18,51.43
2009-08-19,51.84
2009-08-20,52.950001
2009-08-21,52.91
2009-08-24,52.349998
2009-08-25,52.330002
2009-08-26,52.560001
2009-08-27,52.700001
2009-08-28,52.279999
2009-08-31,51.099998
2009-09-01,50.59
2009-09-02,50.880001
2009-09-03,51.790001000000004
2009-09-04,51.27
2009-09-08,51.669998
2009-09-09,51.599998
2009-09-10,51.169998
2009-09-11,50.689999
2009-09-14,51.02
2009-09-15,51.389998999999996
2009-09-16,51.27
2009-09-17,52.32
2009-09-18,52.5
2009-09-21,56.759997999999996
2009-09-22,55.619999
2009-09-23,55.0
2009-09-24,54.509997999999996
2009-09-25,53.889998999999996
2009-09-28,53.77
2009-09-29,54.970001
2009-09-30,55.32
2009-10-01,54.419998
2009-10-02,53.599998
2009-10-05,52.849998
2009-10-06,53.77
2009-10-07,54.09
2009-10-08,54.630001
2009-10-09,54.82
2009-10-12,54.68
2009-10-13,54.220001
2009-10-14,54.400002
2009-10-15,56.330002
2009-10-16,55.889998999999996
2009-10-19,56.200001
2009-10-20,56.169998
2009-10-21,56.07
2009-10-22,55.689999
2009-10-23,55.5
2009-10-26,55.48
2009-10-27,54.880001
2009-10-28,56.130001
2009-10-29,55.439999
2009-10-30,55.290001000000004
2009-11-02,56.049999
2009-11-03,55.860001000000004
2009-11-04,54.959998999999996
2009-11-05,55.290001000000004
2009-11-06,55.380001
2009-11-09,53.459998999999996
2009-11-10,54.150002
2009-11-11,53.549999
2009-11-12,53.330002
2009-11-13,53.0
2009-11-16,54.619999
2009-11-17,54.540001000000004
2009-11-18,54.470001
2009-11-19,54.040001000000004
2009-11-20,54.029999
2009-11-23,54.369999
2009-11-24,55.240002000000004
2009-11-25,54.950001
2009-11-27,54.439999
2009-11-30,54.32
2009-12-01,53.740002000000004
2009-12-02,53.77
2009-12-03,52.720001
2009-12-04,52.470001
2009-12-07,52.580002
2009-12-08,54.290001000000004
2009-12-09,57.23
2009-12-10,56.490002000000004
2009-12-11,55.950001
2009-12-14,57.759997999999996
2009-12-15,58.419998
2009-12-16,58.990002000000004
2009-12-17,56.669998
2009-12-18,56.48
2009-12-21,56.75
2009-12-22,56.52
2009-12-23,57.040001000000004
2009-12-24,57.02
2009-12-28,57.34
2009-12-29,57.189999
2009-12-30,57.509997999999996
2009-12-31,56.73
2010-01-04,56.209998999999996
2010-01-05,55.630001
2010-01-06,56.439999
2010-01-07,57.23
2010-01-08,56.27
2010-01-11,56.400002
2010-01-12,56.110001000000004
2010-01-13,56.639998999999996
2010-01-14,57.279999
2010-01-15,56.810001
2010-01-19,56.419998
2010-01-20,56.189999
2010-01-21,56.459998999999996
2010-01-22,56.880001
2010-01-25,56.330002
2010-01-26,56.169998
2010-01-27,63.32
2010-01-28,62.200001
2010-01-29,61.060001
2010-02-01,60.77
2010-02-02,62.43
2010-02-03,62.619999
2010-02-04,61.880001
2010-02-05,62.189999
2010-02-08,59.959998999999996
2010-02-09,58.880001
2010-02-10,59.849998
2010-02-11,60.32
2010-02-12,59.939999
2010-02-16,60.439999
2010-02-17,61.07
2010-02-18,61.25
2010-02-19,60.779999
2010-02-22,60.970001
