Date,BP
1981-09-09,10.5
1981-09-10,10.90625
1981-09-11,10.90625
1981-09-14,10.5625
1981-09-15,10.4375
1981-09-16,10.28125
1981-09-17,10.15625
1981-09-18,9.9375
1981-09-21,9.8125
1981-09-22,9.625
1981-09-23,9.625
1981-09-24,9.4375
1981-09-25,9.25
1981-09-28,9.78125
1981-09-29,9.5
1981-09-30,9.5625
1981-10-01,9.78125
1981-10-02,10.21875
1981-10-05,10.1875
1981-10-06,10.8125
1981-10-07,11.0625
1981-10-08,10.9375
1981-10-09,10.625
1981-10-12,10.46875
1981-10-13,10.4375
1981-10-14,10.46875
1981-10-15,11.0
1981-10-16,10.875
1981-10-19,10.5625
1981-10-20,10.75
1981-10-21,10.5625
1981-10-22,10.5
1981-10-23,10.40625
1981-10-26,10.3125
1981-10-27,10.71875
1981-10-28,10.6875
1981-10-29,10.46875
1981-10-30,10.84375
1981-11-02,11.5
1981-11-03,11.5
1981-11-04,11.40625
1981-11-05,10.9375
1981-11-06,10.6875
1981-11-09,10.6875
1981-11-10,10.46875
1981-11-11,10.625
1981-11-12,10.5625
1981-11-13,10.40625
1981-11-16,10.28125
1981-11-17,10.78125
1981-11-18,10.46875
1981-11-19,10.40625
1981-11-20,10.59375
1981-11-23,10.59375
1981-11-24,10.59375
1981-11-25,10.59375
1981-11-27,10.65625
1981-11-30,11.09375
1981-12-01,11.09375
1981-12-02,10.96875
1981-12-03,11.125
1981-12-04,11.1875
1981-12-07,11.15625
1981-12-08,11.15625
1981-12-09,11.4375
1981-12-10,11.3125
1981-12-11,11.5
1981-12-14,11.15625
1981-12-15,11.125
1981-12-16,11.1875
1981-12-17,11.34375
1981-12-18,11.28125
1981-12-21,10.90625
1981-12-22,10.8125
1981-12-23,10.59375
1981-12-24,10.6875
1981-12-28,10.59375
1981-12-29,10.5625
1981-12-30,10.4375
1981-12-31,10.375
1982-01-04,10.1875
1982-01-05,9.9375
1982-01-06,9.9375
1982-01-07,9.875
1982-01-08,9.75
1982-01-11,9.34375
1982-01-12,9.21875
1982-01-13,9.34375
1982-01-14,9.25
1982-01-15,9.40625
1982-01-18,9.1875
1982-01-19,8.75
1982-01-20,8.84375
1982-01-21,8.75
1982-01-22,8.8125
1982-01-25,8.875
1982-01-26,8.625
1982-01-27,8.5625
1982-01-28,8.9375
1982-01-29,8.9375
1982-02-01,8.78125
1982-02-02,8.75
1982-02-03,8.5625
1982-02-04,8.65625
1982-02-05,8.40625
1982-02-08,8.0625
1982-02-09,7.9375
1982-02-10,8.25
1982-02-11,8.375
1982-02-12,8.375
1982-02-16,8.21875
1982-02-17,8.3125
1982-02-18,8.25
1982-02-19,8.15625
1982-02-22,8.0625
1982-02-23,7.6875
1982-02-24,8.34375
1982-02-25,8.3125
1982-02-26,8.34375
1982-03-01,8.25
1982-03-02,7.625
1982-03-03,7.5
1982-03-04,7.78125
1982-03-05,7.875
1982-03-08,7.6875
1982-03-09,8.09375
1982-03-10,8.28125
1982-03-11,8.4375
1982-03-12,8.375
1982-03-15,8.59375
1982-03-16,8.625
1982-03-17,8.3125
1982-03-18,8.3125
1982-03-19,8.28125
1982-03-22,8.53125
1982-03-23,8.5625
1982-03-24,8.46875
1982-03-25,8.375
1982-03-26,8.125
1982-03-29,8.25
1982-03-30,8.1875
1982-03-31,8.125
1982-04-01,8.46875
1982-04-02,8.8125
1982-04-05,8.90625
1982-04-06,9.0
1982-04-07,8.875
1982-04-08,8.96875
1982-04-12,8.84375
1982-04-13,8.59375
1982-04-14,8.5
1982-04-15,8.59375
1982-04-16,8.6875
1982-04-19,8.65625
1982-04-20,8.40625
1982-04-21,8.28125
1982-04-22,8.625
1982-04-23,8.875
1982-04-26,8.875
1982-04-27,8.75
1982-04-28,8.59375
1982-04-29,8.46875
1982-04-30,8.65625
1982-05-03,8.65625
1982-05-04,8.59375
1982-05-05,8.8125
1982-05-06,9.0
1982-05-07,9.375
1982-05-10,9.125
1982-05-11,9.5
1982-05-12,9.5
1982-05-13,9.375
1982-05-14,9.53125
1982-05-17,9.34375
1982-05-18,9.25
1982-05-19,9.09375
1982-05-20,9.125
1982-05-21,9.25
1982-05-24,9.125
1982-05-25,9.375
1982-05-26,9.25
1982-05-27,9.15625
1982-05-28,9.25
1982-06-01,9.25
1982-06-02,9.28125
1982-06-03,9.25
1982-06-04,9.125
1982-06-07,9.15625
1982-06-08,9.28125
1982-06-09,9.375
1982-06-10,9.5
1982-06-11,9.375
1982-06-14,9.25
1982-06-15,9.09375
1982-06-16,8.5
1982-06-17,8.3125
1982-06-18,8.34375
1982-06-21,8.09375
1982-06-22,7.9375
1982-06-23,8.1875
1982-06-24,8.34375
1982-06-25,8.375
1982-06-28,8.40625
1982-06-29,7.9375
1982-06-30,7.875
1982-07-01,7.75
1982-07-02,7.6875
1982-07-06,7.3125
1982-07-07,7.25
1982-07-08,7.25
1982-07-09,7.21875
1982-07-12,6.9375
1982-07-13,7.1875
1982-07-14,7.59375
1982-07-15,7.6875
1982-07-16,7.6875
1982-07-19,7.34375
1982-07-20,7.3125
1982-07-21,7.21875
1982-07-22,7.25
1982-07-23,7.3125
1982-07-26,7.1875
1982-07-27,7.03125
1982-07-28,7.0
1982-07-29,7.0
1982-07-30,7.0
1982-08-02,7.21875
1982-08-03,7.0
1982-08-04,7.09375
1982-08-05,7.03125
1982-08-06,6.96875
1982-08-09,6.9375
1982-08-10,6.875
1982-08-11,6.96875
1982-08-12,7.125
1982-08-13,7.40625
1982-08-16,7.25
1982-08-17,7.3125
1982-08-18,6.90625
1982-08-19,7.0
1982-08-20,7.34375
1982-08-23,7.625
1982-08-24,7.75
1982-08-25,8.125
1982-08-26,8.125
1982-08-27,7.9375
1982-08-30,7.6875
1982-08-31,7.875
1982-09-01,7.4375
1982-09-02,7.78125
1982-09-03,8.0625
1982-09-07,8.25
1982-09-08,8.65625
1982-09-09,8.625
1982-09-10,8.8125
1982-09-13,8.6875
1982-09-14,8.5625
1982-09-15,8.53125
1982-09-16,8.4375
1982-09-17,8.34375
1982-09-20,8.34375
1982-09-21,8.78125
1982-09-22,8.625
1982-09-23,8.625
1982-09-24,8.625
1982-09-27,8.65625
1982-09-28,8.625
1982-09-29,8.46875
1982-09-30,8.5
1982-10-01,8.6875
1982-10-04,8.65625
1982-10-05,8.8125
1982-10-06,9.375
1982-10-07,9.3125
1982-10-08,9.3125
1982-10-11,9.40625
1982-10-12,9.8125
1982-10-13,10.0
1982-10-14,10.03125
1982-10-15,9.6875
1982-10-18,9.875
1982-10-19,10.09375
1982-10-20,10.25
1982-10-21,9.9375
1982-10-22,9.8125
1982-10-25,9.25
1982-10-26,9.59375
1982-10-27,9.6875
1982-10-28,9.375
1982-10-29,9.15625
1982-11-01,8.96875
1982-11-02,9.03125
1982-11-03,9.375
1982-11-04,9.25
1982-11-05,9.03125
1982-11-08,9.0625
1982-11-09,9.125
1982-11-10,9.09375
1982-11-11,8.90625
1982-11-12,8.25
1982-11-15,8.5625
1982-11-16,8.46875
1982-11-17,8.6875
1982-11-18,8.40625
1982-11-19,8.375
1982-11-22,8.15625
1982-11-23,7.875
1982-11-24,8.09375
1982-11-26,8.0625
1982-11-29,8.0
1982-11-30,8.625
1982-12-01,8.46875
1982-12-02,8.28125
1982-12-03,8.15625
1982-12-06,8.34375
1982-12-07,8.5
1982-12-08,8.875
1982-12-09,9.25
1982-12-10,9.5
1982-12-13,9.3125
1982-12-14,8.8125
1982-12-15,8.8125
1982-12-16,8.75
1982-12-17,8.84375
1982-12-20,8.625
1982-12-21,8.65625
1982-12-22,8.71875
1982-12-23,8.90625
1982-12-27,8.9375
1982-12-28,8.9375
1982-12-29,8.9375
1982-12-30,8.90625
1982-12-31,8.90625
1983-01-03,8.78125
1983-01-04,9.375
1983-01-05,9.65625
1983-01-06,9.96875
1983-01-07,10.03125
1983-01-10,10.25
1983-01-11,9.96875
1983-01-12,9.96875
1983-01-13,9.4375
1983-01-14,9.6875
1983-01-17,9.25
1983-01-18,9.5
1983-01-19,10.0
1983-01-20,10.25
1983-01-21,9.90625
1983-01-24,9.25
1983-01-25,9.34375
1983-01-26,9.4375
1983-01-27,9.75
1983-01-28,9.8125
1983-01-31,9.4375
1983-02-01,9.25
1983-02-02,9.3125
1983-02-03,9.71875
1983-02-04,10.15625
1983-02-07,9.9375
1983-02-08,9.875
1983-02-09,10.0
1983-02-10,10.1875
1983-02-11,10.375
1983-02-14,10.5
1983-02-15,10.46875
1983-02-16,10.46875
1983-02-17,10.46875
1983-02-18,10.34375
1983-02-22,9.5
1983-02-23,9.5
1983-02-24,10.0625
1983-02-25,10.21875
1983-02-28,9.875
1983-03-01,9.96875
1983-03-02,10.25
1983-03-03,10.375
1983-03-04,10.375
1983-03-07,10.375
1983-03-08,10.0
1983-03-09,10.375
1983-03-10,10.40625
1983-03-11,10.28125
1983-03-14,10.46875
1983-03-15,10.375
1983-03-16,9.84375
1983-03-17,9.6875
1983-03-18,9.5
1983-03-21,9.875
1983-03-22,9.71875
1983-03-23,9.84375
1983-03-24,10.0
1983-03-25,9.96875
1983-03-28,9.875
1983-03-29,9.96875
1983-03-30,10.125
1983-03-31,10.5
1983-04-04,10.8125
1983-04-05,10.9375
1983-04-06,10.84375
1983-04-07,10.84375
1983-04-08,11.15625
1983-04-11,11.53125
1983-04-12,11.5
1983-04-13,11.375
1983-04-14,11.40625
1983-04-15,11.21875
1983-04-18,11.3125
1983-04-19,11.34375
1983-04-20,11.40625
1983-04-21,11.28125
1983-04-22,11.40625
1983-04-25,11.125
1983-04-26,11.5625
1983-04-27,11.625
1983-04-28,11.78125
1983-04-29,11.8125
1983-05-02,11.5625
1983-05-03,11.71875
1983-05-04,11.90625
1983-05-05,11.40625
1983-05-06,11.6875
1983-05-09,11.71875
1983-05-10,12.0
1983-05-11,12.125
1983-05-12,11.90625
1983-05-13,12.125
1983-05-16,12.15625
1983-05-17,12.0
1983-05-18,11.78125
1983-05-19,11.65625
1983-05-20,11.8125
1983-05-23,12.15625
1983-05-24,12.1875
1983-05-25,12.125
1983-05-26,11.875
1983-05-27,11.78125
1983-05-31,11.625
1983-06-01,11.75
1983-06-02,11.78125
1983-06-03,11.75
1983-06-06,11.75
1983-06-07,11.5
1983-06-08,11.125
1983-06-09,11.125
1983-06-10,11.125
1983-06-13,11.34375
1983-06-14,11.5
1983-06-15,11.625
1983-06-16,12.15625
1983-06-17,12.46875
1983-06-20,12.46875
1983-06-21,12.90625
1983-06-22,13.125
1983-06-23,12.96875
1983-06-24,12.8125
1983-06-27,12.5
1983-06-28,12.40625
1983-06-29,12.59375
1983-06-30,12.65625
1983-07-01,12.71875
1983-07-05,12.75
1983-07-06,13.25
1983-07-07,13.375
1983-07-08,13.34375
1983-07-11,13.1875
1983-07-12,12.59375
1983-07-13,12.65625
1983-07-14,12.8125
1983-07-15,12.625
1983-07-18,12.78125
1983-07-19,12.8125
1983-07-20,13.75
1983-07-21,13.46875
1983-07-22,13.34375
1983-07-25,13.40625
1983-07-26,13.53125
1983-07-27,13.25
1983-07-28,12.84375
1983-07-29,12.25
1983-08-01,12.40625
1983-08-02,12.625
1983-08-03,13.125
1983-08-04,12.96875
1983-08-05,12.78125
1983-08-08,12.6875
1983-08-09,12.8125
1983-08-10,12.9375
1983-08-11,13.09375
1983-08-12,13.53125
1983-08-15,13.59375
1983-08-16,13.875
1983-08-17,14.125
1983-08-18,13.65625
1983-08-19,14.34375
1983-08-22,14.34375
1983-08-23,14.09375
1983-08-24,13.75
1983-08-25,13.75
1983-08-26,14.0625
1983-08-29,14.03125
1983-08-30,14.1875
1983-08-31,14.40625
1983-09-01,14.28125
1983-09-02,14.25
1983-09-06,14.59375
1983-09-07,14.71875
1983-09-08,14.3125
1983-09-09,14.34375
1983-09-12,13.75
1983-09-13,13.6875
1983-09-14,13.6875
1983-09-15,13.65625
1983-09-16,13.875
1983-09-19,14.1875
1983-09-20,14.15625
1983-09-21,13.9375
1983-09-22,13.5
1983-09-23,13.625
1983-09-26,13.65625
1983-09-27,13.4375
1983-09-28,13.34375
1983-09-29,13.28125
1983-09-30,12.90625
1983-10-03,12.59375
1983-10-04,12.25
1983-10-05,12.375
1983-10-06,12.625
1983-10-07,12.75
1983-10-10,13.4375
1983-10-11,13.25
1983-10-12,13.4375
1983-10-13,13.40625
1983-10-14,13.46875
1983-10-17,13.5625
1983-10-18,13.59375
1983-10-19,13.375
1983-10-20,13.40625
1983-10-21,13.21875
1983-10-24,13.125
1983-10-25,13.3125
1983-10-26,13.28125
1983-10-27,12.8125
1983-10-28,12.46875
1983-10-31,12.4375
1983-11-01,12.34375
1983-11-02,12.46875
1983-11-03,12.5
1983-11-04,12.34375
1983-11-07,12.03125
1983-11-08,11.96875
1983-11-09,12.375
1983-11-10,11.96875
1983-11-11,12.0625
1983-11-14,11.90625
1983-11-15,11.59375
1983-11-16,11.65625
1983-11-17,11.5
1983-11-18,11.125
1983-11-21,11.1875
1983-11-22,11.40625
1983-11-23,11.71875
1983-11-25,11.6875
1983-11-28,11.8125
1983-11-29,11.90625
1983-11-30,11.6875
1983-12-01,11.8125
1983-12-02,11.4375
1983-12-05,10.90625
1983-12-06,10.53125
1983-12-07,10.5
1983-12-08,10.5625
1983-12-09,10.84375
1983-12-12,10.90625
1983-12-13,10.8125
1983-12-14,10.4375
1983-12-15,10.25
1983-12-16,10.125
1983-12-19,10.0625
1983-12-20,10.03125
1983-12-21,10.4375
1983-12-22,10.71875
1983-12-23,10.84375
1983-12-27,11.0
1983-12-28,11.375
1983-12-29,11.25
1983-12-30,11.1875
1984-01-03,10.875
1984-01-04,11.0
1984-01-05,11.21875
1984-01-06,11.09375
1984-01-09,10.875
1984-01-10,10.8125
1984-01-11,10.84375
1984-01-12,10.625
1984-01-13,10.84375
1984-01-16,10.78125
1984-01-17,10.75
1984-01-18,10.78125
1984-01-19,11.03125
1984-01-20,11.125
1984-01-23,11.03125
1984-01-24,11.34375
1984-01-25,11.375
1984-01-26,11.3125
1984-01-27,11.375
1984-01-30,11.4375
1984-01-31,11.65625
1984-02-01,11.6875
1984-02-02,11.75
1984-02-03,11.28125
1984-02-06,11.1875
1984-02-07,11.125
1984-02-08,11.15625
1984-02-09,10.9375
1984-02-10,11.0625
1984-02-13,10.96875
1984-02-14,11.0625
1984-02-15,11.03125
1984-02-16,11.34375
1984-02-17,11.6875
1984-02-21,11.75
1984-02-22,11.875
1984-02-23,11.75
1984-02-24,11.75
1984-02-27,11.96875
1984-02-28,12.0
1984-02-29,11.75
1984-03-01,11.84375
1984-03-02,11.84375
1984-03-05,11.65625
1984-03-06,11.6875
1984-03-07,11.53125
1984-03-08,11.59375
1984-03-09,11.625
1984-03-12,11.625
1984-03-13,11.5625
1984-03-14,11.40625
1984-03-15,11.375
1984-03-16,11.34375
1984-03-19,11.25
1984-03-20,11.46875
1984-03-21,11.28125
1984-03-22,11.125
1984-03-23,11.0625
1984-03-26,11.03125
1984-03-27,11.09375
1984-03-28,11.65625
1984-03-29,11.8125
1984-03-30,11.4375
1984-04-02,11.5
1984-04-03,11.59375
1984-04-04,12.0
1984-04-05,11.875
1984-04-06,11.875
1984-04-09,11.96875
1984-04-10,11.96875
1984-04-11,12.125
1984-04-12,12.40625
1984-04-13,12.375
1984-04-16,12.40625
1984-04-17,12.5
1984-04-18,12.375
1984-04-19,12.28125
1984-04-23,12.1875
1984-04-24,12.125
1984-04-25,12.0625
1984-04-26,12.34375
1984-04-27,12.34375
1984-04-30,12.25
1984-05-01,12.0625
1984-05-02,11.78125
1984-05-03,11.53125
1984-05-04,11.375
1984-05-07,11.5
1984-05-08,11.625
1984-05-09,11.71875
1984-05-10,11.9375
1984-05-11,11.96875
1984-05-14,11.84375
1984-05-15,12.125
1984-05-16,12.1875
1984-05-17,12.0625
1984-05-18,12.15625
1984-05-21,12.1875
1984-05-22,12.125
1984-05-23,11.9375
1984-05-24,11.8125
1984-05-25,11.9375
1984-05-29,11.9375
1984-05-30,11.625
1984-05-31,11.34375
1984-06-01,11.21875
1984-06-04,10.90625
1984-06-05,10.875
1984-06-06,11.1875
1984-06-07,11.125
1984-06-08,11.1875
1984-06-11,11.1875
1984-06-12,11.0625
1984-06-13,10.84375
1984-06-14,10.53125
1984-06-15,10.1875
1984-06-18,10.25
1984-06-19,10.25
1984-06-20,10.71875
1984-06-21,10.46875
1984-06-22,10.5625
1984-06-25,10.6875
1984-06-26,10.6875
1984-06-27,10.59375
1984-06-28,10.8125
1984-06-29,10.90625
1984-07-02,10.96875
1984-07-03,10.90625
1984-07-05,11.0
1984-07-06,11.03125
1984-07-09,10.96875
1984-07-10,10.90625
1984-07-11,10.75
1984-07-12,10.75
1984-07-13,10.96875
1984-07-16,11.125
1984-07-17,11.1875
1984-07-18,11.25
1984-07-19,11.15625
1984-07-20,11.15625
1984-07-23,11.125
1984-07-24,10.96875
1984-07-25,11.09375
1984-07-26,11.3125
1984-07-27,11.375
1984-07-30,11.25
1984-07-31,11.15625
1984-08-01,11.21875
1984-08-02,11.1875
1984-08-03,11.21875
1984-08-06,11.21875
1984-08-07,11.28125
1984-08-08,11.375
1984-08-09,11.625
1984-08-10,11.625
1984-08-13,11.625
1984-08-14,11.6875
1984-08-15,11.65625
1984-08-16,11.6875
1984-08-17,11.3125
1984-08-20,11.21875
1984-08-21,11.53125
1984-08-22,11.625
1984-08-23,11.6875
1984-08-24,11.6875
1984-08-27,11.5625
1984-08-28,11.59375
1984-08-29,11.84375
1984-08-30,12.0625
1984-08-31,11.8125
1984-09-04,11.59375
1984-09-05,11.53125
1984-09-06,11.375
1984-09-07,11.5625
1984-09-10,11.5625
1984-09-11,11.71875
1984-09-12,11.75
1984-09-13,12.0
1984-09-14,11.875
1984-09-17,11.78125
1984-09-18,11.71875
1984-09-19,11.875
1984-09-20,11.875
1984-09-21,11.4375
1984-09-24,11.5
1984-09-25,11.6875
1984-09-26,11.78125
1984-09-27,11.71875
1984-09-28,11.59375
1984-10-01,11.65625
1984-10-02,11.6875
1984-10-03,11.65625
1984-10-04,11.65625
1984-10-05,11.59375
1984-10-08,11.625
1984-10-09,11.59375
1984-10-10,11.625
1984-10-11,11.75
1984-10-12,11.75
1984-10-15,11.8125
1984-10-16,11.5
1984-10-17,11.15625
1984-10-18,11.21875
1984-10-19,11.25
1984-10-22,11.125
1984-10-23,11.28125
1984-10-24,11.375
1984-10-25,11.46875
1984-10-26,11.3125
1984-10-29,10.9375
1984-10-30,11.0
1984-10-31,10.9375
1984-11-01,11.0
1984-11-02,11.0625
1984-11-05,11.03125
1984-11-06,11.1875
1984-11-07,11.1875
1984-11-08,11.375
1984-11-09,11.3125
1984-11-12,11.3125
1984-11-13,10.875
1984-11-14,10.8125
1984-11-15,11.09375
1984-11-16,10.9375
1984-11-19,10.84375
1984-11-20,10.875
1984-11-21,10.96875
1984-11-23,11.0
1984-11-26,10.65625
1984-11-27,10.5625
1984-11-28,10.46875
1984-11-29,10.5
1984-11-30,10.625
1984-12-03,10.5625
1984-12-04,10.6875
1984-12-05,10.5
1984-12-06,10.75
1984-12-07,10.9375
1984-12-10,10.84375
1984-12-11,10.6875
1984-12-12,10.53125
1984-12-13,10.3125
1984-12-14,10.4375
1984-12-17,10.46875
1984-12-18,10.5
1984-12-19,10.25
1984-12-20,10.21875
1984-12-21,10.21875
1984-12-24,10.34375
1984-12-26,10.28125
1984-12-27,10.28125
1984-12-28,10.5
1984-12-31,10.5
1985-01-02,10.375
1985-01-03,10.1875
1985-01-04,10.0
1985-01-07,10.0
1985-01-08,9.96875
1985-01-09,10.0625
1985-01-10,10.375
1985-01-11,10.25
1985-01-14,10.40625
1985-01-15,10.46875
1985-01-16,10.53125
1985-01-17,10.5625
1985-01-18,10.5625
1985-01-21,10.84375
1985-01-22,11.0
1985-01-23,10.9375
1985-01-24,10.96875
1985-01-25,10.9375
1985-01-28,10.65625
1985-01-29,10.59375
1985-01-30,10.9375
1985-01-31,11.15625
1985-02-01,11.09375
1985-02-04,11.21875
1985-02-05,11.0
1985-02-06,10.9375
1985-02-07,11.09375
1985-02-08,11.21875
1985-02-11,11.1875
1985-02-12,11.21875
1985-02-13,11.28125
1985-02-14,11.1875
1985-02-15,11.21875
1985-02-19,11.125
1985-02-20,11.0
1985-02-21,11.09375
1985-02-22,11.25
1985-02-25,11.15625
1985-02-26,11.375
1985-02-27,11.28125
1985-02-28,11.21875
1985-03-01,11.375
1985-03-04,11.3125
1985-03-05,11.3125
1985-03-06,11.375
1985-03-07,11.25
1985-03-08,11.21875
1985-03-11,11.21875
1985-03-12,11.375
1985-03-13,11.375
1985-03-14,11.375
1985-03-15,11.3125
1985-03-18,11.5
1985-03-19,11.65625
1985-03-20,11.65625
1985-03-21,11.75
1985-03-22,11.78125
1985-03-25,11.9375
1985-03-26,11.875
1985-03-27,11.75
1985-03-28,11.6875
1985-03-29,11.8125
1985-04-01,11.8125
1985-04-02,11.625
1985-04-03,11.5
1985-04-04,11.5
1985-04-08,11.59375
1985-04-09,11.6875
1985-04-10,11.78125
1985-04-11,11.6875
1985-04-12,11.78125
1985-04-15,11.75
1985-04-16,11.78125
1985-04-17,11.8125
1985-04-18,11.71875
1985-04-19,11.71875
1985-04-22,11.78125
1985-04-23,11.6875
1985-04-24,11.875
1985-04-25,12.21875
1985-04-26,12.0625
1985-04-29,12.375
1985-04-30,12.34375
1985-05-01,12.625
1985-05-02,12.46875
1985-05-03,12.375
1985-05-06,12.375
1985-05-07,12.375
1985-05-08,12.0625
1985-05-09,11.96875
1985-05-10,11.9375
1985-05-13,11.96875
1985-05-14,11.9375
1985-05-15,11.96875
1985-05-16,12.0625
1985-05-17,12.0625
1985-05-20,12.1875
1985-05-21,12.125
1985-05-22,12.09375
1985-05-23,12.0
1985-05-24,12.0625
1985-05-28,11.75
1985-05-29,11.5
1985-05-30,11.59375
1985-05-31,11.96875
1985-06-03,11.625
1985-06-04,11.53125
1985-06-05,11.5625
1985-06-06,11.65625
1985-06-07,11.5625
1985-06-10,11.71875
1985-06-11,11.625
1985-06-12,11.5625
1985-06-13,11.5
1985-06-14,11.8125
1985-06-17,11.65625
1985-06-18,11.6875
1985-06-19,11.6875
1985-06-20,11.4375
1985-06-21,11.71875
1985-06-24,11.625
1985-06-25,11.6875
1985-06-26,11.9375
1985-06-27,11.875
1985-06-28,11.71875
1985-07-01,11.59375
1985-07-02,11.625
1985-07-03,11.53125
1985-07-05,11.46875
1985-07-08,11.5
1985-07-09,11.6875
1985-07-10,11.625
1985-07-11,11.46875
1985-07-12,11.46875
1985-07-15,11.375
1985-07-16,11.34375
1985-07-17,11.46875
1985-07-18,11.46875
1985-07-19,11.5625
1985-07-22,11.46875
1985-07-23,11.4375
1985-07-24,11.6875
1985-07-25,11.9375
1985-07-26,12.0
1985-07-29,11.96875
1985-07-30,11.875
1985-07-31,11.625
1985-08-01,11.4375
1985-08-02,11.34375
1985-08-05,11.5
1985-08-06,11.3125
1985-08-07,11.34375
1985-08-08,11.5
1985-08-09,11.40625
1985-08-12,11.53125
1985-08-13,11.4375
1985-08-14,11.53125
1985-08-15,11.625
1985-08-16,11.5625
1985-08-19,11.5
1985-08-20,11.5
1985-08-21,11.5625
1985-08-22,11.40625
1985-08-23,11.4375
1985-08-26,11.5625
1985-08-27,11.4375
1985-08-28,11.46875
1985-08-29,11.46875
1985-08-30,11.5
1985-09-03,11.3125
1985-09-04,11.28125
1985-09-05,11.3125
1985-09-06,11.28125
1985-09-09,11.28125
1985-09-10,11.34375
1985-09-11,11.28125
1985-09-12,11.28125
1985-09-13,11.21875
1985-09-16,11.125
1985-09-17,11.0625
1985-09-18,10.90625
1985-09-19,10.9375
1985-09-20,10.875
1985-09-23,10.90625
1985-09-24,10.96875
1985-09-25,10.78125
1985-09-26,11.09375
1985-09-30,11.46875
1985-10-01,11.96875
1985-10-02,11.96875
1985-10-03,11.96875
1985-10-04,11.84375
1985-10-07,11.4375
1985-10-08,11.53125
1985-10-09,11.5625
1985-10-10,11.46875
1985-10-11,11.4375
1985-10-14,11.53125
1985-10-15,11.65625
1985-10-16,11.84375
1985-10-17,11.875
1985-10-18,11.8125
1985-10-21,12.5625
1985-10-22,12.75
1985-10-23,13.59375
1985-10-24,13.15625
1985-10-25,13.0
1985-10-28,12.96875
1985-10-29,13.25
1985-10-30,13.125
1985-10-31,12.9375
1985-11-01,12.9375
1985-11-04,12.84375
1985-11-05,12.9375
1985-11-06,12.8125
1985-11-07,12.78125
1985-11-08,12.65625
1985-11-11,13.0625
1985-11-12,12.9375
1985-11-13,12.84375
1985-11-14,13.25
1985-11-15,13.15625
1985-11-18,13.1875
1985-11-19,12.875
1985-11-20,12.84375
1985-11-21,13.0625
1985-11-22,13.78125
1985-11-25,13.5
1985-11-26,13.3125
1985-11-27,13.15625
1985-11-29,13.09375
1985-12-02,12.75
1985-12-03,13.1875
1985-12-04,13.03125
1985-12-05,12.96875
1985-12-06,12.90625
1985-12-09,12.65625
1985-12-10,12.4375
1985-12-11,12.25
1985-12-12,12.3125
1985-12-13,12.6875
1985-12-16,12.71875
1985-12-17,12.6875
1985-12-18,12.75
1985-12-19,12.59375
1985-12-20,12.5625
1985-12-23,12.40625
1985-12-24,12.4375
1985-12-26,12.5
1985-12-27,12.5
1985-12-30,12.46875
1985-12-31,12.46875
1986-01-02,12.28125
1986-01-03,12.375
1986-01-06,12.4375
1986-01-07,12.4375
1986-01-08,12.25
1986-01-09,12.125
1986-01-10,12.46875
1986-01-13,12.4375
1986-01-14,12.5625
1986-01-15,12.5625
1986-01-16,12.375
1986-01-17,12.0625
1986-01-20,11.84375
1986-01-21,11.46875
1986-01-22,11.3125
1986-01-23,11.375
1986-01-24,11.625
1986-01-27,11.75
1986-01-28,11.40625
1986-01-29,11.5625
1986-01-30,11.71875
1986-01-31,11.9375
1986-02-03,11.75
1986-02-04,11.625
1986-02-05,11.34375
1986-02-06,11.4375
1986-02-07,11.40625
1986-02-10,11.46875
1986-02-11,11.15625
1986-02-12,11.0
1986-02-13,11.25
1986-02-14,11.5
1986-02-18,11.6875
1986-02-19,11.625
1986-02-20,11.71875
1986-02-21,11.96875
1986-02-24,12.3125
1986-02-25,12.5625
1986-02-26,12.3125
1986-02-27,12.9375
1986-02-28,12.25
1986-03-03,11.75
1986-03-04,11.40625
1986-03-05,11.625
1986-03-06,11.21875
1986-03-07,10.90625
1986-03-10,10.8125
1986-03-11,11.375
1986-03-12,11.6875
1986-03-13,11.53125
1986-03-14,11.40625
1986-03-17,11.6875
1986-03-18,11.8125
1986-03-19,11.75
1986-03-20,11.78125
1986-03-21,11.75
1986-03-24,11.4375
1986-03-25,11.40625
1986-03-26,11.03125
1986-03-27,11.03125
1986-03-31,11.0625
1986-04-01,10.96875
1986-04-02,11.15625
1986-04-03,11.25
1986-04-04,11.3125
1986-04-07,11.1875
1986-04-08,11.0625
1986-04-09,10.90625
1986-04-10,11.15625
1986-04-11,11.4375
1986-04-14,11.3125
1986-04-15,11.46875
1986-04-16,11.375
1986-04-17,11.34375
1986-04-18,11.25
1986-04-21,11.34375
1986-04-22,11.09375
1986-04-23,11.15625
1986-04-24,11.1875
1986-04-25,11.25
1986-04-28,11.28125
1986-04-29,11.125
1986-04-30,10.875
1986-05-01,11.09375
1986-05-02,11.3125
1986-05-05,11.5
1986-05-06,11.21875
1986-05-07,11.4375
1986-05-08,11.71875
1986-05-09,11.875
1986-05-12,11.96875
1986-05-13,11.59375
1986-05-14,11.5625
1986-05-15,11.5
1986-05-16,11.4375
1986-05-19,11.59375
1986-05-20,11.40625
1986-05-21,11.21875
1986-05-22,11.28125
1986-05-23,11.4375
1986-05-27,11.6875
1986-05-28,11.46875
1986-05-29,11.53125
1986-05-30,11.46875
1986-06-02,11.4375
1986-06-03,11.40625
