Date,HE
1977-11-11,6.34375
1977-11-14,6.28125
1977-11-15,6.25
1977-11-16,6.25
1977-11-17,6.25
1977-11-18,6.28125
1977-11-21,6.25
1977-11-22,6.3125
1977-11-23,6.28125
1977-11-25,6.28125
1977-11-28,6.375
1977-11-29,6.34375
1977-11-30,6.375
1977-12-01,6.375
1977-12-02,6.40625
1977-12-05,6.5625
1977-12-06,6.5625
1977-12-07,6.625
1977-12-08,6.5625
1977-12-09,6.53125
1977-12-12,6.59375
1977-12-13,6.59375
1977-12-14,6.5625
1977-12-15,6.5
1977-12-16,6.53125
1977-12-19,6.625
1977-12-20,6.59375
1977-12-21,6.59375
1977-12-22,6.625
1977-12-23,6.6875
1977-12-27,6.6875
1977-12-28,6.71875
1977-12-29,6.625
1977-12-30,6.6875
1978-01-03,6.625
1978-01-04,6.65625
1978-01-05,6.625
1978-01-06,6.59375
1978-01-09,6.53125
1978-01-10,6.4375
1978-01-11,6.40625
1978-01-12,6.28125
1978-01-13,6.3125
1978-01-16,6.3125
1978-01-17,6.28125
1978-01-18,6.3125
1978-01-19,6.4375
1978-01-20,6.40625
1978-01-23,6.375
1978-01-24,6.28125
1978-01-25,6.3125
1978-01-26,6.3125
1978-01-27,6.375
1978-01-30,6.40625
1978-01-31,6.4375
1978-02-01,6.5
1978-02-02,6.5
1978-02-03,6.5
1978-02-06,6.40625
1978-02-07,6.375
1978-02-08,6.40625
1978-02-09,6.40625
1978-02-10,6.34375
1978-02-13,6.4375
1978-02-14,6.4375
1978-02-15,6.40625
1978-02-16,6.46875
1978-02-17,6.5
1978-02-21,6.53125
1978-02-22,6.625
1978-02-23,6.5625
1978-02-24,6.53125
1978-02-27,6.46875
1978-02-28,6.40625
1978-03-01,6.53125
1978-03-02,6.46875
1978-03-03,6.4375
1978-03-06,6.40625
1978-03-07,6.4375
1978-03-08,6.4375
1978-03-09,6.46875
1978-03-10,6.46875
1978-03-13,6.5
1978-03-14,6.53125
1978-03-15,6.46875
1978-03-16,6.71875
1978-03-17,6.46875
1978-03-20,6.40625
1978-03-21,6.4375
1978-03-22,6.4375
1978-03-23,6.46875
1978-03-27,6.46875
1978-03-28,6.5
1978-03-29,6.53125
1978-03-30,6.59375
1978-03-31,6.625
1978-04-03,6.65625
1978-04-04,6.5625
1978-04-05,6.625
1978-04-06,6.625
1978-04-07,6.65625
1978-04-10,6.75
1978-04-11,6.75
1978-04-12,6.75
1978-04-13,6.71875
1978-04-14,6.5625
1978-04-17,6.46875
1978-04-18,6.40625
1978-04-19,6.5625
1978-04-20,6.5625
1978-04-21,6.625
1978-04-24,6.59375
1978-04-25,6.5
1978-04-26,6.59375
1978-04-27,6.5625
1978-04-28,6.5625
1978-05-01,6.5625
1978-05-02,6.5
1978-05-03,6.5625
1978-05-04,6.46875
1978-05-05,6.5625
1978-05-08,6.59375
1978-05-09,6.5
1978-05-10,6.5
1978-05-11,6.40625
1978-05-12,6.5
1978-05-15,6.5
1978-05-16,6.40625
1978-05-17,6.4375
1978-05-18,6.4375
1978-05-19,6.40625
1978-05-22,6.34375
1978-05-23,6.375
1978-05-24,6.40625
1978-05-25,6.4375
1978-05-26,6.34375
1978-05-30,6.375
1978-05-31,6.4375
1978-06-01,6.40625
1978-06-02,6.375
1978-06-05,6.46875
1978-06-06,6.46875
1978-06-07,6.4375
1978-06-08,6.40625
1978-06-09,6.5
1978-06-12,6.53125
1978-06-13,6.5
1978-06-14,6.5
1978-06-15,6.53125
1978-06-16,6.625
1978-06-19,6.59375
1978-06-20,6.59375
1978-06-21,6.53125
1978-06-22,6.59375
1978-06-23,6.59375
1978-06-26,6.53125
1978-06-27,6.59375
1978-06-28,6.5625
1978-06-29,6.65625
1978-06-30,6.65625
1978-07-03,6.6875
1978-07-05,6.625
1978-07-06,6.5625
1978-07-07,6.65625
1978-07-10,6.59375
1978-07-11,6.71875
1978-07-12,6.5625
1978-07-13,6.65625
1978-07-14,6.625
1978-07-17,6.625
1978-07-18,6.625
1978-07-19,6.625
1978-07-20,6.6875
1978-07-21,6.625
1978-07-24,6.6875
1978-07-25,6.625
1978-07-26,6.65625
1978-07-27,6.65625
1978-07-28,6.625
1978-07-31,6.625
1978-08-01,6.59375
1978-08-02,6.6875
1978-08-03,6.65625
1978-08-04,6.5625
1978-08-07,6.53125
1978-08-08,6.5625
1978-08-09,6.6875
1978-08-10,6.75
1978-08-11,6.8125
1978-08-14,6.84375
1978-08-15,6.8125
1978-08-16,6.8125
1978-08-17,6.78125
1978-08-18,6.78125
1978-08-21,6.78125
1978-08-22,6.75
1978-08-23,6.75
1978-08-24,6.6875
1978-08-25,6.65625
1978-08-28,6.65625
1978-08-29,6.53125
1978-08-30,6.6875
1978-08-31,6.65625
1978-09-01,6.625
1978-09-05,6.625
1978-09-06,6.59375
1978-09-07,6.53125
1978-09-08,6.46875
1978-09-11,6.46875
1978-09-12,6.40625
1978-09-13,6.46875
1978-09-14,6.4375
1978-09-15,6.4375
1978-09-18,6.4375
1978-09-19,6.46875
1978-09-20,6.46875
1978-09-21,6.5
1978-09-22,6.5
1978-09-25,6.75
1978-09-26,6.75
1978-09-27,6.78125
1978-09-28,6.78125
1978-09-29,6.8125
1978-10-02,6.875
1978-10-03,6.875
1978-10-04,6.9375
1978-10-05,6.96875
1978-10-06,6.9375
1978-10-09,7.03125
1978-10-10,7.0
1978-10-11,6.96875
1978-10-12,7.0625
1978-10-13,7.0
1978-10-16,6.9375
1978-10-17,6.875
1978-10-18,6.8125
1978-10-19,6.6875
1978-10-20,6.5
1978-10-23,6.46875
1978-10-24,6.625
1978-10-25,6.6875
1978-10-26,6.625
1978-10-27,6.5
1978-10-30,6.3125
1978-10-31,6.0625
1978-11-01,6.1875
1978-11-02,6.4375
1978-11-03,6.25
1978-11-06,6.1875
1978-11-07,6.125
1978-11-08,6.0625
1978-11-09,6.125
1978-11-10,6.125
1978-11-13,6.15625
1978-11-14,6.0625
1978-11-15,6.03125
1978-11-16,6.03125
1978-11-17,6.0625
1978-11-20,6.28125
1978-11-21,6.375
1978-11-22,6.46875
1978-11-24,6.5
1978-11-27,6.40625
1978-11-28,6.46875
1978-11-29,6.4375
1978-11-30,6.3125
1978-12-01,6.34375
1978-12-04,6.375
1978-12-05,6.40625
1978-12-06,6.375
1978-12-07,6.4375
1978-12-08,6.40625
1978-12-11,6.46875
1978-12-12,6.5
1978-12-13,6.53125
1978-12-14,6.5625
1978-12-15,6.5625
1978-12-18,6.46875
1978-12-19,6.5
1978-12-20,6.46875
1978-12-21,6.4375
1978-12-22,6.5625
1978-12-26,6.53125
1978-12-27,6.46875
1978-12-28,6.40625
1978-12-29,6.5
1979-01-02,6.53125
1979-01-03,6.5
1979-01-04,6.5625
1979-01-05,6.59375
1979-01-08,6.625
1979-01-09,6.625
1979-01-10,6.6875
1979-01-11,6.5625
1979-01-12,6.5625
1979-01-15,6.5
1979-01-16,6.4375
1979-01-17,6.46875
1979-01-18,6.5
1979-01-19,6.46875
1979-01-22,6.5
1979-01-23,6.53125
1979-01-24,6.5625
1979-01-25,6.59375
1979-01-26,6.65625
1979-01-29,6.6875
1979-01-30,6.625
1979-01-31,6.71875
1979-02-01,6.78125
1979-02-02,6.84375
1979-02-05,6.6875
1979-02-06,6.5
1979-02-07,6.46875
1979-02-08,6.5
1979-02-09,6.625
1979-02-12,6.59375
1979-02-13,6.5625
1979-02-14,6.5625
1979-02-15,6.5625
1979-02-16,6.5
1979-02-20,6.4375
1979-02-21,6.375
1979-02-22,6.4375
1979-02-23,6.46875
1979-02-26,6.46875
1979-02-27,6.375
1979-02-28,6.34375
1979-03-01,6.25
1979-03-02,6.25
1979-03-05,6.25
1979-03-06,6.1875
1979-03-07,6.3125
1979-03-08,6.3125
1979-03-09,6.40625
1979-03-12,6.375
1979-03-13,6.40625
1979-03-14,6.40625
1979-03-15,6.375
1979-03-16,6.5625
1979-03-19,6.5625
1979-03-20,6.6875
1979-03-21,6.6875
1979-03-22,6.65625
1979-03-23,6.5625
1979-03-26,6.5625
1979-03-27,6.53125
1979-03-28,6.59375
1979-03-29,6.53125
1979-03-30,6.625
1979-04-02,6.5
1979-04-03,6.53125
1979-04-04,6.46875
1979-04-05,6.25
1979-04-06,6.375
1979-04-09,6.375
1979-04-10,6.4375
1979-04-11,6.46875
1979-04-12,6.53125
1979-04-16,6.5
1979-04-17,6.5
1979-04-18,6.53125
1979-04-19,6.5
1979-04-20,6.5
1979-04-23,6.53125
1979-04-24,6.5
1979-04-25,6.4375
1979-04-26,6.40625
1979-04-27,6.40625
1979-04-30,6.375
1979-05-01,6.375
1979-05-02,6.375
1979-05-03,6.34375
1979-05-04,6.1875
1979-05-07,6.0625
1979-05-08,5.9375
1979-05-09,5.96875
1979-05-10,6.0625
1979-05-11,6.0625
1979-05-14,6.1875
1979-05-15,6.25
1979-05-16,6.1875
1979-05-17,6.15625
1979-05-18,6.1875
1979-05-21,6.15625
1979-05-22,6.125
1979-05-23,6.0625
1979-05-24,6.15625
1979-05-25,6.15625
1979-05-29,6.125
1979-05-30,6.0
1979-05-31,6.09375
1979-06-01,6.0625
1979-06-04,6.125
1979-06-05,6.125
1979-06-06,6.1875
1979-06-07,6.21875
1979-06-08,6.125
1979-06-11,6.21875
1979-06-12,6.25
1979-06-13,6.25
1979-06-14,6.25
1979-06-15,6.34375
1979-06-18,6.4375
1979-06-19,6.40625
1979-06-20,6.34375
1979-06-21,6.375
1979-06-22,6.4375
1979-06-25,6.375
1979-06-26,6.375
1979-06-27,6.375
1979-06-28,6.46875
1979-06-29,6.5
1979-07-02,6.46875
1979-07-03,6.375
1979-07-05,6.375
1979-07-06,6.4375
1979-07-09,6.4375
1979-07-10,6.46875
1979-07-11,6.3125
1979-07-12,6.34375
1979-07-13,6.3125
1979-07-16,6.3125
1979-07-17,6.25
1979-07-18,6.3125
1979-07-19,6.25
1979-07-20,6.3125
1979-07-23,6.34375
1979-07-24,6.3125
1979-07-25,6.3125
1979-07-26,6.28125
1979-07-27,6.4375
1979-07-30,6.3125
1979-07-31,6.375
1979-08-01,6.40625
1979-08-02,6.28125
1979-08-03,6.25
1979-08-06,6.0625
1979-08-07,6.1875
1979-08-08,6.15625
1979-08-09,6.15625
1979-08-10,6.15625
1979-08-13,6.1875
1979-08-14,6.125
1979-08-15,6.1875
1979-08-16,6.1875
1979-08-17,6.21875
1979-08-20,6.25
1979-08-21,6.25
1979-08-22,6.21875
1979-08-23,6.1875
1979-08-24,6.15625
1979-08-27,6.21875
1979-08-28,6.0625
1979-08-29,6.125
1979-08-30,6.125
1979-08-31,6.15625
1979-09-04,6.09375
1979-09-05,6.09375
1979-09-06,6.125
1979-09-07,6.15625
1979-09-10,6.1875
1979-09-11,6.1875
1979-09-12,6.15625
1979-09-13,6.125
1979-09-14,6.1875
1979-09-17,6.21875
1979-09-18,6.125
1979-09-19,6.15625
1979-09-20,6.09375
1979-09-21,6.125
1979-09-24,6.1875
1979-09-25,6.15625
1979-09-26,6.1875
1979-09-27,6.15625
1979-09-28,6.21875
1979-10-01,6.21875
1979-10-02,6.21875
1979-10-03,6.21875
1979-10-04,6.15625
1979-10-05,6.125
1979-10-08,6.0625
1979-10-09,6.0
1979-10-10,5.9375
1979-10-11,6.0
1979-10-12,6.03125
1979-10-15,6.03125
1979-10-16,6.03125
1979-10-17,6.09375
1979-10-18,6.15625
1979-10-19,6.15625
1979-10-22,6.09375
1979-10-23,6.09375
1979-10-24,6.0625
1979-10-25,6.0625
1979-10-26,6.15625
1979-10-29,6.15625
1979-10-30,6.1875
1979-10-31,6.1875
1979-11-01,6.25
1979-11-02,6.09375
1979-11-05,6.0
1979-11-06,5.9375
1979-11-07,5.96875
1979-11-08,5.9375
1979-11-09,5.96875
1979-11-12,6.0
1979-11-13,6.0
1979-11-14,6.09375
1979-11-15,6.09375
1979-11-16,6.09375
1979-11-19,6.15625
1979-11-20,6.21875
1979-11-21,6.1875
1979-11-23,6.1875
1979-11-26,6.25
1979-11-27,6.375
1979-11-28,6.3125
1979-11-29,6.3125
1979-11-30,6.1875
1979-12-03,6.21875
1979-12-04,6.21875
1979-12-05,6.1875
1979-12-06,6.21875
1979-12-07,6.3125
1979-12-10,6.375
1979-12-11,6.1875
1979-12-12,6.15625
1979-12-13,6.15625
1979-12-14,6.09375
1979-12-17,6.125
1979-12-18,6.09375
1979-12-19,6.0625
1979-12-20,6.0
1979-12-21,5.96875
1979-12-24,6.0
1979-12-26,6.0
1979-12-27,6.0
1979-12-28,5.96875
1979-12-31,6.0
1980-01-02,6.0
1980-01-03,6.0
1980-01-04,6.03125
1980-01-07,6.03125
1980-01-08,6.0
1980-01-09,6.0
1980-01-10,5.96875
1980-01-11,5.96875
1980-01-14,6.0
1980-01-15,6.0
1980-01-16,5.96875
1980-01-17,5.90625
1980-01-18,5.96875
1980-01-21,5.96875
1980-01-22,5.875
1980-01-23,5.8125
1980-01-24,5.6875
1980-01-25,5.6875
1980-01-28,5.625
1980-01-29,5.625
1980-01-30,5.78125
1980-01-31,5.6875
1980-02-01,5.6875
1980-02-04,5.53125
1980-02-05,5.5
1980-02-06,5.46875
1980-02-07,5.46875
1980-02-08,5.5
1980-02-11,5.28125
1980-02-12,5.28125
1980-02-13,5.21875
1980-02-14,5.21875
1980-02-15,5.25
1980-02-19,5.125
1980-02-20,4.9375
1980-02-21,4.90625
1980-02-22,4.96875
1980-02-25,5.0
1980-02-26,4.96875
1980-02-27,5.0
1980-02-28,4.96875
1980-02-29,4.96875
1980-03-03,5.0625
1980-03-04,4.9375
1980-03-05,4.6875
1980-03-06,4.71875
1980-03-07,4.6875
1980-03-10,4.65625
1980-03-11,4.78125
1980-03-12,4.875
1980-03-13,4.9375
1980-03-14,4.84375
1980-03-17,4.90625
1980-03-18,4.875
1980-03-19,4.875
1980-03-20,4.90625
1980-03-21,5.0
1980-03-24,5.0
1980-03-25,4.90625
1980-03-26,4.84375
1980-03-27,4.875
1980-03-28,4.875
1980-03-31,4.9375
1980-04-01,5.0
1980-04-02,5.0625
1980-04-03,5.1875
1980-04-07,5.25
1980-04-08,5.25
1980-04-09,5.375
1980-04-10,5.65625
1980-04-11,5.78125
1980-04-14,5.875
1980-04-15,5.75
1980-04-16,5.71875
1980-04-17,5.6875
1980-04-18,5.75
1980-04-21,5.75
1980-04-22,5.75
1980-04-23,5.75
1980-04-24,5.8125
1980-04-25,5.78125
1980-04-28,5.78125
1980-04-29,5.84375
1980-04-30,5.78125
1980-05-01,5.75
1980-05-02,5.6875
1980-05-05,5.625
1980-05-06,5.625
1980-05-07,5.75
1980-05-08,5.6875
1980-05-09,5.6875
1980-05-12,5.625
1980-05-13,5.625
1980-05-14,5.5625
1980-05-15,5.625
1980-05-16,5.625
1980-05-19,5.59375
1980-05-20,5.5625
1980-05-21,5.59375
1980-05-22,5.65625
1980-05-23,5.65625
1980-05-27,5.71875
1980-05-28,5.84375
1980-05-29,5.8125
1980-05-30,5.84375
1980-06-02,5.8125
1980-06-03,5.75
1980-06-04,5.75
1980-06-05,5.8125
1980-06-06,5.8125
1980-06-09,5.875
1980-06-10,5.9375
1980-06-11,6.0
1980-06-12,5.96875
1980-06-13,6.0625
1980-06-16,6.09375
1980-06-17,6.15625
1980-06-18,6.1875
1980-06-19,6.15625
1980-06-20,6.15625
1980-06-23,6.15625
1980-06-24,6.15625
1980-06-25,6.125
1980-06-26,6.125
1980-06-27,6.125
1980-06-30,6.125
1980-07-01,6.0625
1980-07-02,6.03125
1980-07-03,6.0
1980-07-07,6.0
1980-07-08,6.03125
1980-07-09,6.0625
1980-07-10,6.03125
1980-07-11,6.0
1980-07-14,5.96875
1980-07-15,6.0
1980-07-16,6.0
1980-07-17,6.0
1980-07-18,6.0
1980-07-21,6.03125
1980-07-22,6.0625
1980-07-23,6.09375
1980-07-24,6.09375
1980-07-25,6.15625
1980-07-28,6.09375
1980-07-29,6.15625
1980-07-30,6.15625
1980-07-31,6.125
1980-08-01,6.21875
1980-08-04,6.0
1980-08-05,5.9375
1980-08-06,5.96875
1980-08-07,5.90625
1980-08-08,5.875
1980-08-11,5.8125
1980-08-12,5.78125
1980-08-13,5.78125
1980-08-14,5.75
1980-08-15,5.78125
1980-08-18,5.78125
1980-08-19,5.75
1980-08-20,5.8125
1980-08-21,5.8125
1980-08-22,5.78125
1980-08-25,5.75
1980-08-26,5.71875
1980-08-27,5.65625
1980-08-28,5.71875
1980-08-29,5.75
1980-09-02,5.8125
1980-09-03,5.78125
1980-09-04,5.84375
1980-09-05,5.8125
1980-09-08,5.8125
1980-09-09,5.8125
1980-09-10,5.8125
1980-09-11,5.8125
1980-09-12,5.75
1980-09-15,5.71875
1980-09-16,5.71875
1980-09-17,6.0
1980-09-18,5.96875
1980-09-19,6.0
1980-09-22,6.0
1980-09-23,5.96875
1980-09-24,5.90625
1980-09-25,5.875
1980-09-26,5.75
1980-09-29,5.6875
1980-09-30,5.71875
1980-10-01,5.75
1980-10-02,5.71875
1980-10-03,5.75
1980-10-06,5.71875
1980-10-07,5.71875
1980-10-08,5.875
1980-10-09,5.9375
1980-10-10,5.90625
1980-10-13,5.9375
1980-10-14,5.9375
1980-10-15,5.9375
1980-10-16,5.9375
1980-10-17,5.9375
1980-10-20,5.90625
1980-10-21,5.90625
1980-10-22,5.90625
1980-10-23,5.90625
1980-10-24,5.9375
1980-10-27,5.90625
1980-10-28,5.875
1980-10-29,5.90625
1980-10-30,5.875
1980-10-31,5.875
1980-11-03,5.6875
1980-11-05,5.75
1980-11-06,5.65625
1980-11-07,5.71875
1980-11-10,5.625
1980-11-11,5.59375
1980-11-12,5.625
1980-11-13,5.59375
1980-11-14,5.65625
1980-11-17,5.59375
1980-11-18,5.625
1980-11-19,5.59375
1980-11-20,5.625
1980-11-21,5.625
1980-11-24,5.65625
1980-11-25,5.59375
1980-11-26,5.46875
1980-11-28,5.40625
1980-12-01,5.25
1980-12-02,5.21875
1980-12-03,5.21875
1980-12-04,5.25
1980-12-05,5.15625
1980-12-08,5.15625
1980-12-09,5.125
1980-12-10,5.0
1980-12-11,5.0
1980-12-12,4.96875
1980-12-15,4.875
1980-12-16,4.9375
1980-12-17,4.96875
1980-12-18,5.34375
1980-12-19,5.375
1980-12-22,5.375
1980-12-23,5.4375
1980-12-24,5.4375
1980-12-26,5.4375
1980-12-29,5.34375
1980-12-30,5.28125
1980-12-31,5.28125
1981-01-02,5.3125
1981-01-05,5.53125
1981-01-06,5.65625
1981-01-07,5.65625
1981-01-08,5.75
1981-01-09,5.75
1981-01-12,5.78125
1981-01-13,5.8125
1981-01-14,5.625
1981-01-15,5.5
1981-01-16,5.53125
1981-01-19,5.46875
1981-01-20,5.4375
1981-01-21,5.4375
1981-01-22,5.46875
1981-01-23,5.40625
1981-01-26,5.375
1981-01-27,5.5
1981-01-28,5.4375
1981-01-29,5.4375
1981-01-30,5.4375
1981-02-02,5.1875
1981-02-03,5.15625
1981-02-04,5.1875
1981-02-05,5.21875
1981-02-06,5.1875
1981-02-09,5.1875
1981-02-10,5.21875
1981-02-11,5.28125
1981-02-12,5.3125
1981-02-13,5.28125
1981-02-17,5.40625
1981-02-18,5.46875
1981-02-19,5.46875
1981-02-20,5.4375
1981-02-23,5.40625
1981-02-24,5.3125
1981-02-25,5.34375
1981-02-26,5.34375
1981-02-27,5.28125
1981-03-02,5.3125
1981-03-03,5.34375
1981-03-04,5.25
1981-03-05,5.1875
1981-03-06,5.25
1981-03-09,5.25
1981-03-10,5.28125
1981-03-11,5.34375
1981-03-12,5.3125
1981-03-13,5.40625
1981-03-16,5.34375
1981-03-17,5.46875
1981-03-18,5.46875
1981-03-19,5.46875
1981-03-20,5.5
1981-03-23,5.53125
1981-03-24,5.4375
1981-03-25,5.40625
1981-03-26,5.28125
1981-03-27,5.28125
1981-03-30,5.28125
1981-03-31,5.34375
1981-04-01,5.40625
1981-04-02,5.4375
1981-04-03,5.375
1981-04-06,5.34375
1981-04-07,5.34375
1981-04-08,5.34375
1981-04-09,5.375
1981-04-10,5.3125
1981-04-13,5.3125
1981-04-14,5.34375
1981-04-15,5.28125
1981-04-16,5.3125
1981-04-20,5.34375
1981-04-21,5.375
1981-04-22,5.3125
1981-04-23,5.4375
1981-04-24,5.5625
1981-04-27,5.6875
1981-04-28,5.71875
1981-04-29,5.625
1981-04-30,5.5625
1981-05-01,5.5625
1981-05-04,5.5
1981-05-05,5.34375
1981-05-06,5.3125
1981-05-07,5.3125
1981-05-08,5.3125
1981-05-11,5.28125
1981-05-12,5.28125
1981-05-13,5.3125
1981-05-14,5.375
1981-05-15,5.375
1981-05-18,5.5
1981-05-19,5.5
1981-05-20,5.5625
1981-05-21,5.53125
1981-05-22,5.5625
1981-05-26,5.5625
1981-05-27,5.53125
1981-05-28,5.625
1981-05-29,5.71875
1981-06-01,5.75
1981-06-02,5.75
1981-06-03,5.78125
1981-06-04,5.8125
1981-06-05,5.8125
1981-06-08,5.875
1981-06-09,5.9375
1981-06-10,5.96875
1981-06-11,5.96875
1981-06-12,6.0
1981-06-15,6.46875
1981-06-16,6.625
1981-06-17,6.5625
1981-06-18,6.4375
1981-06-19,6.375
1981-06-22,6.34375
1981-06-23,6.3125
1981-06-24,6.28125
1981-06-25,6.25
1981-06-26,6.21875
1981-06-29,6.21875
1981-06-30,6.125
1981-07-01,6.125
1981-07-02,6.09375
1981-07-06,6.03125
1981-07-07,5.9375
1981-07-08,5.9375
1981-07-09,6.0
1981-07-10,5.9375
1981-07-13,6.125
1981-07-14,6.09375
1981-07-15,6.03125
1981-07-16,6.0
1981-07-17,6.03125
1981-07-20,6.0
1981-07-21,5.9375
1981-07-22,5.90625
1981-07-23,5.90625
1981-07-24,5.78125
1981-07-27,5.65625
1981-07-28,5.6875
1981-07-29,5.71875
1981-07-30,5.75
1981-07-31,5.75
1981-08-03,5.875
1981-08-04,5.71875
1981-08-05,5.71875
1981-08-06,5.71875
1981-08-07,5.625
1981-08-10,5.6875
1981-08-11,5.875
1981-08-12,6.0
1981-08-13,6.03125
1981-08-14,6.0625
1981-08-17,6.09375
1981-08-18,6.03125
1981-08-19,6.03125
1981-08-20,6.0
1981-08-21,6.03125
1981-08-24,5.84375
1981-08-25,5.65625
1981-08-26,5.71875
1981-08-27,5.71875
1981-08-28,5.75
1981-08-31,5.75
1981-09-01,5.78125
1981-09-02,5.8125
1981-09-03,5.84375
1981-09-04,5.78125
1981-09-08,5.75
1981-09-09,5.71875
1981-09-10,5.78125
1981-09-11,5.8125
1981-09-14,5.78125
1981-09-15,5.84375
1981-09-16,5.84375
1981-09-17,5.875
1981-09-18,5.875
1981-09-21,5.90625
1981-09-22,5.9375
1981-09-23,5.90625
1981-09-24,5.90625
1981-09-25,5.6875
1981-09-28,5.5625
1981-09-29,5.75
1981-09-30,5.71875
1981-10-01,5.6875
1981-10-02,5.875
1981-10-05,6.0
1981-10-06,5.96875
1981-10-07,5.96875
1981-10-08,6.0
1981-10-09,6.0
1981-10-12,5.875
1981-10-13,6.0
1981-10-14,6.0
1981-10-15,6.0
1981-10-16,5.96875
1981-10-19,5.9375
1981-10-20,5.9375
1981-10-21,6.0
1981-10-22,5.96875
1981-10-23,5.96875
1981-10-26,5.90625
1981-10-27,5.96875
1981-10-28,5.96875
1981-10-29,5.9375
1981-10-30,5.96875
1981-11-02,6.15625
1981-11-03,6.0625
1981-11-04,5.875
1981-11-05,5.9375
1981-11-06,5.9375
1981-11-09,6.03125
1981-11-10,6.21875
1981-11-11,6.15625
1981-11-12,6.25
1981-11-13,6.375
1981-11-16,6.40625
1981-11-17,6.34375
1981-11-18,6.375
1981-11-19,6.375
1981-11-20,6.40625
1981-11-23,6.40625
1981-11-24,6.5
1981-11-25,6.46875
1981-11-27,6.5625
1981-11-30,6.5625
1981-12-01,6.5
1981-12-02,6.4375
1981-12-03,6.5
1981-12-04,6.46875
1981-12-07,6.5
1981-12-08,6.5
1981-12-09,6.34375
1981-12-10,6.28125
1981-12-11,6.25
1981-12-14,6.25
1981-12-15,6.25
1981-12-16,6.25
1981-12-17,6.25
1981-12-18,6.25
1981-12-21,6.21875
1981-12-22,6.1875
1981-12-23,6.09375
1981-12-24,6.15625
1981-12-28,6.21875
1981-12-29,6.21875
1981-12-30,6.21875
1981-12-31,6.25
1982-01-04,6.1875
1982-01-05,6.1875
1982-01-06,6.125
1982-01-07,6.1875
1982-01-08,6.125
1982-01-11,6.15625
1982-01-12,6.125
1982-01-13,6.125
1982-01-14,6.03125
1982-01-15,6.0
1982-01-18,5.9375
1982-01-19,6.0
1982-01-20,6.0625
1982-01-21,6.15625
1982-01-22,6.125
1982-01-25,6.1875
1982-01-26,6.375
1982-01-27,6.3125
1982-01-28,6.28125
1982-01-29,6.3125
1982-02-01,6.25
1982-02-02,6.3125
1982-02-03,6.3125
1982-02-04,6.09375
1982-02-05,6.09375
1982-02-08,6.09375
1982-02-09,6.15625
1982-02-10,6.1875
1982-02-11,6.21875
1982-02-12,6.34375
1982-02-16,6.25
1982-02-17,6.28125
1982-02-18,6.25
1982-02-19,6.28125
1982-02-22,6.3125
1982-02-23,6.34375
1982-02-24,6.40625
1982-02-25,6.46875
1982-02-26,6.5
1982-03-01,6.4375
1982-03-02,6.375
1982-03-03,6.3125
1982-03-04,6.375
1982-03-05,6.375
1982-03-08,6.4375
1982-03-09,6.4375
1982-03-10,6.40625
1982-03-11,6.5
1982-03-12,6.5
1982-03-15,6.5625
1982-03-16,6.53125
1982-03-17,6.53125
1982-03-18,6.53125
1982-03-19,6.5
1982-03-22,6.59375
1982-03-23,6.5625
1982-03-24,6.5625
1982-03-25,6.53125
1982-03-26,6.5
1982-03-29,6.53125
1982-03-30,6.5625
1982-03-31,6.5625
1982-04-01,6.625
1982-04-02,6.65625
1982-04-05,6.5625
1982-04-06,6.625
1982-04-07,6.5625
1982-04-08,6.59375
1982-04-12,6.625
1982-04-13,6.71875
1982-04-14,6.71875
1982-04-15,6.75
1982-04-16,6.78125
1982-04-19,6.78125
1982-04-20,6.78125
1982-04-21,6.8125
1982-04-22,6.8125
1982-04-23,7.03125
1982-04-26,7.0625
1982-04-27,7.0625
1982-04-28,7.0
1982-04-29,7.03125
1982-04-30,7.03125
1982-05-03,7.15625
1982-05-04,6.90625
1982-05-05,6.90625
1982-05-06,6.84375
1982-05-07,6.875
1982-05-10,6.84375
1982-05-11,6.90625
1982-05-12,6.90625
1982-05-13,6.78125
1982-05-14,6.71875
1982-05-17,6.6875
1982-05-18,6.625
1982-05-19,6.59375
1982-05-20,6.53125
1982-05-21,6.53125
1982-05-24,6.53125
1982-05-25,6.5
1982-05-26,6.375
1982-05-27,6.3125
1982-05-28,6.3125
1982-06-01,6.40625
1982-06-02,6.4375
1982-06-03,6.4375
1982-06-04,6.4375
1982-06-07,6.4375
1982-06-08,6.4375
1982-06-09,6.46875
1982-06-10,6.4375
1982-06-11,6.5
1982-06-14,6.59375
1982-06-15,6.5
1982-06-16,6.53125
1982-06-17,6.53125
1982-06-18,6.40625
1982-06-21,6.4375
1982-06-22,6.46875
1982-06-23,6.5
1982-06-24,6.53125
1982-06-25,6.53125
1982-06-28,6.53125
1982-06-29,6.53125
1982-06-30,6.5625
1982-07-01,6.53125
1982-07-02,6.53125
1982-07-06,6.53125
1982-07-07,6.4375
1982-07-08,6.34375
1982-07-09,6.375
1982-07-12,6.5
1982-07-13,6.5
1982-07-14,6.5
1982-07-15,6.46875
1982-07-16,6.46875
1982-07-19,6.5625
1982-07-20,6.5625
1982-07-21,6.59375
1982-07-22,6.5625
1982-07-23,6.5625
1982-07-26,6.46875
1982-07-27,6.40625
1982-07-28,6.375
1982-07-29,6.34375
1982-07-30,6.3125
1982-08-02,6.34375
1982-08-03,6.34375
1982-08-04,6.1875
1982-08-05,6.21875
