Date,BIG
2010-01-11,29.690001000000002
2010-01-12,30.209999
2010-01-13,31.17
2010-01-14,30.73
2010-01-15,31.02
2010-01-19,30.99
2010-01-20,30.1
2010-01-21,30.1
2010-01-22,29.59
2010-01-25,29.58
2010-01-26,29.82
2010-01-27,29.219998999999998
2010-01-28,29.059998999999998
2010-01-29,28.41
2010-02-01,28.85
2010-02-02,29.290001
2010-02-03,29.209999
2010-02-04,29.66
2010-02-05,29.48
2010-02-08,29.200001
2010-02-09,29.77
2010-02-10,29.67
2010-02-11,30.280001000000002
2010-02-12,30.610001
2010-02-16,31.0
2010-02-17,31.08
2010-02-18,31.280001000000002
2010-02-19,31.360001
2010-02-22,31.309998999999998
2010-02-23,31.33
2010-02-24,31.780001000000002
2010-02-25,32.900002
2010-02-26,33.5
2010-03-01,34.25
2010-03-02,33.939999
2010-03-03,34.57
2010-03-04,35.66
2010-03-05,36.09
2010-03-08,35.98
2010-03-09,35.970001
2010-03-10,35.880001
2010-03-11,35.880001
2010-03-12,35.869999
2010-03-15,35.990002000000004
2010-03-16,36.540001000000004
2010-03-17,37.099998
2010-03-18,36.970001
2010-03-19,36.700001
2010-03-22,37.650002
2010-03-23,37.91
2010-03-24,37.240002000000004
2010-03-25,37.360001000000004
2010-03-26,37.509997999999996
2010-03-29,37.32
2010-03-30,37.369999
2010-03-31,36.419998
2010-04-01,36.82
2010-04-05,37.279999
2010-04-06,37.43
2010-04-07,38.709998999999996
2010-04-08,38.91
2010-04-09,39.220001
2010-04-12,38.669998
2010-04-13,38.77
2010-04-14,39.959998999999996
2010-04-15,39.720001
2010-04-16,39.59
2010-04-19,38.880001
2010-04-20,39.330002
2010-04-21,39.23
2010-04-22,40.419998
2010-04-23,41.139998999999996
2010-04-26,40.869999
2010-04-27,39.560001
2010-04-28,38.880001
2010-04-29,39.029999
2010-04-30,38.200001
2010-05-03,38.299999
2010-05-04,37.639998999999996
2010-05-05,37.48
2010-05-06,35.560001
2010-05-07,34.91
2010-05-10,36.880001
2010-05-11,36.689999
2010-05-12,37.299999
2010-05-13,36.349998
2010-05-14,36.09
2010-05-17,36.759997999999996
2010-05-18,35.990002000000004
2010-05-19,36.049999
2010-05-20,34.91
2010-05-21,36.27
2010-05-24,35.990002000000004
2010-05-25,36.099998
2010-05-26,35.869999
2010-05-27,36.040001000000004
2010-05-28,35.330002
2010-06-01,34.759997999999996
2010-06-02,35.25
2010-06-03,35.209998999999996
2010-06-04,34.220001
2010-06-07,32.790001000000004
2010-06-08,33.060001
2010-06-09,32.810001
2010-06-10,33.790001000000004
2010-06-11,33.650002
2010-06-14,34.259997999999996
2010-06-15,35.169998
2010-06-16,34.869999
2010-06-17,34.849998
2010-06-18,34.560001
2010-06-21,34.299999
2010-06-22,31.559998999999998
2010-06-23,32.830002
2010-06-24,32.299999
2010-06-25,32.400002
2010-06-28,32.889998999999996
2010-06-29,32.490002000000004
2010-06-30,32.09
2010-07-01,32.700001
2010-07-02,32.77
2010-07-06,32.759997999999996
2010-07-07,33.400002
2010-07-08,33.02
2010-07-09,33.279999
2010-07-12,33.290001000000004
2010-07-13,34.16
2010-07-14,34.099998
2010-07-15,34.720001
2010-07-16,33.389998999999996
2010-07-19,33.59
2010-07-20,34.080002
2010-07-21,33.75
2010-07-22,34.560001
2010-07-23,35.68
2010-07-26,36.16
2010-07-27,35.669998
2010-07-28,35.0
2010-07-29,34.169998
2010-07-30,34.310001
2010-08-02,35.07
2010-08-03,34.18
2010-08-04,34.450001
2010-08-05,32.18
2010-08-06,32.110001000000004
2010-08-09,32.130001
2010-08-10,31.129998999999998
2010-08-11,30.74
2010-08-12,30.879998999999998
2010-08-13,30.639999
2010-08-16,30.5
2010-08-17,30.82
2010-08-18,31.27
2010-08-19,31.08
2010-08-20,31.799999
2010-08-23,31.75
2010-08-24,30.860001
2010-08-25,30.48
2010-08-26,30.35
2010-08-27,31.34
2010-08-30,31.01
2010-08-31,31.26
2010-09-01,31.99
2010-09-02,32.869999
2010-09-03,33.150002
2010-09-07,32.68
2010-09-08,33.0
2010-09-09,32.889998999999996
2010-09-10,33.049999
2010-09-13,33.169998
2010-09-14,33.360001000000004
2010-09-15,33.66
2010-09-16,33.619999
2010-09-17,33.529999
2010-09-20,34.169998
2010-09-21,33.740002000000004
2010-09-22,33.650002
2010-09-23,33.490002000000004
2010-09-24,34.290001000000004
2010-09-27,34.09
2010-09-28,34.439999
2010-09-29,34.0
2010-09-30,33.25
2010-10-01,33.439999
2010-10-04,33.18
2010-10-05,32.939999
2010-10-06,32.77
2010-10-07,32.93
2010-10-08,33.169998
2010-10-11,33.549999
2010-10-12,33.900002
2010-10-13,32.93
2010-10-14,32.939999
2010-10-15,33.119999
2010-10-18,33.400002
2010-10-19,33.279999
2010-10-20,33.310001
2010-10-21,33.380001
2010-10-22,33.5
2010-10-25,33.66
2010-10-26,33.720001
2010-10-27,32.830002
2010-10-28,32.439999
2010-10-29,31.370001000000002
2010-11-01,30.9
2010-11-02,31.110001
2010-11-03,31.41
2010-11-04,29.26
2010-11-05,30.120001000000002
2010-11-08,30.190001000000002
2010-11-09,29.98
2010-11-10,30.18
2010-11-11,30.33
2010-11-12,29.82
2010-11-15,29.870001000000002
2010-11-16,29.879998999999998
2010-11-17,29.9
2010-11-18,29.57
2010-11-19,29.4
2010-11-22,29.57
2010-11-23,31.129998999999998
2010-11-24,30.84
2010-11-26,30.92
2010-11-29,30.690001000000002
2010-11-30,30.65
2010-12-01,31.01
2010-12-02,31.09
2010-12-03,29.5
2010-12-06,28.57
2010-12-07,28.459999
2010-12-08,28.559998999999998
2010-12-09,28.42
2010-12-10,28.42
2010-12-13,28.0
2010-12-14,27.91
2010-12-15,28.309998999999998
2010-12-16,28.85
2010-12-17,29.549999
2010-12-20,29.290001
2010-12-21,29.41
2010-12-22,29.91
2010-12-23,30.27
2010-12-27,29.959999
2010-12-28,30.110001
2010-12-29,30.450001
2010-12-30,30.51
2010-12-31,30.459999
2011-01-03,30.41
2011-01-04,30.74
2011-01-05,30.51
2011-01-06,30.43
2011-01-07,30.51
2011-01-10,31.17
2011-01-11,31.049999
2011-01-12,31.68
2011-01-13,32.09
2011-01-14,32.0
2011-01-18,32.34
2011-01-19,32.220001
2011-01-20,32.41
2011-01-21,32.52
2011-01-24,32.599998
2011-01-25,32.32
2011-01-26,32.380001
2011-01-27,32.34
2011-01-28,31.82
2011-01-31,31.790001
2011-02-01,31.860001
2011-02-02,31.809998999999998
2011-02-03,32.27
2011-02-04,33.950001
2011-02-07,39.200001
2011-02-08,39.099998
2011-02-09,39.98
2011-02-10,40.77
2011-02-11,41.57
2011-02-14,41.380001
2011-02-15,40.84
2011-02-16,40.75
2011-02-17,40.93
2011-02-18,41.779999
2011-02-22,41.009997999999996
2011-02-23,40.080002
2011-02-24,39.779999
2011-02-25,40.709998999999996
2011-02-28,41.029999
2011-03-01,40.630001
2011-03-02,39.889998999999996
2011-03-03,41.330002
2011-03-04,41.0
2011-03-07,41.09
2011-03-08,41.849998
2011-03-09,42.02
2011-03-10,41.950001
2011-03-11,43.049999
2011-03-14,42.75
2011-03-15,41.959998999999996
2011-03-16,42.34
2011-03-17,41.77
2011-03-18,41.099998
2011-03-21,41.75
2011-03-22,42.279999
2011-03-23,42.869999
2011-03-24,43.48
2011-03-25,43.549999
2011-03-28,43.200001
2011-03-29,43.09
2011-03-30,43.59
2011-03-31,43.43
2011-04-01,43.68
2011-04-04,43.799999
2011-04-05,44.040001000000004
2011-04-06,43.650002
2011-04-07,43.75
2011-04-08,43.73
2011-04-11,43.450001
2011-04-12,43.240002000000004
2011-04-13,43.540001000000004
2011-04-14,43.68
2011-04-15,43.529999
2011-04-18,42.740002000000004
2011-04-19,42.0
2011-04-20,42.080002
2011-04-21,41.490002000000004
2011-04-25,40.93
2011-04-26,40.790001000000004
2011-04-27,40.75
2011-04-28,40.77
2011-04-29,41.110001000000004
2011-05-02,41.290001000000004
2011-05-03,41.189999
2011-05-04,40.610001000000004
2011-05-05,39.360001000000004
2011-05-06,39.310001
2011-05-09,39.349998
2011-05-10,39.450001
2011-05-11,38.75
2011-05-12,38.389998999999996
2011-05-13,38.529999
2011-05-16,38.02
2011-05-17,37.860001000000004
2011-05-18,37.740002000000004
2011-05-19,33.77
2011-05-20,33.549999
2011-05-23,33.700001
2011-05-24,33.09
2011-05-25,32.330002
2011-05-26,31.440001000000002
2011-05-27,32.419998
2011-05-31,33.41
2011-06-01,33.049999
2011-06-02,32.599998
2011-06-03,32.529999
2011-06-06,31.370001000000002
2011-06-07,32.349998
2011-06-08,32.009997999999996
2011-06-09,32.419998
2011-06-10,32.23
2011-06-13,32.25
2011-06-14,32.529999
2011-06-15,32.330002
2011-06-16,32.240002000000004
2011-06-17,32.400002
2011-06-20,32.689999
2011-06-21,33.07
2011-06-22,32.720001
2011-06-23,32.82
2011-06-24,32.459998999999996
2011-06-27,32.830002
2011-06-28,33.169998
2011-06-29,32.799999
2011-06-30,33.150002
2011-07-01,33.959998999999996
2011-07-05,33.380001
2011-07-06,33.290001000000004
2011-07-07,34.689999
2011-07-08,34.419998
2011-07-11,33.869999
2011-07-12,33.82
2011-07-13,34.290001000000004
2011-07-14,34.02
2011-07-15,33.790001000000004
2011-07-18,33.73
2011-07-19,34.130001
2011-07-20,34.650002
2011-07-21,35.48
2011-07-22,35.93
2011-07-25,35.560001
2011-07-26,36.34
2011-07-27,35.310001
2011-07-28,35.299999
2011-07-29,34.830002
2011-08-01,34.380001
2011-08-02,33.139998999999996
2011-08-03,32.57
2011-08-04,32.02
2011-08-05,31.73
2011-08-08,29.02
2011-08-09,30.49
2011-08-10,29.959999
2011-08-11,31.23
2011-08-12,31.75
2011-08-15,32.290001000000004
2011-08-16,32.189999
2011-08-17,31.700001
2011-08-18,30.129998999999998
2011-08-19,30.09
2011-08-22,31.35
2011-08-23,32.049999
2011-08-24,32.380001
2011-08-25,32.209998999999996
2011-08-26,32.810001
2011-08-29,33.73
2011-08-30,33.630001
2011-08-31,33.900002
2011-09-01,33.240002000000004
2011-09-02,32.009997999999996
2011-09-06,31.879998999999998
2011-09-07,32.790001000000004
2011-09-08,32.240002000000004
2011-09-09,31.719998999999998
2011-09-12,31.59
2011-09-13,31.27
2011-09-14,31.58
2011-09-15,33.259997999999996
2011-09-16,33.57
2011-09-19,33.82
2011-09-20,33.619999
2011-09-21,32.720001
2011-09-22,32.279999
2011-09-23,33.369999
2011-09-26,34.799999
2011-09-27,35.540001000000004
2011-09-28,34.73
2011-09-29,34.549999
2011-09-30,34.830002
2011-10-03,33.330002
2011-10-04,34.040001000000004
2011-10-05,33.619999
2011-10-06,34.279999
2011-10-07,33.630001
2011-10-10,34.380001
2011-10-11,35.049999
2011-10-12,34.779999
2011-10-13,34.529999
2011-10-14,34.57
2011-10-17,35.07
2011-10-18,36.130001
2011-10-19,36.560001
2011-10-20,37.119999
2011-10-21,37.48
2011-10-24,38.41
2011-10-25,37.700001
2011-10-26,37.5
2011-10-27,37.700001
2011-10-28,37.639998999999996
2011-10-31,37.689999
2011-11-01,37.209998999999996
2011-11-02,38.119999
2011-11-03,40.639998999999996
2011-11-04,41.32
2011-11-07,41.5
2011-11-08,41.639998999999996
2011-11-09,40.330002
2011-11-10,40.34
2011-11-11,41.299999
2011-11-14,40.959998999999996
2011-11-15,41.060001
2011-11-16,39.93
2011-11-17,38.939999
2011-11-18,39.130001
2011-11-21,38.25
2011-11-22,38.77
2011-11-23,36.830002
2011-11-25,36.82
2011-11-28,38.150002
2011-11-29,39.52
2011-11-30,40.110001000000004
2011-12-01,39.73
2011-12-02,36.279999
2011-12-05,37.150002
2011-12-06,37.720001
2011-12-07,37.52
2011-12-08,36.959998999999996
2011-12-09,37.240002000000004
2011-12-12,37.389998999999996
2011-12-13,36.75
2011-12-14,36.619999
2011-12-15,36.599998
2011-12-16,36.619999
2011-12-19,35.959998999999996
2011-12-20,38.099998
2011-12-21,38.200001
2011-12-22,37.75
2011-12-23,38.110001000000004
2011-12-27,38.34
2011-12-28,37.810001
2011-12-29,38.18
2011-12-30,37.759997999999996
2012-01-03,38.200001
2012-01-04,38.599998
2012-01-05,38.700001
2012-01-06,38.16
2012-01-09,38.18
2012-01-10,38.560001
2012-01-11,37.91
2012-01-12,37.77
2012-01-13,37.580002
2012-01-17,37.560001
2012-01-18,39.09
2012-01-19,39.630001
2012-01-20,40.209998999999996
2012-01-23,40.970001
2012-01-24,41.16
2012-01-25,41.34
2012-01-26,40.299999
2012-01-27,40.0
2012-01-30,39.77
2012-01-31,39.490002000000004
2012-02-01,39.549999
2012-02-02,42.82
2012-02-03,43.59
2012-02-06,43.48
2012-02-07,43.91
2012-02-08,43.98
2012-02-09,43.84
2012-02-10,44.0
2012-02-13,43.779999
2012-02-14,44.02
2012-02-15,43.32
2012-02-16,43.860001000000004
2012-02-17,44.119999
2012-02-21,43.689999
2012-02-22,43.32
2012-02-23,43.700001
2012-02-24,43.599998
2012-02-27,43.84
2012-02-28,44.27
2012-02-29,43.849998
2012-03-01,44.490002000000004
2012-03-02,42.709998999999996
2012-03-05,44.150002
2012-03-06,44.389998999999996
2012-03-07,44.900002
2012-03-08,45.0
2012-03-09,45.43
2012-03-12,45.310001
2012-03-13,45.84
2012-03-14,45.610001000000004
2012-03-15,45.560001
2012-03-16,45.419998
2012-03-19,45.52
2012-03-20,45.52
2012-03-21,45.529999
2012-03-22,45.360001000000004
2012-03-23,45.66
2012-03-26,46.400002
2012-03-27,46.810001
2012-03-28,45.59
2012-03-29,43.419998
2012-03-30,43.02
2012-04-02,43.84
2012-04-03,43.860001000000004
2012-04-04,43.93
2012-04-05,43.75
2012-04-09,43.02
2012-04-10,42.799999
2012-04-11,44.360001000000004
2012-04-12,45.349998
2012-04-13,45.509997999999996
2012-04-16,45.0
2012-04-17,45.32
2012-04-18,45.040001000000004
2012-04-19,45.310001
2012-04-20,45.869999
2012-04-23,45.709998999999996
2012-04-24,34.709998999999996
2012-04-25,35.310001
2012-04-26,36.290001000000004
2012-04-27,37.34
2012-04-30,36.639998999999996
2012-05-01,36.450001
2012-05-02,37.150002
2012-05-03,37.290001000000004
2012-05-04,36.529999
2012-05-07,37.200001
2012-05-08,36.07
2012-05-09,36.209998999999996
2012-05-10,36.73
2012-05-11,36.27
2012-05-14,35.740002000000004
2012-05-15,36.23
2012-05-16,36.150002
2012-05-17,34.939999
2012-05-18,35.43
2012-05-21,35.16
2012-05-22,34.790001000000004
2012-05-23,36.310001
2012-05-24,35.75
2012-05-25,37.299999
2012-05-29,37.860001000000004
2012-05-30,37.07
2012-05-31,36.75
2012-06-01,36.52
2012-06-04,37.119999
2012-06-05,37.77
2012-06-06,38.18
2012-06-07,37.77
2012-06-08,38.57
2012-06-11,37.830002
2012-06-12,38.23
2012-06-13,37.560001
2012-06-14,37.740002000000004
2012-06-15,37.970001
2012-06-18,38.119999
2012-06-19,39.139998999999996
2012-06-20,39.52
2012-06-21,38.599998
2012-06-22,38.98
2012-06-25,38.66
2012-06-26,39.950001
2012-06-27,39.939999
2012-06-28,40.119999
2012-06-29,40.790001000000004
2012-07-02,40.880001
2012-07-03,40.619999
2012-07-05,40.700001
2012-07-06,40.669998
2012-07-09,40.240002000000004
2012-07-10,40.34
2012-07-11,39.209998999999996
2012-07-12,39.119999
2012-07-13,39.029999
2012-07-16,38.630001
2012-07-17,38.799999
2012-07-18,38.959998999999996
2012-07-19,39.16
2012-07-20,39.139998999999996
2012-07-23,39.049999
2012-07-24,38.93
2012-07-25,38.68
2012-07-26,39.68
2012-07-27,41.009997999999996
2012-07-30,40.889998999999996
2012-07-31,40.509997999999996
2012-08-01,40.52
2012-08-02,40.310001
2012-08-03,41.509997999999996
2012-08-06,41.939999
2012-08-07,41.66
2012-08-08,41.720001
2012-08-09,41.310001
2012-08-10,38.439999
2012-08-13,38.02
2012-08-14,38.110001000000004
2012-08-15,38.130001
2012-08-16,38.43
2012-08-17,38.470001
2012-08-20,38.75
2012-08-21,38.73
2012-08-22,38.84
2012-08-23,30.76
2012-08-24,30.280001000000002
2012-08-27,30.639999
2012-08-28,31.1
2012-08-29,30.43
2012-08-30,30.370001000000002
2012-08-31,30.440001000000002
2012-09-04,30.57
2012-09-05,30.559998999999998
2012-09-06,30.6
2012-09-07,30.67
2012-09-10,30.51
2012-09-11,30.43
2012-09-12,30.389999
2012-09-13,30.459999
2012-09-14,31.83
2012-09-17,31.74
2012-09-18,31.559998999999998
2012-09-19,31.440001000000002
2012-09-20,31.190001000000002
2012-09-21,30.9
2012-09-24,30.870001000000002
2012-09-25,29.59
2012-09-26,29.65
2012-09-27,29.43
2012-09-28,29.58
2012-10-01,30.139999
2012-10-02,29.65
2012-10-03,29.799999
2012-10-04,30.290001
2012-10-05,30.709999
2012-10-08,30.43
2012-10-09,30.07
2012-10-10,30.379998999999998
2012-10-11,30.32
2012-10-12,30.07
2012-10-15,30.84
2012-10-16,30.889999
2012-10-17,30.6
2012-10-18,29.940001000000002
2012-10-19,29.219998999999998
2012-10-22,29.43
2012-10-23,28.65
2012-10-24,29.0
2012-10-25,29.209999
2012-10-26,28.780001000000002
2012-10-31,29.129998999999998
2012-11-01,30.52
2012-11-02,30.290001
2012-11-05,30.530001000000002
2012-11-06,31.139999
2012-11-07,30.57
2012-11-08,29.65
2012-11-09,28.93
2012-11-12,28.91
2012-11-13,27.48
2012-11-14,26.860001
2012-11-15,27.389999
2012-11-16,27.190001000000002
2012-11-19,27.9
2012-11-20,27.549999
2012-11-21,27.610001
2012-11-23,28.48
2012-11-26,27.719998999999998
2012-11-27,27.35
2012-11-28,27.790001
2012-11-29,28.120001000000002
2012-11-30,28.16
2012-12-03,28.040001
2012-12-04,31.27
2012-12-05,30.059998999999998
2012-12-06,29.889999
2012-12-07,28.18
2012-12-10,28.6
2012-12-11,28.26
2012-12-12,27.65
2012-12-13,27.76
2012-12-14,27.219998999999998
2012-12-17,27.700001
2012-12-18,28.889999
2012-12-19,28.5
2012-12-20,27.959999
2012-12-21,28.58
2012-12-24,28.549999
2012-12-26,28.08
2012-12-27,27.870001000000002
2012-12-28,27.75
2012-12-31,28.459999
2013-01-02,28.290001
2013-01-03,29.08
2013-01-04,29.35
2013-01-07,29.129998999999998
2013-01-08,28.540001
2013-01-09,27.84
2013-01-10,27.9
2013-01-11,28.17
2013-01-14,28.75
2013-01-15,29.780001000000002
2013-01-16,29.76
2013-01-17,31.219998999999998
2013-01-18,30.799999
2013-01-22,31.190001000000002
2013-01-23,30.889999
2013-01-24,31.15
2013-01-25,31.82
2013-01-28,32.200001
2013-01-29,32.02
2013-01-30,31.809998999999998
2013-01-31,32.150002
2013-02-01,32.34
2013-02-04,32.5
2013-02-05,32.59
2013-02-06,33.009997999999996
2013-02-07,32.889998999999996
2013-02-08,32.84
2013-02-11,33.240002000000004
2013-02-12,33.25
2013-02-13,33.5
2013-02-14,34.759997999999996
2013-02-15,33.849998
2013-02-19,34.34
2013-02-20,33.630001
2013-02-21,33.619999
2013-02-22,33.419998
2013-02-25,32.639998999999996
2013-02-26,32.610001000000004
2013-02-27,33.150002
2013-02-28,33.299999
2013-03-01,33.099998
2013-03-04,32.790001000000004
2013-03-05,33.889998999999996
2013-03-06,35.970001
2013-03-07,35.5
2013-03-08,35.869999
2013-03-11,35.869999
2013-03-12,35.759997999999996
2013-03-13,35.939999
2013-03-14,35.91
2013-03-15,35.669998
2013-03-18,35.200001
2013-03-19,34.959998999999996
2013-03-20,35.700001
2013-03-21,35.5
2013-03-22,35.610001000000004
2013-03-25,35.740002000000004
2013-03-26,35.380001
2013-03-27,35.68
2013-03-28,35.27
2013-04-01,34.299999
2013-04-02,34.32
2013-04-03,34.07
2013-04-04,35.349998
2013-04-05,35.380001
2013-04-08,35.619999
2013-04-09,35.310001
2013-04-10,35.330002
2013-04-11,35.93
2013-04-12,36.07
2013-04-15,34.82
2013-04-16,35.259997999999996
2013-04-17,36.119999
2013-04-18,35.869999
2013-04-19,36.509997999999996
2013-04-22,36.619999
2013-04-23,36.779999
2013-04-24,36.77
2013-04-25,37.279999
2013-04-26,36.900002
2013-04-29,36.529999
2013-04-30,36.419998
2013-05-01,36.169998
2013-05-02,36.299999
2013-05-03,37.0
2013-05-06,37.330002
2013-05-07,37.650002
2013-05-08,37.380001
2013-05-09,36.84
2013-05-10,37.689999
2013-05-13,37.66
2013-05-14,37.650002
2013-05-15,37.41
2013-05-16,37.310001
2013-05-17,37.34
2013-05-20,38.240002000000004
2013-05-21,38.779999
2013-05-22,38.490002000000004
2013-05-23,38.419998
2013-05-24,38.279999
2013-05-28,38.049999
2013-05-29,38.380001
2013-05-30,34.93
2013-05-31,34.049999
2013-06-03,33.27
2013-06-04,33.200001
2013-06-05,33.150002
2013-06-06,33.450001
2013-06-07,33.91
2013-06-10,33.84
2013-06-11,33.619999
2013-06-12,32.639998999999996
2013-06-13,33.130001
2013-06-14,32.860001000000004
2013-06-17,33.830002
2013-06-18,33.639998999999996
2013-06-19,33.09
2013-06-20,32.169998
2013-06-21,31.99
2013-06-24,31.48
2013-06-25,31.75
2013-06-26,31.48
2013-06-27,31.370001000000002
2013-06-28,31.530001000000002
2013-07-01,31.780001000000002
2013-07-02,32.16
2013-07-03,32.5
2013-07-05,32.970001
2013-07-08,33.509997999999996
2013-07-09,34.23
2013-07-10,34.380001
2013-07-11,34.799999
2013-07-12,35.060001
2013-07-15,36.009997999999996
2013-07-16,36.009997999999996
2013-07-17,36.119999
2013-07-18,36.02
2013-07-19,36.07
2013-07-22,36.23
2013-07-23,35.98
2013-07-24,36.09
2013-07-25,35.959998999999996
2013-07-26,35.759997999999996
2013-07-29,36.0
2013-07-30,36.299999
2013-07-31,36.130001
2013-08-01,36.950001
2013-08-02,36.560001
2013-08-05,36.68
2013-08-06,36.240002000000004
2013-08-07,36.0
2013-08-08,35.869999
2013-08-09,35.68
2013-08-12,35.799999
2013-08-13,36.0
2013-08-14,35.990002000000004
2013-08-15,34.610001000000004
2013-08-16,33.77
2013-08-19,33.299999
2013-08-20,33.209998999999996
2013-08-21,32.470001
2013-08-22,32.490002000000004
2013-08-23,32.25
2013-08-26,34.02
2013-08-27,33.93
2013-08-28,34.119999
2013-08-29,34.639998999999996
2013-08-30,35.419998
2013-09-03,34.400002
2013-09-04,34.790001000000004
2013-09-05,34.990002000000004
2013-09-06,34.91
2013-09-09,35.27
2013-09-10,35.619999
2013-09-11,35.77
2013-09-12,35.869999
2013-09-13,36.279999
2013-09-16,37.009997999999996
2013-09-17,37.540001000000004
2013-09-18,37.93
2013-09-19,37.360001000000004
2013-09-20,37.27
2013-09-23,37.25
2013-09-24,37.66
2013-09-25,37.189999
2013-09-26,37.380001
2013-09-27,37.02
2013-09-30,37.09
2013-10-01,37.490002000000004
2013-10-02,37.189999
2013-10-03,36.779999
2013-10-04,36.549999
2013-10-07,36.150002
2013-10-08,35.91
2013-10-09,35.380001
2013-10-10,35.880001
2013-10-11,36.02
2013-10-14,36.310001
2013-10-15,35.84
2013-10-16,36.240002000000004
2013-10-17,36.779999
2013-10-18,36.990002000000004
2013-10-21,36.91
2013-10-22,37.099998
2013-10-23,36.959998999999996
2013-10-24,36.650002
2013-10-25,37.009997999999996
2013-10-28,37.049999
2013-10-29,37.049999
2013-10-30,36.830002
2013-10-31,36.360001000000004
2013-11-01,36.790001000000004
2013-11-04,36.869999
2013-11-05,36.650002
2013-11-06,36.889998999999996
2013-11-07,35.639998999999996
2013-11-08,35.669998
2013-11-11,36.880001
2013-11-12,37.150002
2013-11-13,37.779999
2013-11-14,37.259997999999996
2013-11-15,37.720001
2013-11-18,37.580002
2013-11-19,37.849998
2013-11-20,38.07
2013-11-21,38.0
2013-11-22,38.130001
2013-11-25,38.130001
2013-11-26,38.169998
2013-11-27,38.34
2013-11-29,38.330002
2013-12-02,38.669998
2013-12-03,38.959998999999996
2013-12-04,37.16
2013-12-05,37.130001
2013-12-06,32.470001
2013-12-09,31.23
2013-12-10,30.690001000000002
2013-12-11,31.030001000000002
2013-12-12,31.02
2013-12-13,30.92
2013-12-16,30.940001000000002
2013-12-17,30.959999
2013-12-18,31.309998999999998
2013-12-19,30.860001
2013-12-20,31.290001
2013-12-23,31.52
2013-12-24,31.57
2013-12-26,31.870001000000002
2013-12-27,32.119999
2013-12-30,32.060001
2013-12-31,32.290001000000004
2014-01-02,32.040001000000004
2014-01-03,32.130001
2014-01-06,31.379998999999998
2014-01-07,31.65
2014-01-08,32.040001000000004
2014-01-09,30.950001
2014-01-10,30.9
2014-01-13,30.09
2014-01-14,30.32
2014-01-15,30.51
2014-01-16,28.98
2014-01-17,28.379998999999998
2014-01-21,28.709999
2014-01-22,28.24
2014-01-23,28.200001
2014-01-24,27.690001000000002
2014-01-27,28.01
2014-01-28,27.49
2014-01-29,26.969998999999998
2014-01-30,26.91
2014-01-31,26.790001
2014-02-03,25.719998999999998
2014-02-04,25.889999
2014-02-05,25.709999
2014-02-06,26.540001
2014-02-07,26.620001000000002
2014-02-10,26.52
2014-02-11,27.25
2014-02-12,26.26
2014-02-13,26.559998999999998
2014-02-14,26.299999
2014-02-18,26.76
2014-02-19,26.879998999999998
2014-02-20,26.790001
2014-02-21,27.360001
2014-02-24,28.01
2014-02-25,28.41
2014-02-26,29.23
2014-02-27,29.440001000000002
2014-02-28,29.549999
2014-03-03,29.790001
2014-03-04,29.139999
2014-03-05,29.299999
2014-03-06,29.25
2014-03-07,35.970001
2014-03-10,37.139998999999996
2014-03-11,37.0
2014-03-12,36.889998999999996
2014-03-13,36.459998999999996
2014-03-14,36.439999
2014-03-17,36.32
2014-03-18,36.84
2014-03-19,37.5
2014-03-20,37.450001
2014-03-21,38.02
2014-03-24,37.470001
2014-03-25,36.900002
2014-03-26,36.990002000000004
2014-03-27,36.5
2014-03-28,37.200001
2014-03-31,37.869999
2014-04-01,37.959998999999996
2014-04-02,38.169998
2014-04-03,38.240002000000004
2014-04-04,37.509997999999996
2014-04-07,36.689999
2014-04-08,37.310001
2014-04-09,38.099998
2014-04-10,38.459998999999996
2014-04-11,38.389998999999996
2014-04-14,38.48
2014-04-15,38.549999
2014-04-16,38.919998
2014-04-17,38.720001
2014-04-21,39.459998999999996
2014-04-22,39.200001
2014-04-23,39.610001000000004
2014-04-24,39.389998999999996
2014-04-25,39.470001
2014-04-28,39.09
2014-04-29,39.34
2014-04-30,39.5
2014-05-01,39.5
2014-05-02,39.790001000000004
2014-05-05,39.369999
2014-05-06,39.150002
2014-05-07,38.880001
2014-05-08,38.900002
2014-05-09,39.02
2014-05-12,39.810001
2014-05-13,39.73
2014-05-14,39.18
2014-05-15,38.09
2014-05-16,38.700001
2014-05-19,38.639998999999996
2014-05-20,38.02
2014-05-21,37.360001000000004
2014-05-22,37.869999
2014-05-23,37.970001
2014-05-27,37.360001000000004
2014-05-28,37.049999
2014-05-29,37.509997999999996
2014-05-30,42.439999
2014-06-02,43.060001
2014-06-03,43.27
2014-06-04,43.889998999999996
2014-06-05,43.860001000000004
2014-06-06,43.669998
2014-06-09,44.880001
2014-06-10,44.57
2014-06-11,44.52
2014-06-12,44.299999
2014-06-13,44.68
2014-06-16,44.349998
2014-06-17,45.290001000000004
2014-06-18,45.009997999999996
2014-06-19,45.049999
2014-06-20,45.07
2014-06-23,45.310001
2014-06-24,44.599998
2014-06-25,44.849998
2014-06-26,44.290001000000004
2014-06-27,46.169998
2014-06-30,45.700001
2014-07-01,45.98
2014-07-02,45.75
2014-07-03,46.150002
2014-07-07,45.68
2014-07-08,45.040001000000004
2014-07-09,45.450001
2014-07-10,45.220001
2014-07-11,44.290001000000004
2014-07-14,44.639998999999996
2014-07-15,44.450001
2014-07-16,43.82
2014-07-17,43.389998999999996
2014-07-18,44.099998
2014-07-21,43.48
