Date,IDCC
1986-11-21,16.125
1986-11-24,15.875
1986-11-25,15.625
1986-11-26,15.375
1986-11-28,15.25
1986-12-01,15.0
1986-12-02,15.5
1986-12-03,15.875
1986-12-04,15.75
1986-12-05,15.5
1986-12-08,15.5
1986-12-09,15.125
1986-12-10,14.875
1986-12-11,14.375
1986-12-12,14.25
1986-12-15,14.25
1986-12-16,14.25
1986-12-17,13.75
1986-12-18,14.0
1986-12-19,14.0
1986-12-22,13.875
1986-12-23,13.625
1986-12-24,13.375
1986-12-26,13.625
1986-12-29,13.75
1986-12-30,13.5
1986-12-31,13.5
1987-01-02,13.625
1987-01-05,14.0
1987-01-06,14.25
1987-01-07,14.0
1987-01-08,13.875
1987-01-09,13.875
1987-01-12,13.5
1987-01-13,13.875
1987-01-14,13.75
1987-01-15,13.625
1987-01-16,13.5
1987-01-19,13.75
1987-01-20,13.0
1987-01-21,12.0
1987-01-22,12.125
1987-01-23,11.625
1987-01-26,11.125
1987-01-27,11.125
1987-01-28,11.5
1987-01-29,12.125
1987-01-30,12.0
1987-02-02,11.875
1987-02-03,11.625
1987-02-04,12.125
1987-02-05,12.375
1987-02-06,12.75
1987-02-09,13.625
1987-02-10,13.125
1987-02-11,13.25
1987-02-12,13.25
1987-02-13,12.875
1987-02-17,13.0
1987-02-18,12.25
1987-02-19,12.375
1987-02-20,12.25
1987-02-23,12.0
1987-02-24,12.625
1987-02-25,13.5
1987-02-26,13.75
1987-02-27,13.875
1987-03-02,13.5
1987-03-03,13.125
1987-03-04,13.125
1987-03-05,12.75
1987-03-06,12.625
1987-03-09,12.25
1987-03-10,13.125
1987-03-11,13.125
1987-03-12,13.875
1987-03-13,13.75
1987-03-16,13.5
1987-03-17,13.75
1987-03-18,13.625
1987-03-19,13.5
1987-03-20,13.375
1987-03-23,12.75
1987-03-24,13.125
1987-03-25,13.0
1987-03-26,13.0
1987-03-27,12.5
1987-03-30,12.25
1987-03-31,12.25
1987-04-01,12.25
1987-04-02,13.125
1987-04-03,13.25
1987-04-06,13.125
1987-04-07,12.875
1987-04-08,12.875
1987-04-09,12.625
1987-04-10,12.625
1987-04-13,12.5
1987-04-14,11.875
1987-04-15,12.25
1987-04-16,12.125
1987-04-20,12.125
1987-04-21,12.125
1987-04-22,12.125
1987-04-23,12.125
1987-04-24,12.0
1987-04-27,12.0
1987-04-28,12.0
1987-04-29,12.0
1987-04-30,12.125
1987-05-01,12.375
1987-05-04,12.625
1987-05-05,12.125
1987-05-06,12.375
1987-05-07,12.0
1987-05-08,12.0
1987-05-11,11.75
1987-05-12,11.875
1987-05-13,11.5
1987-05-14,11.375
1987-05-15,11.125
1987-05-18,11.125
1987-05-19,11.0
1987-05-20,10.75
1987-05-21,10.875
1987-05-22,11.0
1987-05-26,11.125
1987-05-27,11.0
1987-05-28,10.0
1987-05-29,10.25
1987-06-01,10.375
1987-06-02,10.875
1987-06-03,11.0
1987-06-04,10.75
1987-06-05,10.375
1987-06-08,10.375
1987-06-09,10.5
1987-06-10,11.0
1987-06-11,11.625
1987-06-12,11.0
1987-06-15,10.375
1987-06-16,10.375
1987-06-17,10.5
1987-06-18,10.25
1987-06-19,10.125
1987-06-22,10.0
1987-06-23,9.5
1987-06-24,9.625
1987-06-25,9.5
1987-06-26,9.75
1987-06-29,11.0
1987-06-30,10.75
1987-07-01,10.625
1987-07-02,10.625
1987-07-06,10.5
1987-07-07,10.25
1987-07-08,10.25
1987-07-09,9.875
1987-07-10,10.25
1987-07-13,10.75
1987-07-14,10.625
1987-07-15,10.75
1987-07-16,10.5
1987-07-17,10.5
1987-07-20,10.5
1987-07-21,10.5
1987-07-22,10.875
1987-07-23,11.0
1987-07-24,10.875
1987-07-27,11.125
1987-07-28,12.5
1987-07-29,12.875
1987-07-30,12.5
1987-07-31,12.125
1987-08-03,11.75
1987-08-04,11.875
1987-08-05,12.375
1987-08-06,12.375
1987-08-07,12.625
1987-08-10,13.0
1987-08-11,12.625
1987-08-12,12.375
1987-08-13,12.0
1987-08-14,11.875
1987-08-17,11.75
1987-08-18,11.625
1987-08-19,12.125
1987-08-20,12.875
1987-08-21,13.125
1987-08-24,13.0
1987-08-25,12.75
1987-08-26,13.0
1987-08-27,12.875
1987-08-28,12.875
1987-08-31,12.375
1987-09-01,12.5
1987-09-02,12.75
1987-09-03,13.0
1987-09-04,12.875
1987-09-08,13.0
1987-09-09,14.5
1987-09-10,14.875
1987-09-11,14.625
1987-09-14,14.25
1987-09-15,15.0
1987-09-16,15.125
1987-09-17,14.625
1987-09-18,14.5
1987-09-21,14.5
1987-09-22,14.625
1987-09-23,14.875
1987-09-24,15.75
1987-09-25,16.0
1987-09-28,15.875
1987-09-29,15.75
1987-09-30,15.0
1987-10-01,15.0
1987-10-02,15.375
1987-10-05,15.0
1987-10-06,14.625
1987-10-07,14.375
1987-10-08,13.125
1987-10-09,13.0
1987-10-12,12.375
1987-10-13,12.75
1987-10-14,12.25
1987-10-15,12.375
1987-10-16,10.5
1987-10-19,8.5
1987-10-20,4.75
1987-10-21,7.375
1987-10-22,6.375
1987-10-23,6.375
1987-10-26,5.625
1987-10-27,5.625
1987-10-28,5.875
1987-10-29,6.375
1987-10-30,7.0
1987-11-02,7.25
1987-11-03,6.875
1987-11-04,6.875
1987-11-05,7.125
1987-11-06,7.0
1987-11-09,6.625
1987-11-10,6.75
1987-11-11,6.625
1987-11-12,6.625
1987-11-13,6.375
1987-11-16,5.875
1987-11-17,5.75
1987-11-18,6.375
1987-11-19,7.0
1987-11-20,6.625
1987-11-23,6.5
1987-11-24,6.5
1987-11-25,6.625
1987-11-27,6.625
1987-11-30,6.25
1987-12-01,6.0
1987-12-02,6.0
1987-12-03,5.75
1987-12-04,5.625
1987-12-07,5.875
1987-12-08,6.875
1987-12-09,6.75
1987-12-10,7.25
1987-12-11,7.25
1987-12-14,7.875
1987-12-15,8.0
1987-12-16,8.5
1987-12-17,8.5
1987-12-18,8.875
1987-12-21,10.375
1987-12-22,9.75
1987-12-23,8.875
1987-12-24,8.875
1987-12-28,8.25
1987-12-29,8.25
1987-12-30,9.0
1987-12-31,8.375
1988-01-04,9.25
1988-01-05,9.0
1988-01-06,8.875
1988-01-07,9.0
1988-01-08,8.5
1988-01-11,7.75
1988-01-12,7.75
1988-01-13,8.5
1988-01-14,9.0
1988-01-15,9.0
1988-01-18,9.0
1988-01-19,9.25
1988-01-20,8.875
1988-01-21,9.125
1988-01-22,9.0
1988-01-25,9.125
1988-01-26,8.75
1988-01-27,8.0
1988-01-28,8.375
1988-01-29,8.5
1988-02-01,8.625
1988-02-02,9.25
1988-02-03,8.875
1988-02-04,8.875
1988-02-05,8.875
1988-02-08,8.375
1988-02-09,8.75
1988-02-10,8.875
1988-02-11,8.625
1988-02-12,8.875
1988-02-16,8.75
1988-02-17,8.625
1988-02-18,8.75
1988-02-19,8.875
1988-02-22,9.125
1988-02-23,9.375
1988-02-24,9.125
1988-02-25,8.875
1988-02-26,9.0
1988-02-29,9.0
1988-03-01,8.625
1988-03-02,8.625
1988-03-03,8.5
1988-03-04,8.875
1988-03-07,8.75
1988-03-08,8.875
1988-03-09,9.375
1988-03-10,8.875
1988-03-11,8.75
1988-03-14,8.625
1988-03-15,8.875
1988-03-16,9.0
1988-03-17,8.875
1988-03-18,8.875
1988-03-21,8.625
1988-03-22,8.625
1988-03-23,8.625
1988-03-24,8.5
1988-03-25,8.625
1988-03-28,9.125
1988-03-29,9.0
1988-03-30,9.125
1988-03-31,9.5
1988-04-04,9.0
1988-04-05,9.25
1988-04-06,10.125
1988-04-07,9.875
1988-04-08,10.25
1988-04-11,9.5
1988-04-12,9.25
1988-04-13,9.0
1988-04-14,8.5
1988-04-15,8.5
1988-04-18,8.625
1988-04-19,8.375
1988-04-20,8.5
1988-04-21,8.25
1988-04-22,8.25
1988-04-25,8.375
1988-04-26,8.375
1988-04-27,8.25
1988-04-28,7.5
1988-04-29,7.875
1988-05-02,8.0
1988-05-03,8.0
1988-05-04,7.75
1988-05-05,7.875
1988-05-06,7.75
1988-05-09,8.0
1988-05-10,8.25
1988-05-11,7.75
1988-05-12,7.5
1988-05-13,7.0
1988-05-16,7.5
1988-05-17,7.25
1988-05-18,7.0
1988-05-19,7.25
1988-05-20,7.875
1988-05-23,7.875
1988-05-24,7.75
1988-05-25,7.875
1988-05-26,8.25
1988-05-27,8.25
1988-05-31,8.375
1988-06-01,8.25
1988-06-02,8.25
1988-06-03,7.875
1988-06-06,7.875
1988-06-07,8.0
1988-06-08,8.25
1988-06-09,8.0
1988-06-10,8.0
1988-06-13,8.25
1988-06-14,8.375
1988-06-15,8.5
1988-06-16,8.375
1988-06-17,8.25
1988-06-20,8.25
1988-06-21,8.0
1988-06-22,7.75
1988-06-23,7.75
1988-06-24,7.75
1988-06-27,7.5
1988-06-28,7.875
1988-06-29,8.125
1988-06-30,8.0
1988-07-01,8.0
1988-07-05,7.875
1988-07-06,8.25
1988-07-07,8.75
1988-07-08,9.0
1988-07-11,8.75
1988-07-12,8.625
1988-07-13,8.875
1988-07-14,8.75
1988-07-15,8.875
1988-07-18,8.625
1988-07-19,8.5
1988-07-20,8.375
1988-07-21,8.25
1988-07-22,8.125
1988-07-25,7.875
1988-07-26,7.75
1988-07-27,7.875
1988-07-28,7.875
1988-07-29,7.75
1988-08-01,7.75
1988-08-02,7.875
1988-08-03,7.875
1988-08-04,7.875
1988-08-05,7.625
1988-08-08,7.625
1988-08-09,7.75
1988-08-10,7.375
1988-08-11,7.625
1988-08-12,8.25
1988-08-15,7.875
1988-08-16,7.875
1988-08-17,7.5
1988-08-18,7.75
1988-08-19,7.625
1988-08-22,7.5
1988-08-23,7.5
1988-08-24,7.5
1988-08-25,7.375
1988-08-26,7.5
1988-08-29,7.875
1988-08-30,7.875
1988-08-31,8.0
1988-09-01,8.0
1988-09-02,8.25
1988-09-06,8.0
1988-09-07,7.875
1988-09-08,7.875
1988-09-09,9.0
1988-09-12,9.5
1988-09-13,9.875
1988-09-14,10.375
1988-09-15,10.125
1988-09-16,10.125
1988-09-19,10.25
1988-09-20,10.125
1988-09-21,10.125
1988-09-22,11.25
1988-09-23,11.125
1988-09-26,10.375
1988-09-27,9.5
1988-09-28,9.875
1988-09-29,9.875
1988-09-30,10.0
1988-10-03,9.875
1988-10-04,10.25
1988-10-05,10.5
1988-10-06,11.0
1988-10-07,11.0
1988-10-10,10.875
1988-10-11,10.875
1988-10-12,11.125
1988-10-13,11.75
1988-10-14,11.75
1988-10-17,11.5
1988-10-18,12.625
1988-10-19,12.75
1988-10-20,12.75
1988-10-21,12.75
1988-10-24,12.0
1988-10-25,12.125
1988-10-26,11.5
1988-10-27,11.5
1988-10-28,11.625
1988-10-31,11.5
1988-11-01,11.0
1988-11-02,11.125
1988-11-03,10.75
1988-11-04,10.625
1988-11-07,10.5
1988-11-08,10.25
1988-11-09,10.25
1988-11-10,10.375
1988-11-11,9.875
1988-11-14,9.875
1988-11-15,10.0
1988-11-16,9.5
1988-11-17,8.625
1988-11-18,8.75
1988-11-21,8.25
1988-11-22,8.5
1988-11-23,8.625
1988-11-25,8.75
1988-11-28,8.5
1988-11-29,8.75
1988-11-30,9.125
1988-12-01,9.375
1988-12-02,9.375
1988-12-05,9.125
1988-12-06,9.125
1988-12-07,9.125
1988-12-08,9.0
1988-12-09,9.0
1988-12-12,8.5
1988-12-13,8.25
1988-12-14,8.375
1988-12-15,8.625
1988-12-16,8.25
1988-12-19,8.125
1988-12-20,8.125
1988-12-21,8.0
1988-12-22,8.375
1988-12-23,8.75
1988-12-27,8.625
1988-12-28,8.5
1988-12-29,8.75
1988-12-30,8.75
1989-01-03,8.625
1989-01-04,8.625
1989-01-05,9.5
1989-01-06,9.75
1989-01-09,9.25
1989-01-10,9.375
1989-01-11,9.25
1989-01-12,9.125
1989-01-13,9.25
1989-01-16,9.0
1989-01-17,8.875
1989-01-18,9.0
1989-01-19,9.0
1989-01-20,10.125
1989-01-23,10.375
1989-01-24,10.0
1989-01-25,10.5
1989-01-26,10.375
1989-01-27,10.125
1989-01-30,10.125
1989-01-31,10.125
1989-02-01,10.625
1989-02-02,10.75
1989-02-03,10.625
1989-02-06,10.5
1989-02-07,10.875
1989-02-08,10.5
1989-02-09,10.375
1989-02-10,10.375
1989-02-13,10.375
1989-02-14,10.5
1989-02-15,10.5
1989-02-16,10.75
1989-02-17,10.75
1989-02-21,10.375
1989-02-22,10.0
1989-02-23,9.875
1989-02-24,10.0
1989-02-27,10.0
1989-02-28,10.125
1989-03-01,10.125
1989-03-02,10.625
1989-03-03,10.625
1989-03-06,10.75
1989-03-07,10.625
1989-03-08,10.375
1989-03-09,10.25
1989-03-10,10.125
1989-03-13,10.0
1989-03-14,10.0
1989-03-15,10.5
1989-03-16,10.25
1989-03-17,10.0
1989-03-20,9.75
1989-03-21,9.75
1989-03-22,9.875
1989-03-23,9.75
1989-03-27,9.625
1989-03-28,9.875
1989-03-29,9.75
1989-03-30,9.625
1989-03-31,9.25
1989-04-03,9.125
1989-04-04,9.25
1989-04-05,10.25
1989-04-06,10.375
1989-04-07,10.75
1989-04-10,10.875
1989-04-11,10.625
1989-04-12,10.25
1989-04-13,9.75
1989-04-14,9.875
1989-04-17,9.625
1989-04-18,9.875
1989-04-19,9.125
1989-04-20,9.75
1989-04-21,9.875
1989-04-24,9.875
1989-04-25,9.625
1989-04-26,9.875
1989-04-27,10.0
1989-04-28,10.125
1989-05-01,10.0
1989-05-02,9.75
1989-05-03,9.75
1989-05-04,9.5
1989-05-05,9.625
1989-05-08,9.75
1989-05-09,9.5
1989-05-10,9.375
1989-05-11,9.5
1989-05-12,9.875
1989-05-15,9.75
1989-05-16,9.5
1989-05-17,9.875
1989-05-18,9.625
1989-05-19,9.625
1989-05-22,9.625
1989-05-23,9.375
1989-05-24,9.125
1989-05-25,8.75
1989-05-26,9.375
1989-05-30,9.75
1989-05-31,9.25
1989-06-01,10.0
1989-06-02,9.5
1989-06-05,9.25
1989-06-06,9.375
1989-06-07,9.25
1989-06-08,9.25
1989-06-09,9.125
1989-06-12,9.0
1989-06-13,8.875
1989-06-14,9.0
1989-06-15,8.875
1989-06-16,8.5
1989-06-19,8.5
1989-06-20,8.125
1989-06-21,8.0
1989-06-22,8.375
1989-06-23,8.5
1989-06-26,8.5
1989-06-27,8.375
1989-06-28,8.25
1989-06-29,8.0
1989-06-30,8.125
1989-07-03,8.0
1989-07-05,8.0
1989-07-06,8.125
1989-07-07,8.25
1989-07-10,8.375
1989-07-11,8.375
1989-07-12,8.0
1989-07-13,8.375
1989-07-14,9.25
1989-07-17,9.25
1989-07-18,9.625
1989-07-19,9.875
1989-07-20,9.375
1989-07-21,9.75
1989-07-24,9.625
1989-07-25,9.25
1989-07-26,9.875
1989-07-27,10.0
1989-07-28,9.5
1989-07-31,9.625
1989-08-01,9.5
1989-08-02,9.5
1989-08-03,8.75
1989-08-04,8.875
1989-08-07,9.0
1989-08-08,8.875
1989-08-09,8.625
1989-08-10,8.5
1989-08-11,8.5
1989-08-14,8.25
1989-08-15,8.5
1989-08-16,8.125
1989-08-17,8.125
1989-08-18,8.0
1989-08-21,7.75
1989-08-22,8.625
1989-08-23,8.25
1989-08-24,8.0
1989-08-25,8.125
1989-08-28,8.125
1989-08-29,8.0
1989-08-30,7.875
1989-08-31,8.0
1989-09-01,8.0
1989-09-05,8.0
1989-09-06,8.0
1989-09-07,7.875
1989-09-08,8.125
1989-09-11,8.0
1989-09-12,7.875
1989-09-13,7.75
1989-09-14,7.75
1989-09-15,8.0
1989-09-18,8.375
1989-09-19,8.25
1989-09-20,8.125
1989-09-21,7.875
1989-09-22,7.875
1989-09-25,7.875
1989-09-26,8.0
1989-09-27,8.0
1989-09-28,8.0
1989-09-29,7.75
1989-10-02,7.875
1989-10-03,8.0
1989-10-04,8.0
1989-10-05,7.875
1989-10-06,7.875
1989-10-09,8.0
1989-10-10,7.875
1989-10-11,7.75
1989-10-12,7.625
1989-10-13,7.0
1989-10-16,6.875
1989-10-17,7.0
1989-10-18,7.25
1989-10-19,7.5
1989-10-20,7.375
1989-10-23,7.125
1989-10-24,6.875
1989-10-25,7.125
1989-10-26,7.0
1989-10-27,6.875
1989-10-30,6.875
1989-10-31,7.0
1989-11-01,7.25
1989-11-02,7.25
1989-11-03,7.875
1989-11-06,7.875
1989-11-07,8.0
1989-11-08,8.125
1989-11-09,7.875
1989-11-10,7.875
1989-11-13,8.25
1989-11-14,8.125
1989-11-15,8.0
1989-11-16,7.875
1989-11-17,7.5
1989-11-20,7.25
1989-11-21,7.125
1989-11-22,6.875
1989-11-24,7.0
1989-11-27,7.125
1989-11-28,7.0
1989-11-29,6.625
1989-11-30,6.625
1989-12-01,7.125
1989-12-04,7.375
1989-12-05,6.875
1989-12-06,6.875
1989-12-07,6.875
1989-12-08,6.875
1989-12-11,6.5
1989-12-12,6.5
1989-12-13,6.0
1989-12-14,6.25
1989-12-15,6.25
1989-12-18,5.75
1989-12-19,5.75
1989-12-20,5.75
1989-12-21,6.25
1989-12-22,6.125
1989-12-26,5.875
1989-12-27,5.875
1989-12-28,6.125
1989-12-29,5.875
1990-01-02,5.75
1990-01-03,6.25
1990-01-04,6.375
1990-01-05,6.25
1990-01-08,6.125
1990-01-09,6.0
1990-01-10,6.0
1990-01-11,6.125
1990-01-12,5.75
1990-01-15,5.5
1990-01-16,5.875
1990-01-17,5.875
1990-01-18,6.0
1990-01-19,5.75
1990-01-22,4.5
1990-01-23,4.375
1990-01-24,4.25
1990-01-25,4.375
1990-01-26,4.25
1990-01-29,4.125
1990-01-30,3.75
1990-01-31,4.125
1990-02-01,4.25
1990-02-02,4.25
1990-02-05,4.25
1990-02-06,4.125
1990-02-07,3.875
1990-02-08,3.875
1990-02-09,3.75
1990-02-12,3.875
1990-02-13,3.625
1990-02-14,3.5
1990-02-15,3.875
1990-02-16,3.875
1990-02-20,3.875
1990-02-21,3.875
1990-02-22,3.875
1990-02-23,4.125
1990-02-26,4.625
1990-02-27,5.0
1990-02-28,4.875
1990-03-01,4.625
1990-03-02,4.75
1990-03-05,4.625
1990-03-06,5.0
1990-03-07,5.125
1990-03-08,5.125
1990-03-09,5.125
1990-03-12,5.125
1990-03-13,5.125
1990-03-14,5.5
1990-03-15,5.375
1990-03-16,6.0
1990-03-19,6.125
1990-03-20,6.0
1990-03-21,5.5
1990-03-22,5.875
1990-03-23,6.0
1990-03-26,5.875
1990-03-27,6.375
1990-03-28,6.875
1990-03-29,7.375
1990-03-30,7.5
1990-04-02,7.25
1990-04-03,7.0
1990-04-04,6.375
1990-04-05,6.25
1990-04-06,6.875
1990-04-09,7.0
1990-04-10,6.375
1990-04-11,6.375
1990-04-12,6.875
1990-04-16,6.5
1990-04-17,6.625
1990-04-18,6.375
1990-04-19,6.25
1990-04-20,6.625
1990-04-23,5.75
1990-04-24,5.75
1990-04-25,5.875
1990-04-26,5.875
1990-04-27,5.875
1990-04-30,6.0
1990-05-01,6.125
1990-05-02,6.625
1990-05-03,6.375
1990-05-04,6.375
1990-05-07,6.375
1990-05-08,6.125
1990-05-09,6.125
1990-05-10,6.375
1990-05-11,6.25
1990-05-14,6.125
1990-05-15,5.75
1990-05-16,5.75
1990-05-17,5.75
1990-05-18,5.75
1990-05-21,5.625
1990-05-22,5.5
1990-05-23,4.875
1990-05-24,5.0
1990-05-25,5.375
1990-05-29,5.375
1990-05-30,5.25
1990-05-31,4.875
1990-06-01,4.625
1990-06-04,5.125
1990-06-05,5.375
1990-06-06,5.875
1990-06-07,5.875
1990-06-08,5.875
1990-06-11,5.875
1990-06-12,5.875
1990-06-13,5.875
1990-06-14,5.75
1990-06-15,5.375
1990-06-18,5.375
1990-06-19,5.625
1990-06-20,5.625
1990-06-21,5.25
1990-06-22,5.25
1990-06-25,5.25
1990-06-26,5.5
1990-06-27,5.5
1990-06-28,5.75
1990-06-29,5.875
1990-07-02,6.125
1990-07-03,6.0
1990-07-05,5.875
1990-07-06,5.625
1990-07-09,5.625
1990-07-10,5.625
1990-07-11,5.5
1990-07-12,5.5
1990-07-13,5.375
1990-07-16,6.375
1990-07-17,6.5
1990-07-18,6.125
1990-07-19,6.0
1990-07-20,6.0
1990-07-23,5.75
1990-07-24,5.875
1990-07-25,6.0
1990-07-26,6.0
1990-07-27,6.375
1990-07-30,6.25
1990-07-31,6.25
1990-08-01,6.0
1990-08-02,5.75
1990-08-03,6.0
1990-08-06,5.75
1990-08-07,5.5
1990-08-08,5.625
1990-08-09,5.5
1990-08-10,5.25
1990-08-13,5.625
1990-08-14,5.375
1990-08-15,5.375
1990-08-16,5.0
1990-08-17,5.125
1990-08-20,5.125
1990-08-21,4.875
1990-08-22,4.0
1990-08-23,3.75
1990-08-24,4.5
1990-08-27,4.625
1990-08-28,4.75
1990-08-29,5.0
1990-08-30,5.125
1990-08-31,5.75
1990-09-04,5.875
1990-09-05,5.75
1990-09-06,5.5
1990-09-07,5.625
1990-09-10,5.375
1990-09-11,5.25
1990-09-12,5.5
1990-09-13,5.5
1990-09-14,5.25
1990-09-17,5.375
1990-09-18,5.25
1990-09-19,5.625
1990-09-20,5.625
1990-09-21,5.25
1990-09-24,4.875
1990-09-25,4.5
1990-09-26,4.5
1990-09-27,4.125
1990-09-28,4.125
1990-10-01,4.375
1990-10-02,4.25
1990-10-03,4.125
1990-10-04,4.125
1990-10-05,4.125
1990-10-08,4.125
1990-10-09,4.0
1990-10-10,3.75
1990-10-11,3.75
1990-10-12,4.0
1990-10-15,3.875
1990-10-16,3.625
1990-10-17,3.875
1990-10-18,4.125
1990-10-19,4.0625
1990-10-22,4.25
1990-10-23,4.125
1990-10-24,4.125
1990-10-25,4.25
1990-10-26,4.375
1990-10-29,5.125
1990-10-30,4.875
1990-10-31,4.75
1990-11-01,4.75
1990-11-02,4.75
1990-11-05,4.875
1990-11-06,5.0
1990-11-07,4.875
1990-11-08,4.75
1990-11-09,4.625
1990-11-12,4.625
1990-11-13,4.75
1990-11-14,5.0
1990-11-15,5.0
1990-11-16,4.625
1990-11-19,4.75
1990-11-20,4.5625
1990-11-21,4.5
1990-11-23,4.625
1990-11-26,4.75
1990-11-27,4.625
1990-11-28,4.375
1990-11-29,4.125
1990-11-30,4.25
1990-12-03,4.375
1990-12-04,4.25
1990-12-05,4.375
1990-12-06,4.5
1990-12-07,5.125
1990-12-10,5.125
1990-12-11,5.125
1990-12-12,4.875
1990-12-13,4.625
1990-12-14,4.625
1990-12-17,4.6875
1990-12-18,4.625
1990-12-19,4.625
1990-12-20,4.4375
1990-12-21,4.375
1990-12-24,4.25
1990-12-26,4.5
1990-12-27,4.5
1990-12-28,4.375
1990-12-31,4.0
1991-01-02,4.125
1991-01-03,4.125
1991-01-04,4.125
1991-01-07,3.75
1991-01-08,4.125
1991-01-09,4.125
1991-01-10,4.125
1991-01-11,4.125
1991-01-14,3.625
1991-01-15,3.625
1991-01-16,4.0
1991-01-17,4.0
1991-01-18,3.75
1991-01-21,4.0
1991-01-22,3.75
1991-01-23,4.0
1991-01-24,4.25
1991-01-25,4.75
1991-01-28,4.75
1991-01-29,4.875
1991-01-30,5.125
1991-01-31,5.375
1991-02-01,5.25
1991-02-04,5.625
1991-02-05,5.875
1991-02-06,5.625
1991-02-07,5.0
1991-02-08,5.0
1991-02-11,5.375
1991-02-12,5.5
1991-02-13,5.625
1991-02-14,5.75
1991-02-15,6.125
1991-02-19,6.0
1991-02-20,5.875
1991-02-21,6.0
1991-02-22,6.125
1991-02-25,5.875
1991-02-26,6.0
1991-02-27,5.875
1991-02-28,5.5625
1991-03-01,6.625
1991-03-04,6.875
1991-03-05,7.0
1991-03-06,7.0
1991-03-07,7.125
1991-03-08,7.375
1991-03-11,7.375
1991-03-12,7.375
1991-03-13,7.375
1991-03-14,7.5
1991-03-15,8.375
1991-03-18,9.375
1991-03-19,9.25
1991-03-20,8.875
1991-03-21,8.375
1991-03-22,8.25
1991-03-25,8.375
1991-03-26,8.375
1991-03-27,7.875
1991-03-28,8.0
1991-04-01,8.125
1991-04-02,8.5
1991-04-03,8.125
1991-04-04,8.625
1991-04-05,8.875
1991-04-08,8.625
1991-04-09,8.625
1991-04-10,8.625
1991-04-11,8.875
1991-04-12,9.125
1991-04-15,9.0
1991-04-16,9.0
1991-04-17,9.0
1991-04-18,8.875
1991-04-19,9.125
1991-04-22,9.0
1991-04-23,8.375
1991-04-24,8.625
1991-04-25,8.75
1991-04-26,8.625
1991-04-29,8.75
1991-04-30,8.625
1991-05-01,8.75
1991-05-02,8.75
1991-05-03,9.0
1991-05-06,8.875
1991-05-07,8.625
1991-05-08,8.625
1991-05-09,8.5
1991-05-10,8.5
1991-05-13,8.625
1991-05-14,7.75
1991-05-15,7.75
1991-05-16,8.0
1991-05-17,8.0
1991-05-20,8.0
1991-05-21,8.25
1991-05-22,8.25
1991-05-23,8.25
1991-05-24,8.125
1991-05-28,8.125
1991-05-29,7.875
1991-05-30,7.875
1991-05-31,8.0
1991-06-03,7.875
1991-06-04,8.25
1991-06-05,8.25
1991-06-06,8.375
1991-06-07,8.75
1991-06-10,8.875
1991-06-11,8.875
1991-06-12,8.875
1991-06-13,8.875
1991-06-14,9.125
1991-06-17,9.125
1991-06-18,8.875
1991-06-19,8.875
1991-06-20,8.75
1991-06-21,8.5
1991-06-24,8.25
1991-06-25,8.0
1991-06-26,8.0
1991-06-27,7.875
1991-06-28,7.75
1991-07-01,7.75
1991-07-02,8.125
1991-07-03,8.0
1991-07-05,8.0
1991-07-08,7.875
1991-07-09,7.75
1991-07-10,7.625
1991-07-11,6.75
1991-07-12,7.5
1991-07-15,7.375
1991-07-16,7.75
1991-07-17,7.75
1991-07-18,7.5
1991-07-19,7.125
1991-07-22,7.125
1991-07-23,6.875
1991-07-24,7.0
1991-07-25,7.0
1991-07-26,7.75
1991-07-29,7.875
1991-07-30,8.375
1991-07-31,8.25
1991-08-01,8.0
1991-08-02,7.75
1991-08-05,7.875
1991-08-06,8.125
1991-08-07,8.0
1991-08-08,7.875
1991-08-09,7.875
1991-08-12,7.875
1991-08-13,8.125
1991-08-14,7.375
1991-08-15,7.375
1991-08-16,7.375
1991-08-19,7.125
1991-08-20,7.125
1991-08-21,7.125
1991-08-22,7.125
1991-08-23,7.0
1991-08-26,7.0
1991-08-27,7.125
1991-08-28,6.875
1991-08-29,7.0
1991-08-30,7.0
1991-09-03,6.75
1991-09-04,6.375
1991-09-05,6.5
1991-09-06,7.125
1991-09-09,7.0
1991-09-10,6.875
1991-09-11,6.875
1991-09-12,6.875
1991-09-13,6.75
1991-09-16,6.875
1991-09-17,6.875
1991-09-18,6.75
1991-09-19,6.75
1991-09-20,6.5
1991-09-23,7.375
1991-09-24,7.375
1991-09-25,7.75
1991-09-26,7.5
1991-09-27,7.875
1991-09-30,7.875
1991-10-01,8.125
1991-10-02,7.625
1991-10-03,7.75
1991-10-04,7.75
1991-10-07,7.375
1991-10-08,7.0
1991-10-09,7.0
1991-10-10,7.25
1991-10-11,7.25
1991-10-14,7.5
1991-10-15,7.625
1991-10-16,7.875
1991-10-17,7.75
1991-10-18,7.75
1991-10-21,7.75
1991-10-22,7.125
1991-10-23,7.125
1991-10-24,7.125
1991-10-25,7.25
1991-10-28,7.625
1991-10-29,7.125
1991-10-30,7.375
1991-10-31,7.375
1991-11-01,7.375
1991-11-04,7.375
1991-11-05,6.875
1991-11-06,7.0
1991-11-07,7.0
1991-11-08,7.5
1991-11-11,7.75
1991-11-12,7.25
1991-11-13,7.375
1991-11-14,7.375
1991-11-15,6.5
1991-11-18,7.25
1991-11-19,7.125
1991-11-20,6.875
1991-11-21,6.75
1991-11-22,6.875
1991-11-25,6.5
1991-11-26,6.75
1991-11-27,6.5
1991-11-29,6.5
1991-12-02,6.375
