Date,LM
1999-06-09,22.083334
1999-06-10,21.208334
1999-06-11,21.666666
1999-06-14,21.083334
1999-06-15,21.708334
1999-06-16,22.5
1999-06-17,22.5
1999-06-18,22.333334
1999-06-21,23.291666
1999-06-22,23.083334
1999-06-23,23.166666
1999-06-24,22.583334
1999-06-25,22.208334
1999-06-28,23.25
1999-06-29,23.833334
1999-06-30,25.666666
1999-07-01,24.666666
1999-07-02,24.75
1999-07-06,25.291666
1999-07-07,25.083334
1999-07-08,24.875
1999-07-09,24.708334
1999-07-12,24.333334
1999-07-13,24.25
1999-07-14,23.875
1999-07-15,24.375
1999-07-16,24.375
1999-07-19,24.958334
1999-07-20,24.208334
1999-07-21,24.0
1999-07-22,25.041666
1999-07-23,23.666666
1999-07-26,23.291666
1999-07-27,24.125
1999-07-28,23.958334
1999-07-29,23.791666
1999-07-30,23.333334
1999-08-02,23.583334
1999-08-03,22.958334
1999-08-04,23.208334
1999-08-05,23.291666
1999-08-06,22.208334
1999-08-09,22.875
1999-08-10,22.0
1999-08-11,23.125
1999-08-12,24.125
1999-08-13,24.5
1999-08-16,23.916666
1999-08-17,24.5
1999-08-18,25.25
1999-08-19,24.791666
1999-08-20,24.958334
1999-08-23,25.875
1999-08-24,25.75
1999-08-25,25.958334
1999-08-26,25.791666
1999-08-27,25.333334
1999-08-30,25.208334
1999-08-31,25.458334
1999-09-01,25.416666
1999-09-02,25.916666
1999-09-03,26.791665999999996
1999-09-07,27.125
1999-09-08,25.916666
1999-09-09,26.083334
1999-09-10,26.083334
1999-09-13,25.125
1999-09-14,25.708334
1999-09-15,25.958334
1999-09-16,25.0
1999-09-17,24.875
1999-09-20,25.458334
1999-09-21,26.0
1999-09-22,25.5
1999-09-23,25.083334
1999-09-24,26.375
1999-09-27,26.0
1999-09-28,24.958334
1999-09-29,25.541666
1999-09-30,25.541666
1999-10-01,25.666666
1999-10-04,26.583334000000004
1999-10-05,26.833334000000004
1999-10-06,26.916665999999996
1999-10-07,25.958334
1999-10-08,26.333334000000004
1999-10-11,26.458334000000004
1999-10-12,26.041666
1999-10-13,25.041666
1999-10-14,25.333334
1999-10-15,22.333334
1999-10-18,21.25
1999-10-19,21.0
1999-10-20,21.666666
1999-10-21,20.875
1999-10-22,21.666666
1999-10-25,22.166666
1999-10-26,21.666666
1999-10-27,21.75
1999-10-28,24.625
1999-10-29,24.25
1999-11-01,24.291666
1999-11-02,24.5
1999-11-03,24.083334
1999-11-04,25.041666
1999-11-05,25.458334
1999-11-08,24.958334
1999-11-09,24.333334
1999-11-10,24.583334
1999-11-11,24.083334
1999-11-12,25.958334
1999-11-15,26.125
1999-11-16,27.041665999999996
1999-11-17,26.0
1999-11-18,26.083334
1999-11-19,25.375
1999-11-22,25.083334
1999-11-23,24.875
1999-11-24,24.416666
1999-11-26,24.333334
1999-11-29,22.875
1999-11-30,23.458334
1999-12-01,23.958334
1999-12-02,23.0
1999-12-03,23.75
1999-12-06,23.208334
1999-12-07,23.5
1999-12-08,22.583334
1999-12-09,22.708334
1999-12-10,23.25
1999-12-13,22.916666
1999-12-14,22.875
1999-12-15,22.875
1999-12-16,22.041666
1999-12-17,22.166666
1999-12-20,22.666666
1999-12-21,22.916666
1999-12-22,22.5
1999-12-23,22.875
1999-12-27,23.083334
1999-12-28,22.208334
1999-12-29,22.958334
1999-12-30,23.25
1999-12-31,24.166666
2000-01-03,22.291666
2000-01-04,20.833334
2000-01-05,20.916666
2000-01-06,21.291666
2000-01-07,21.166666
2000-01-10,21.541666
2000-01-11,22.25
2000-01-12,22.875
2000-01-13,24.375
2000-01-14,25.458334
2000-01-18,26.208334
2000-01-19,25.375
2000-01-20,24.833334
2000-01-21,24.541666
2000-01-24,24.833334
2000-01-25,25.916666
2000-01-26,26.333334000000004
2000-01-27,26.25
2000-01-28,26.208334
2000-01-31,24.583334
2000-02-01,24.0
2000-02-02,25.041666
2000-02-03,25.583334
2000-02-04,24.916666
2000-02-07,25.083334
2000-02-08,25.375
2000-02-09,24.625
2000-02-10,24.666666
2000-02-11,24.416666
2000-02-14,23.916666
2000-02-15,24.041666
2000-02-16,24.041666
2000-02-17,23.375
2000-02-18,22.041666
2000-02-22,22.5
2000-02-23,24.5
2000-02-24,24.041666
2000-02-25,23.833334
2000-02-28,24.125
2000-02-29,26.166666
2000-03-01,28.208334000000004
2000-03-02,26.833334000000004
2000-03-03,27.708334000000004
2000-03-06,28.166665999999996
2000-03-07,26.708334000000004
2000-03-08,26.333334000000004
2000-03-09,26.625
2000-03-10,27.083334000000004
2000-03-13,26.416665999999996
2000-03-14,25.458334
2000-03-15,25.541666
2000-03-16,27.125
2000-03-17,27.958334000000004
2000-03-20,29.166665999999996
2000-03-21,28.916665999999996
2000-03-22,29.291665999999996
2000-03-23,31.875
2000-03-24,32.666668
2000-03-27,31.166665999999996
2000-03-28,31.916665999999996
2000-03-29,32.083332
2000-03-30,30.208334000000004
2000-03-31,28.833334000000004
2000-04-03,30.541665999999996
2000-04-04,27.875
2000-04-05,28.25
2000-04-06,29.916665999999996
2000-04-07,28.666665999999996
2000-04-10,29.875
2000-04-11,29.125
2000-04-12,28.416665999999996
2000-04-13,27.791665999999996
2000-04-14,24.416666
2000-04-17,24.083334
2000-04-18,27.0
2000-04-19,25.708334
2000-04-20,25.75
2000-04-24,26.208334
2000-04-25,26.75
2000-04-26,26.75
2000-04-27,25.666666
2000-04-28,25.208334
2000-05-01,26.5
2000-05-02,25.541666
2000-05-03,23.958334
2000-05-04,25.0
2000-05-05,24.583334
2000-05-08,24.833334
2000-05-09,26.958334000000004
2000-05-10,25.666666
2000-05-11,27.125
2000-05-12,28.375
2000-05-15,29.208334000000004
2000-05-16,29.333334000000004
2000-05-17,28.875
2000-05-18,28.916665999999996
2000-05-19,27.916665999999996
2000-05-22,27.583334000000004
2000-05-23,28.666665999999996
2000-05-24,28.333334000000004
2000-05-25,27.333334000000004
2000-05-26,28.0
2000-05-30,28.125
2000-05-31,29.416665999999996
2000-06-01,30.625
2000-06-02,32.708332
2000-06-05,32.916668
2000-06-06,31.916665999999996
2000-06-07,33.5
2000-06-08,31.875
2000-06-09,31.875
2000-06-12,31.583334000000004
2000-06-13,31.958334000000004
2000-06-14,33.5
2000-06-15,34.416668
2000-06-16,33.791668
2000-06-19,34.791668
2000-06-20,34.333332
2000-06-21,32.75
2000-06-22,32.875
2000-06-23,32.791668
2000-06-26,34.333332
2000-06-27,33.375
2000-06-28,33.208332
2000-06-29,33.541668
2000-06-30,33.364582
2000-07-03,33.875
2000-07-05,33.25
2000-07-06,32.708332
2000-07-07,33.791668
2000-07-10,34.166668
2000-07-11,36.375
2000-07-12,37.791668
2000-07-13,37.458332
2000-07-14,37.25
2000-07-17,36.041668
2000-07-18,35.416668
2000-07-19,34.875
2000-07-20,35.208332
2000-07-21,35.333332
2000-07-24,35.125
2000-07-25,35.875
2000-07-26,35.458332
2000-07-27,34.958332
2000-07-28,34.541668
2000-07-31,34.666668
2000-08-01,34.333332
2000-08-02,35.041668
2000-08-03,34.791668
2000-08-04,36.958332
2000-08-07,36.625
2000-08-08,35.583332
2000-08-09,35.333332
2000-08-10,34.375
2000-08-11,35.041668
2000-08-14,35.333332
2000-08-15,34.916668
2000-08-16,34.291668
2000-08-17,34.708332
2000-08-18,33.5
2000-08-21,33.333332
2000-08-22,33.5
2000-08-23,32.333332
2000-08-24,32.166668
2000-08-25,32.958332
2000-08-28,33.208332
2000-08-29,34.958332
2000-08-30,34.75
2000-08-31,35.166668
2000-09-01,37.083332
2000-09-05,37.416668
2000-09-06,38.916668
2000-09-07,38.916668
2000-09-08,38.125
2000-09-11,39.958332
2000-09-12,38.125
2000-09-13,38.708332
2000-09-14,38.375
2000-09-15,36.958332
2000-09-18,34.958332
2000-09-19,36.25
2000-09-20,36.333332
2000-09-21,35.583332
2000-09-22,37.041668
2000-09-25,38.333332
2000-09-26,37.791668
2000-09-27,37.75
2000-09-28,38.25
2000-09-29,38.75
2000-10-02,39.375
2000-10-03,38.75
2000-10-04,38.041668
2000-10-05,38.666668
2000-10-06,36.458332
2000-10-09,35.125
2000-10-10,33.666668
2000-10-11,34.375
2000-10-12,33.166668
2000-10-13,35.833332
2000-10-16,35.0
2000-10-17,34.5
2000-10-18,33.5
2000-10-19,34.916668
2000-10-20,35.583332
2000-10-23,34.791668
2000-10-24,34.291668
2000-10-25,33.166668
2000-10-26,32.791668
2000-10-27,32.208332
2000-10-30,34.333332
2000-10-31,34.625
2000-11-01,34.75
2000-11-02,35.166668
2000-11-03,36.583332
2000-11-06,36.0
2000-11-07,35.958332
2000-11-08,35.666668
2000-11-09,35.208332
2000-11-10,33.791668
2000-11-13,33.083332
2000-11-14,32.791668
2000-11-15,33.333332
2000-11-16,33.583332
2000-11-17,33.208332
2000-11-20,31.291665999999996
2000-11-21,31.125
2000-11-22,30.916665999999996
2000-11-24,31.416665999999996
2000-11-27,32.416668
2000-11-28,31.083334000000004
2000-11-29,30.625
2000-11-30,30.416665999999996
2000-12-01,30.666665999999996
2000-12-04,30.375
2000-12-05,32.166668
2000-12-06,31.375
2000-12-07,33.416668
2000-12-08,35.125
2000-12-11,37.666668
2000-12-12,36.041668
2000-12-13,35.666668
2000-12-14,34.041668
2000-12-15,34.666668
2000-12-18,35.333332
2000-12-19,35.041668
2000-12-20,34.333332
2000-12-21,35.0
2000-12-22,35.541668
2000-12-26,36.125
2000-12-27,36.583332
2000-12-28,37.125
2000-12-29,36.333332
2001-01-02,34.333332
2001-01-03,36.583332
2001-01-04,36.083332
2001-01-05,35.708332
2001-01-08,35.416668
2001-01-09,34.416668
2001-01-10,35.416668
2001-01-11,35.625
2001-01-12,35.958332
2001-01-16,36.0
2001-01-17,36.083332
2001-01-18,36.625
2001-01-19,35.958332
2001-01-22,35.25
2001-01-23,36.416668
2001-01-24,36.0
2001-01-25,35.333332
2001-01-26,35.291668
2001-01-29,36.326668
2001-01-30,37.646667
2001-01-31,36.846668
2001-02-01,37.433334
2001-02-02,37.206665
2001-02-05,36.98
2001-02-06,36.16
2001-02-07,36.0
2001-02-08,35.613335
2001-02-09,35.406665999999994
2001-02-12,36.286667
2001-02-13,35.733334
2001-02-14,35.566666
2001-02-15,35.933334
2001-02-16,35.586665999999994
2001-02-20,34.633334999999995
2001-02-21,33.433334
2001-02-22,33.173332
2001-02-23,32.666668
2001-02-26,33.533333
2001-02-27,32.813332
2001-02-28,31.893333000000002
2001-03-01,31.446666999999998
2001-03-02,32.466667
2001-03-05,31.933332
2001-03-06,32.759997999999996
2001-03-07,33.166668
2001-03-08,32.439999
2001-03-09,30.966666999999998
2001-03-12,29.453333
2001-03-13,30.120001000000002
2001-03-14,28.746665999999998
2001-03-15,30.5
2001-03-16,30.18
2001-03-19,31.233334000000003
2001-03-20,30.913334000000003
2001-03-21,29.0
2001-03-22,28.253334000000002
2001-03-23,29.666665999999996
2001-03-26,29.693333000000003
2001-03-27,30.133333
2001-03-28,29.006666
2001-03-29,28.546667
2001-03-30,28.066668
2001-04-02,28.32
2001-04-03,26.693333000000003
2001-04-04,25.866667
2001-04-05,28.233334000000003
2001-04-06,27.120001000000002
2001-04-09,27.700001
2001-04-10,29.186666
2001-04-11,29.233334000000003
2001-04-12,30.533333000000002
2001-04-16,29.833334000000004
2001-04-17,30.053333000000002
2001-04-18,32.193333
2001-04-19,31.566668
2001-04-20,31.373333000000002
2001-04-23,30.653334
2001-04-24,30.946666999999998
2001-04-25,30.76
2001-04-26,32.080002
2001-04-27,32.573334
2001-04-30,31.913334000000003
2001-05-01,32.333332
2001-05-02,33.439999
2001-05-03,32.986668
2001-05-04,33.433334
2001-05-07,33.506668
2001-05-08,31.333334000000004
2001-05-09,31.700001
2001-05-10,32.273334999999996
2001-05-11,31.966666999999998
2001-05-14,31.48
2001-05-15,31.193333000000003
2001-05-16,32.093334000000006
2001-05-17,32.5
2001-05-18,32.106667
2001-05-21,33.0
2001-05-22,34.099998
2001-05-23,33.013332
2001-05-24,32.666668
2001-05-25,32.5
2001-05-29,31.713333000000002
2001-05-30,30.879998999999998
2001-05-31,30.5
2001-06-01,30.853333000000003
2001-06-04,31.74
2001-06-05,31.713333000000002
2001-06-06,31.766665999999997
2001-06-07,31.586665999999997
2001-06-08,31.706667
2001-06-11,31.346666
2001-06-12,30.666665999999996
2001-06-13,31.333334000000004
2001-06-14,30.666665999999996
2001-06-15,31.200001
2001-06-18,30.886667
2001-06-19,31.299999
2001-06-20,32.066666
2001-06-21,32.540001000000004
2001-06-22,32.459998999999996
2001-06-25,32.006668
2001-06-26,31.426665999999997
2001-06-27,32.066666
2001-06-28,32.726665000000004
2001-06-29,33.173332
2001-07-02,33.066666
2001-07-03,33.266666
2001-07-05,33.386665
2001-07-06,32.486668
2001-07-09,31.973333
2001-07-10,31.626666999999998
2001-07-11,31.666665999999996
2001-07-12,32.866665000000005
2001-07-13,33.240002000000004
2001-07-16,33.040001000000004
2001-07-17,33.433334
2001-07-18,33.433334
2001-07-19,32.946667
2001-07-20,33.0
2001-07-23,33.226665000000004
2001-07-24,32.433334
2001-07-25,32.433334
2001-07-26,32.533333
2001-07-27,33.040001000000004
2001-07-30,32.32
2001-07-31,32.093334000000006
2001-08-01,31.966666999999998
2001-08-02,32.0
2001-08-03,31.993334
2001-08-06,31.6
2001-08-07,31.346666
2001-08-08,30.633333
2001-08-09,30.433332
2001-08-10,30.280001000000002
2001-08-13,30.133333
2001-08-14,30.466666999999998
2001-08-15,30.133333
2001-08-16,29.98
2001-08-17,29.373333000000002
2001-08-20,29.326665999999996
2001-08-21,28.846666
2001-08-22,29.08
2001-08-23,29.026667
2001-08-24,29.953333
2001-08-27,30.346666
2001-08-28,29.860001
2001-08-29,30.246665999999998
2001-08-30,29.620001000000002
2001-08-31,29.806666999999997
2001-09-04,29.646666999999997
2001-09-05,29.1
2001-09-06,28.84
2001-09-07,28.08
2001-09-10,27.933332
2001-09-17,25.853333
2001-09-18,25.34
2001-09-19,25.5
2001-09-20,24.606667
2001-09-21,23.833334
2001-09-24,24.76
2001-09-25,25.633333
2001-09-26,25.086666
2001-09-27,25.426666
2001-09-28,26.506666
2001-10-01,26.200001
2001-10-02,26.299999
2001-10-03,27.213333000000002
2001-10-04,27.773333
2001-10-05,27.013334000000004
2001-10-08,26.286666999999998
2001-10-09,26.719998999999998
2001-10-10,27.653334
2001-10-11,28.573334000000003
2001-10-12,27.966666999999998
2001-10-15,28.086665999999997
2001-10-16,28.653334
2001-10-17,28.82
2001-10-18,28.0
2001-10-19,27.48
2001-10-22,28.866667
2001-10-23,28.559998999999998
2001-10-24,28.346666
2001-10-25,28.466666999999998
2001-10-26,28.806666999999997
2001-10-29,28.833334000000004
2001-10-30,28.040001
2001-10-31,28.073334000000003
2001-11-01,28.333334000000004
2001-11-02,28.826665999999996
2001-11-05,29.440001000000002
2001-11-06,29.386667
2001-11-07,29.726667
2001-11-08,29.786666999999998
2001-11-09,29.873333000000002
2001-11-12,29.860001
2001-11-13,30.526667
2001-11-14,31.333334000000004
2001-11-15,30.586665999999997
2001-11-16,30.353333000000003
2001-11-19,31.393333000000002
2001-11-20,31.653334
2001-11-21,31.253334000000002
2001-11-23,32.053333
2001-11-26,32.346668
2001-11-27,32.013332
2001-11-28,30.9
2001-11-29,31.693333000000003
2001-11-30,31.5
2001-12-03,30.826665999999996
2001-12-04,31.280001000000002
2001-12-05,32.393333
2001-12-06,33.433334
2001-12-07,33.406665999999994
2001-12-10,33.093334000000006
2001-12-11,33.326668
2001-12-12,32.82
2001-12-13,32.333332
2001-12-14,32.313332
2001-12-17,32.066666
2001-12-18,32.799999
2001-12-19,33.006668
2001-12-20,32.439999
2001-12-21,32.893333
2001-12-24,32.98
2001-12-26,33.166668
2001-12-27,33.246666
2001-12-28,33.666668
2001-12-31,33.32
2002-01-02,33.099998
2002-01-03,33.48
2002-01-04,34.253334
2002-01-07,34.360001000000004
2002-01-08,33.853333
2002-01-09,34.006668
2002-01-10,33.82
2002-01-11,33.733334
2002-01-14,33.153332
2002-01-15,33.099998
2002-01-16,32.466667
2002-01-17,33.166668
2002-01-18,33.606667
2002-01-22,33.84
2002-01-23,34.080002
2002-01-24,34.046665000000004
2002-01-25,34.799999
2002-01-28,34.540001000000004
2002-01-29,33.533333
2002-01-30,33.886665
2002-01-31,34.906665999999994
2002-02-01,35.200001
2002-02-04,34.253334
2002-02-05,34.400002
2002-02-06,34.853333
2002-02-07,34.526669
2002-02-08,35.586665999999994
2002-02-11,36.0
2002-02-12,35.913334000000006
2002-02-13,36.066666
2002-02-14,35.993332
2002-02-15,35.16
2002-02-19,34.099998
2002-02-20,34.766666
2002-02-21,34.213333
2002-02-22,34.153332
2002-02-25,35.246666
2002-02-26,35.380001
2002-02-27,34.84
2002-02-28,34.946667
2002-03-01,35.540001000000004
2002-03-04,36.666668
2002-03-05,37.093334000000006
2002-03-06,37.400002
2002-03-07,37.433334
2002-03-08,37.866665000000005
2002-03-11,37.693333
2002-03-12,37.68
2002-03-13,37.200001
2002-03-14,37.333332
2002-03-15,37.333332
2002-03-18,37.173332
2002-03-19,37.166668
2002-03-20,36.526669
2002-03-21,36.133334999999995
2002-03-22,35.733334
2002-03-25,34.84
2002-03-26,34.866665000000005
2002-03-27,35.700001
2002-03-28,35.386665
2002-04-01,34.900002
2002-04-02,34.633334999999995
2002-04-03,34.153332
2002-04-04,34.18
2002-04-05,33.939999
2002-04-08,33.720001
2002-04-09,33.646667
2002-04-10,33.919998
2002-04-11,32.926666
2002-04-12,33.279999
2002-04-15,32.933334
2002-04-16,33.66
2002-04-17,34.066666
2002-04-18,33.900002
2002-04-19,34.253334
2002-04-22,34.066666
2002-04-23,33.773334999999996
2002-04-24,33.5
2002-04-25,32.833332
2002-04-26,32.753334
2002-04-29,32.826668
2002-04-30,33.493332
2002-05-01,33.786667
2002-05-02,34.34
2002-05-03,34.34
2002-05-06,33.34
2002-05-07,34.006668
2002-05-08,35.966667
2002-05-09,35.439999
2002-05-10,35.106667
2002-05-13,36.333332
2002-05-14,37.580002
2002-05-15,37.146667
2002-05-16,37.373333
2002-05-17,37.98
2002-05-20,37.253334
2002-05-21,37.153332
2002-05-22,36.926666
2002-05-23,37.306667
2002-05-24,36.673332
2002-05-28,36.259997999999996
2002-05-29,36.400002
2002-05-30,36.173332
2002-05-31,36.84
2002-06-03,35.740002000000004
2002-06-04,35.566666
2002-06-05,36.193333
2002-06-06,35.439999
2002-06-07,35.360001000000004
2002-06-10,35.653332
2002-06-11,34.673332
2002-06-12,34.400002
2002-06-13,33.613335
2002-06-14,34.393333
2002-06-17,34.566666
2002-06-18,34.586665999999994
2002-06-19,33.586665999999994
2002-06-20,33.113335
2002-06-21,31.933332
2002-06-24,32.0
2002-06-25,32.266666
2002-06-26,32.013332
2002-06-27,32.693333
2002-06-28,32.893333
2002-07-01,31.74
2002-07-02,30.813334
2002-07-03,30.6
2002-07-05,31.913334000000003
2002-07-08,31.1
2002-07-09,29.799999
2002-07-10,28.313334
2002-07-11,28.553333000000002
2002-07-12,28.833334000000004
2002-07-15,28.373333000000002
2002-07-16,28.733334000000003
2002-07-17,28.92
2002-07-18,28.459999
2002-07-19,27.866667
2002-07-22,27.133333
2002-07-23,25.793332999999997
2002-07-24,27.206667
2002-07-25,26.559998999999998
2002-07-26,26.106667
2002-07-29,28.200001
2002-07-30,28.693333000000003
2002-07-31,28.426665999999997
2002-08-01,27.606666999999998
2002-08-02,26.793333
2002-08-05,25.6
2002-08-06,26.906665999999998
2002-08-07,27.226667
2002-08-08,29.013334000000004
2002-08-09,29.68
2002-08-12,29.16
2002-08-13,28.799999
2002-08-14,30.02
2002-08-15,30.526667
2002-08-16,30.526667
2002-08-19,31.406665999999998
2002-08-20,31.286666999999998
2002-08-21,31.826665999999996
2002-08-22,32.333332
2002-08-23,31.693333000000003
2002-08-26,32.166668
2002-08-27,31.506666
2002-08-28,31.326665999999996
2002-08-29,32.02
2002-08-30,32.18
2002-09-03,30.506666
2002-09-04,31.540001
2002-09-05,30.42
2002-09-06,31.08
2002-09-09,32.18
2002-09-10,31.986665999999996
2002-09-11,31.799999
2002-09-12,30.713333000000002
2002-09-13,30.673334000000004
2002-09-16,31.08
2002-09-17,29.66
2002-09-18,30.013334000000004
2002-09-19,28.726667
2002-09-20,28.959999
2002-09-23,28.440001000000002
2002-09-24,28.18
2002-09-25,28.953333
2002-09-26,29.5
2002-09-27,28.486665999999996
2002-09-30,28.373333000000002
2002-10-01,29.726667
2002-10-02,28.433332
2002-10-03,27.613333
2002-10-04,27.0
2002-10-07,25.893333
2002-10-08,26.940001000000002
2002-10-09,25.440001000000002
2002-10-10,26.626666999999998
2002-10-11,28.1
2002-10-14,29.02
2002-10-15,30.540001
2002-10-16,30.266665999999997
2002-10-17,31.386667
2002-10-18,31.193333000000003
2002-10-21,31.639999
2002-10-22,29.953333
2002-10-23,31.006666
2002-10-24,31.246665999999998
2002-10-25,32.060001
2002-10-28,31.433332
2002-10-29,30.726667
2002-10-30,31.0
2002-10-31,30.973333
2002-11-01,32.013332
2002-11-04,32.193333
2002-11-05,32.006668
2002-11-06,32.439999
2002-11-07,31.9
2002-11-08,31.58
2002-11-11,30.713333000000002
2002-11-12,31.206667
2002-11-13,31.126666999999998
2002-11-14,32.006668
2002-11-15,33.299999
2002-11-18,33.053333
2002-11-19,32.866665000000005
2002-11-20,33.733334
2002-11-21,35.093334000000006
2002-11-22,35.126667
2002-11-25,35.153332
2002-11-26,33.786667
2002-11-27,34.419998
2002-11-29,34.453334999999996
2002-12-02,34.473331
2002-12-03,34.113335
2002-12-04,33.613335
2002-12-05,33.166668
2002-12-06,33.393333
2002-12-09,32.193333
2002-12-10,32.566666
2002-12-11,32.713333
2002-12-12,32.586665999999994
2002-12-13,32.48
2002-12-16,33.206665
2002-12-17,32.873333
2002-12-18,32.673332
2002-12-19,32.333332
2002-12-20,33.326668
2002-12-23,33.259997999999996
2002-12-24,33.139998999999996
2002-12-26,32.959998999999996
2002-12-27,32.406665999999994
2002-12-30,32.473331
2002-12-31,32.360001000000004
2003-01-02,33.426666
2003-01-03,33.386665
2003-01-06,34.360001000000004
2003-01-07,33.953334999999996
2003-01-08,33.939999
2003-01-09,35.106667
2003-01-10,35.326668
2003-01-13,35.033333
2003-01-14,35.086665999999994
2003-01-15,34.893333
2003-01-16,34.040001000000004
2003-01-17,33.34
2003-01-21,32.786667
2003-01-22,32.099998
2003-01-23,33.099998
2003-01-24,32.68
2003-01-27,32.34
2003-01-28,33.200001
2003-01-29,33.360001000000004
2003-01-30,32.700001
2003-01-31,33.360001000000004
2003-02-03,33.633334999999995
2003-02-04,33.046665000000004
2003-02-05,33.040001000000004
2003-02-06,32.166668
2003-02-07,31.626666999999998
2003-02-10,31.506666
2003-02-11,31.18
2003-02-12,30.6
2003-02-13,31.02
2003-02-14,32.086665999999994
2003-02-18,33.066666
2003-02-19,32.639998999999996
2003-02-20,32.426666
2003-02-21,32.873333
2003-02-24,32.006668
2003-02-25,32.346668
2003-02-26,31.813334
2003-02-27,32.48
2003-02-28,32.82
2003-03-03,32.693333
2003-03-04,32.220001
2003-03-05,32.086665999999994
2003-03-06,31.66
2003-03-07,31.966666999999998
2003-03-10,30.866667
2003-03-11,30.440001000000002
2003-03-12,30.326665999999996
2003-03-13,31.84
2003-03-14,32.126667
2003-03-17,32.746666
2003-03-18,33.286667
2003-03-19,33.626667
2003-03-20,33.893333
2003-03-21,34.66
2003-03-24,33.266666
2003-03-25,33.893333
2003-03-26,34.013332
2003-03-27,33.806667
2003-03-28,33.433334
2003-03-31,32.493332
2003-04-01,32.726665000000004
2003-04-02,33.926666
2003-04-03,34.040001000000004
2003-04-04,34.459998999999996
2003-04-07,34.366665000000005
2003-04-08,33.853333
2003-04-09,33.540001000000004
2003-04-10,34.066666
2003-04-11,34.366665000000005
2003-04-14,35.173332
2003-04-15,35.846668
2003-04-16,35.533333
2003-04-17,36.073334
2003-04-21,35.753334
2003-04-22,36.759997999999996
2003-04-23,36.986668
2003-04-24,36.439999
2003-04-25,36.086665999999994
2003-04-28,36.513332
2003-04-29,36.206665
2003-04-30,36.200001
2003-05-01,35.733334
2003-05-02,36.473331
2003-05-05,36.566666
2003-05-06,38.306667
2003-05-07,38.833332
2003-05-08,37.986668
2003-05-09,38.466667
2003-05-12,39.406665999999994
2003-05-13,39.080002
2003-05-14,39.113335
2003-05-15,39.560001
2003-05-16,39.060001
2003-05-19,38.16
2003-05-20,38.453334999999996
2003-05-21,38.886665
2003-05-22,38.953334999999996
2003-05-23,38.953334999999996
2003-05-27,40.333332
2003-05-28,40.966667
2003-05-29,41.166668
2003-05-30,43.073334
2003-06-02,43.533333
2003-06-03,42.653332
2003-06-04,43.333332
2003-06-05,43.68
2003-06-06,43.446667
2003-06-09,42.433334
2003-06-10,42.866665000000005
2003-06-11,43.766666
2003-06-12,43.740002000000004
2003-06-13,42.933334
2003-06-16,44.080002
2003-06-17,44.253334
2003-06-18,43.66
2003-06-19,43.099998
