Date,TFX
2011-01-12,55.560001
2011-01-13,55.84
2011-01-14,56.279999
2011-01-18,57.27
2011-01-19,57.049999
2011-01-20,56.68
2011-01-21,56.139998999999996
2011-01-24,57.23
2011-01-25,57.490002000000004
2011-01-26,57.470001
2011-01-27,57.810001
2011-01-28,56.32
2011-01-31,57.32
2011-02-01,57.919998
2011-02-02,57.52
2011-02-03,57.599998
2011-02-04,57.880001
2011-02-07,58.52
2011-02-08,58.799999
2011-02-09,59.880001
2011-02-10,59.16
2011-02-11,59.709998999999996
2011-02-14,59.310001
2011-02-15,59.639998999999996
2011-02-16,60.869999
2011-02-17,60.490002000000004
2011-02-18,61.360001000000004
2011-02-22,60.220001
2011-02-23,59.720001
2011-02-24,59.950001
2011-02-25,58.650002
2011-02-28,58.389998999999996
2011-03-01,57.779999
2011-03-02,57.900002
2011-03-03,59.0
2011-03-04,59.099998
2011-03-07,58.029999
2011-03-08,58.32
2011-03-09,58.259997999999996
2011-03-10,57.080002
2011-03-11,56.880001
2011-03-14,56.23
2011-03-15,56.009997999999996
2011-03-16,55.68
2011-03-17,56.189999
2011-03-18,56.82
2011-03-21,57.799999
2011-03-22,57.32
2011-03-23,56.299999
2011-03-24,57.049999
2011-03-25,56.619999
2011-03-28,57.029999
2011-03-29,57.02
2011-03-30,57.470001
2011-03-31,57.98
2011-04-01,58.73
2011-04-04,59.0
2011-04-05,58.799999
2011-04-06,58.799999
2011-04-07,58.459998999999996
2011-04-08,58.130001
2011-04-11,57.82
2011-04-12,58.110001000000004
2011-04-13,58.130001
2011-04-14,60.09
2011-04-15,60.950001
2011-04-18,60.0
2011-04-19,60.709998999999996
2011-04-20,61.0
2011-04-21,60.970001
2011-04-25,61.0
2011-04-26,62.080002
2011-04-27,62.790001000000004
2011-04-28,62.41
2011-04-29,63.009997999999996
2011-05-02,62.849998
2011-05-03,63.110001000000004
2011-05-04,62.509997999999996
2011-05-05,62.279999
2011-05-06,62.41
2011-05-09,63.09
2011-05-10,63.599998
2011-05-11,63.810001
2011-05-12,63.139998999999996
2011-05-13,62.290001000000004
2011-05-16,62.82
2011-05-17,62.209998999999996
2011-05-18,62.639998999999996
2011-05-19,62.950001
2011-05-20,62.43
2011-05-23,60.66
2011-05-24,60.709998999999996
2011-05-25,61.029999
2011-05-26,61.400002
2011-05-27,61.580002
2011-05-31,62.099998
2011-06-01,61.470001
2011-06-02,59.310001
2011-06-03,58.610001000000004
2011-06-06,58.549999
2011-06-07,58.98
2011-06-08,58.900002
2011-06-09,59.869999
2011-06-10,59.509997999999996
2011-06-13,59.029999
2011-06-14,60.73
2011-06-15,59.75
2011-06-16,59.950001
2011-06-17,59.82
2011-06-20,60.349998
2011-06-21,60.849998
2011-06-22,60.470001
2011-06-23,59.93
2011-06-24,59.48
2011-06-27,59.860001000000004
2011-06-28,60.099998
2011-06-29,60.509997999999996
2011-06-30,61.060001
2011-07-01,62.43
2011-07-05,62.310001
2011-07-06,62.810001
2011-07-07,62.689999
2011-07-08,62.639998999999996
2011-07-11,62.18
2011-07-12,62.549999
2011-07-13,62.849998
2011-07-14,61.75
2011-07-15,61.779999
2011-07-18,61.380001
2011-07-19,62.099998
2011-07-20,62.23
2011-07-21,62.880001
2011-07-22,63.139998999999996
2011-07-25,60.779999
2011-07-26,60.669998
2011-07-27,62.0
2011-07-28,61.240002000000004
2011-07-29,60.23
2011-08-01,58.860001000000004
2011-08-02,57.360001000000004
2011-08-03,56.759997999999996
2011-08-04,53.610001000000004
2011-08-05,53.0
2011-08-08,49.509997999999996
2011-08-09,52.419998
2011-08-10,49.849998
2011-08-11,51.380001
2011-08-12,52.169998
2011-08-15,52.740002000000004
2011-08-16,52.830002
2011-08-17,52.560001
2011-08-18,50.0
2011-08-19,49.869999
2011-08-22,49.889998999999996
2011-08-23,51.82
2011-08-24,52.91
2011-08-25,52.169998
2011-08-26,53.560001
2011-08-29,56.259997999999996
2011-08-30,56.400002
2011-08-31,57.52
2011-09-01,56.610001000000004
2011-09-02,54.939999
2011-09-06,54.650002
2011-09-07,56.689999
2011-09-08,55.540001000000004
2011-09-09,53.91
2011-09-12,53.560001
2011-09-13,54.310001
2011-09-14,55.849998
2011-09-15,56.330002
2011-09-16,56.549999
2011-09-19,55.389998999999996
2011-09-20,55.189999
2011-09-21,53.099998
2011-09-22,52.68
2011-09-23,52.810001
2011-09-26,53.799999
2011-09-27,55.130001
2011-09-28,53.799999
2011-09-29,54.650002
2011-09-30,53.77
2011-10-03,51.32
2011-10-04,53.299999
2011-10-05,54.150002
2011-10-06,54.799999
2011-10-07,54.279999
2011-10-10,55.459998999999996
2011-10-11,55.950001
2011-10-12,55.889998999999996
2011-10-13,55.610001000000004
2011-10-14,56.290001000000004
2011-10-17,54.939999
2011-10-18,55.709998999999996
2011-10-19,55.880001
2011-10-20,55.34
2011-10-21,57.82
2011-10-24,58.75
2011-10-25,57.540001000000004
2011-10-26,58.02
2011-10-27,60.0
2011-10-28,60.98
2011-10-31,59.860001000000004
2011-11-01,58.16
2011-11-02,58.900002
2011-11-03,60.529999
2011-11-04,60.18
2011-11-07,59.830002
2011-11-08,60.799999
2011-11-09,59.32
2011-11-10,58.16
2011-11-11,59.57
2011-11-14,58.560001
2011-11-15,59.82
2011-11-16,59.919998
2011-11-17,59.290001000000004
2011-11-18,59.869999
2011-11-21,58.5
2011-11-22,58.650002
2011-11-23,57.279999
2011-11-25,56.790001000000004
2011-11-28,58.599998
2011-11-29,58.669998
2011-11-30,60.880001
2011-12-01,60.98
2011-12-02,59.669998
2011-12-05,60.150002
2011-12-06,60.369999
2011-12-07,60.169998
2011-12-08,58.860001000000004
2011-12-09,60.139998999999996
2011-12-12,59.299999
2011-12-13,58.860001000000004
2011-12-14,58.549999
2011-12-15,59.66
2011-12-16,60.029999
2011-12-19,59.599998
2011-12-20,60.939999
2011-12-21,61.52
2011-12-22,61.950001
2011-12-23,62.029999
2011-12-27,61.990002000000004
2011-12-28,60.580002
2011-12-29,61.84
2011-12-30,61.290001000000004
2012-01-03,61.5
2012-01-04,60.900002
2012-01-05,60.900002
2012-01-06,60.73
2012-01-09,60.299999
2012-01-10,60.75
2012-01-11,61.09
2012-01-12,61.150002
2012-01-13,60.450001
2012-01-17,60.189999
2012-01-18,60.25
2012-01-19,59.919998
2012-01-20,60.139998999999996
2012-01-23,60.32
2012-01-24,60.310001
2012-01-25,61.080002
2012-01-26,61.459998999999996
2012-01-27,61.5
2012-01-30,61.049999
2012-01-31,61.189999
2012-02-01,61.93
2012-02-02,62.029999
2012-02-03,62.549999
2012-02-06,62.259997999999996
2012-02-07,62.150002
2012-02-08,61.790001000000004
2012-02-09,61.98
2012-02-10,61.849998
2012-02-13,62.450001
2012-02-14,62.849998
2012-02-15,62.790001000000004
2012-02-16,63.560001
2012-02-17,62.93
2012-02-21,62.43
2012-02-22,62.349998
2012-02-23,59.5
2012-02-24,60.610001000000004
2012-02-27,60.029999
2012-02-28,59.75
2012-02-29,59.27
2012-03-01,58.73
2012-03-02,58.470001
2012-03-05,58.869999
2012-03-06,58.07
2012-03-07,58.009997999999996
2012-03-08,58.619999
2012-03-09,59.419998
2012-03-12,58.709998999999996
2012-03-13,59.810001
2012-03-14,59.09
2012-03-15,60.349998
2012-03-16,60.360001000000004
2012-03-19,60.32
2012-03-20,59.830002
2012-03-21,59.48
2012-03-22,59.130001
2012-03-23,59.32
2012-03-26,60.68
2012-03-27,61.720001
2012-03-28,62.040001000000004
2012-03-29,61.360001000000004
2012-03-30,61.150002
2012-04-02,61.240002000000004
2012-04-03,62.700001
2012-04-04,61.68
2012-04-05,61.869999
2012-04-09,61.189999
2012-04-10,60.400002
2012-04-11,60.57
2012-04-12,61.299999
2012-04-13,60.32
2012-04-16,60.509997999999996
2012-04-17,61.419998
2012-04-18,62.119999
2012-04-19,62.380001
2012-04-20,62.439999
2012-04-23,61.380001
2012-04-24,61.93
2012-04-25,62.310001
2012-04-26,62.77
2012-04-27,63.080002
2012-04-30,62.669998
2012-05-01,63.66
2012-05-02,63.240002000000004
2012-05-03,62.799999
2012-05-04,61.860001000000004
2012-05-07,62.200001
2012-05-08,62.150002
2012-05-09,61.419998
2012-05-10,61.68
2012-05-11,60.82
2012-05-14,60.650002
2012-05-15,60.119999
2012-05-16,59.919998
2012-05-17,58.900002
2012-05-18,58.119999
2012-05-21,59.200001
2012-05-22,58.889998999999996
2012-05-23,58.91
2012-05-24,59.02
2012-05-25,59.98
2012-05-29,60.66
2012-05-30,59.66
2012-05-31,59.400002
2012-06-01,57.970001
2012-06-04,57.73
2012-06-05,58.240002000000004
2012-06-06,59.150002
2012-06-07,59.27
2012-06-08,59.66
2012-06-11,59.369999
2012-06-12,59.580002
2012-06-13,59.080002
2012-06-14,59.0
2012-06-15,59.290001000000004
2012-06-18,60.5
2012-06-19,60.880001
2012-06-20,61.09
2012-06-21,60.080002
2012-06-22,60.779999
2012-06-25,59.959998999999996
2012-06-26,59.689999
2012-06-27,60.32
2012-06-28,60.27
2012-06-29,60.91
2012-07-02,61.5
2012-07-03,60.98
2012-07-05,60.68
2012-07-06,60.549999
2012-07-09,61.119999
2012-07-10,60.75
2012-07-11,60.950001
2012-07-12,60.849998
2012-07-13,61.599998
2012-07-16,61.650002
2012-07-17,62.0
2012-07-18,62.599998
2012-07-19,62.630001
2012-07-20,61.91
2012-07-23,61.810001
2012-07-24,61.310001
2012-07-25,61.389998999999996
2012-07-26,61.43
2012-07-27,61.720001
2012-07-30,61.5
2012-07-31,63.740002000000004
2012-08-01,64.18
2012-08-02,62.84
2012-08-03,63.650002
2012-08-06,63.639998999999996
2012-08-07,64.019997
2012-08-08,63.810001
2012-08-09,63.41
2012-08-10,63.27
2012-08-13,62.689999
2012-08-14,63.68
2012-08-15,63.299999
2012-08-16,62.740002000000004
2012-08-17,62.810001
2012-08-20,63.029999
2012-08-21,63.189999
2012-08-22,63.049999
2012-08-23,63.580002
2012-08-24,64.190002
2012-08-27,64.43
2012-08-28,64.739998
2012-08-29,65.269997
2012-08-30,65.5
2012-08-31,66.029999
2012-09-04,66.510002
2012-09-05,66.870003
2012-09-06,68.269997
2012-09-07,68.800003
2012-09-10,68.699997
2012-09-11,68.540001
2012-09-12,69.510002
2012-09-13,69.25
2012-09-14,70.290001
2012-09-17,69.970001
2012-09-18,69.949997
2012-09-19,69.91999799999999
2012-09-20,70.629997
2012-09-21,69.839996
2012-09-24,69.639999
2012-09-25,69.309998
2012-09-26,68.5
2012-09-27,69.449997
2012-09-28,68.839996
2012-10-01,68.93
2012-10-02,68.989998
2012-10-03,69.550003
2012-10-04,70.529999
2012-10-05,70.900002
2012-10-08,70.489998
2012-10-09,69.150002
2012-10-10,68.779999
2012-10-11,68.849998
2012-10-12,68.410004
2012-10-15,68.459999
2012-10-16,68.879997
2012-10-17,68.809998
2012-10-18,67.5
2012-10-19,66.739998
2012-10-22,66.379997
2012-10-23,66.129997
2012-10-24,66.110001
2012-10-25,67.57
2012-10-26,67.010002
2012-10-31,67.949997
2012-11-01,69.489998
2012-11-02,68.510002
2012-11-05,68.910004
2012-11-06,70.910004
2012-11-07,69.139999
2012-11-08,67.970001
2012-11-09,68.400002
2012-11-12,68.190002
2012-11-13,67.82
2012-11-14,66.470001
2012-11-15,66.0
2012-11-16,67.800003
2012-11-19,68.629997
2012-11-20,69.110001
2012-11-21,69.559998
2012-11-23,69.68
2012-11-26,69.410004
2012-11-27,69.5
2012-11-28,70.029999
2012-11-29,69.529999
2012-11-30,69.199997
2012-12-03,68.949997
2012-12-04,69.360001
2012-12-05,69.120003
2012-12-06,69.32
2012-12-07,69.230003
2012-12-10,70.0
2012-12-11,70.089996
2012-12-12,69.449997
2012-12-13,69.510002
2012-12-14,68.709999
2012-12-17,69.5
2012-12-18,70.349998
2012-12-19,70.290001
2012-12-20,71.220001
2012-12-21,71.379997
2012-12-24,71.0
2012-12-26,70.720001
2012-12-27,71.050003
2012-12-28,70.68
2012-12-31,71.309998
2013-01-02,72.379997
2013-01-03,72.970001
2013-01-04,73.220001
2013-01-07,73.839996
2013-01-08,73.43
2013-01-09,73.75
2013-01-10,73.32
2013-01-11,73.360001
2013-01-14,73.269997
2013-01-15,73.400002
2013-01-16,73.150002
2013-01-17,73.519997
2013-01-18,74.32
2013-01-22,74.91999799999999
2013-01-23,74.800003
2013-01-24,74.699997
2013-01-25,75.0
2013-01-28,75.440002
2013-01-29,75.339996
2013-01-30,75.089996
2013-01-31,75.0
2013-02-01,75.870003
2013-02-04,75.290001
2013-02-05,76.32
2013-02-06,76.75
2013-02-07,76.949997
2013-02-08,76.629997
2013-02-11,77.470001
2013-02-12,77.480003
2013-02-13,77.599998
2013-02-14,77.099998
2013-02-15,77.129997
2013-02-19,78.57
2013-02-20,77.620003
2013-02-21,78.339996
2013-02-22,78.379997
2013-02-25,77.989998
2013-02-26,78.620003
2013-02-27,79.389999
2013-02-28,79.959999
2013-03-01,79.690002
2013-03-04,79.309998
2013-03-05,80.66999799999999
2013-03-06,80.33000200000001
2013-03-07,79.809998
2013-03-08,80.230003
2013-03-11,80.709999
2013-03-12,81.25
2013-03-13,81.370003
2013-03-14,82.260002
2013-03-15,81.849998
2013-03-18,81.199997
2013-03-19,81.370003
2013-03-20,81.480003
2013-03-21,81.18
2013-03-22,81.440002
2013-03-25,81.949997
2013-03-26,83.010002
2013-03-27,83.349998
2013-03-28,84.510002
2013-04-01,84.260002
2013-04-02,84.879997
2013-04-03,84.480003
2013-04-04,85.309998
2013-04-05,84.940002
2013-04-08,85.540001
2013-04-09,86.190002
2013-04-10,87.010002
2013-04-11,86.459999
2013-04-12,85.5
2013-04-15,84.099998
2013-04-16,84.959999
2013-04-17,83.68
2013-04-18,82.860001
2013-04-19,83.510002
2013-04-22,83.230003
2013-04-23,83.699997
2013-04-24,83.32
2013-04-25,82.980003
2013-04-26,82.260002
2013-04-29,82.239998
2013-04-30,78.129997
2013-05-01,77.360001
2013-05-02,77.739998
2013-05-03,78.339996
2013-05-06,77.760002
2013-05-07,78.279999
2013-05-08,79.300003
2013-05-09,79.889999
2013-05-10,80.43
2013-05-13,79.760002
2013-05-14,80.389999
2013-05-15,80.639999
2013-05-16,80.599998
2013-05-17,80.41999799999999
2013-05-20,79.870003
2013-05-21,79.25
2013-05-22,77.980003
2013-05-23,78.300003
2013-05-24,78.709999
2013-05-28,78.83000200000001
2013-05-29,78.129997
2013-05-30,78.870003
2013-05-31,78.33000200000001
2013-06-03,77.720001
2013-06-04,77.83000200000001
2013-06-05,76.510002
2013-06-06,77.379997
2013-06-07,78.41999799999999
2013-06-10,78.16999799999999
2013-06-11,77.879997
2013-06-12,77.400002
2013-06-13,77.779999
2013-06-14,77.900002
2013-06-17,77.910004
2013-06-18,78.639999
2013-06-19,77.239998
2013-06-20,75.639999
2013-06-21,75.660004
2013-06-24,75.110001
2013-06-25,75.839996
2013-06-26,76.660004
2013-06-27,77.510002
2013-06-28,77.489998
2013-07-01,78.5
2013-07-02,78.010002
2013-07-03,78.050003
2013-07-05,78.410004
2013-07-08,78.57
2013-07-09,77.519997
2013-07-10,77.730003
2013-07-11,78.010002
2013-07-12,79.110001
2013-07-15,78.279999
2013-07-16,77.33000200000001
2013-07-17,78.010002
2013-07-18,79.019997
2013-07-19,79.410004
2013-07-22,79.720001
2013-07-23,79.91999799999999
2013-07-24,79.389999
2013-07-25,79.43
2013-07-26,79.68
2013-07-29,79.480003
2013-07-30,79.150002
2013-07-31,79.43
2013-08-01,79.279999
2013-08-02,79.089996
2013-08-05,78.860001
2013-08-06,78.349998
2013-08-07,77.760002
2013-08-08,77.480003
2013-08-09,77.25
2013-08-12,77.400002
2013-08-13,77.360001
2013-08-14,77.08000200000001
2013-08-15,75.730003
2013-08-16,75.010002
2013-08-19,75.360001
2013-08-20,76.440002
2013-08-21,75.75
2013-08-22,76.790001
2013-08-23,77.07
2013-08-26,78.599998
2013-08-27,78.190002
2013-08-28,77.83000200000001
2013-08-29,78.050003
2013-08-30,77.08000200000001
2013-09-03,76.120003
2013-09-04,77.440002
2013-09-05,77.139999
2013-09-06,77.599998
2013-09-09,77.839996
2013-09-10,78.019997
2013-09-11,78.610001
2013-09-12,78.300003
2013-09-13,78.16999799999999
2013-09-16,79.529999
2013-09-17,80.769997
2013-09-18,82.07
2013-09-19,81.660004
2013-09-20,81.43
2013-09-23,81.440002
2013-09-24,81.699997
2013-09-25,81.410004
2013-09-26,81.480003
2013-09-27,81.980003
2013-09-30,82.279999
2013-10-01,82.5
2013-10-02,82.5
2013-10-03,82.41999799999999
2013-10-04,82.410004
2013-10-07,82.349998
2013-10-08,82.050003
2013-10-09,82.709999
2013-10-10,83.290001
2013-10-11,84.059998
2013-10-14,85.16999799999999
2013-10-15,84.33000200000001
2013-10-16,85.370003
2013-10-17,86.32
2013-10-18,86.239998
2013-10-21,86.43
2013-10-22,86.459999
2013-10-23,87.33000200000001
2013-10-24,86.400002
2013-10-25,86.66999799999999
2013-10-28,86.720001
2013-10-29,87.400002
2013-10-30,91.489998
2013-10-31,92.18
2013-11-01,92.510002
2013-11-04,93.410004
2013-11-05,93.010002
2013-11-06,93.029999
2013-11-07,92.290001
2013-11-08,92.970001
2013-11-11,94.019997
2013-11-12,94.510002
2013-11-13,95.300003
2013-11-14,95.040001
2013-11-15,94.639999
2013-11-18,94.550003
2013-11-19,95.980003
2013-11-20,96.199997
2013-11-21,97.33000200000001
2013-11-22,97.279999
2013-11-25,97.93
2013-11-26,98.82
2013-11-27,98.660004
2013-11-29,98.309998
2013-12-02,97.449997
2013-12-03,97.089996
2013-12-04,96.849998
2013-12-05,96.389999
2013-12-06,97.18
2013-12-09,97.16999799999999
2013-12-10,96.360001
2013-12-11,94.809998
2013-12-12,94.900002
2013-12-13,94.220001
2013-12-16,94.629997
2013-12-17,93.849998
2013-12-18,94.41999799999999
2013-12-19,93.489998
2013-12-20,93.540001
2013-12-23,94.339996
2013-12-24,94.360001
2013-12-26,94.41999799999999
2013-12-27,94.139999
2013-12-30,94.059998
2013-12-31,93.860001
2014-01-02,92.75
2014-01-03,92.849998
2014-01-06,92.91999799999999
2014-01-07,94.120003
2014-01-08,94.650002
2014-01-09,97.0
2014-01-10,97.089996
2014-01-13,96.370003
2014-01-14,96.879997
2014-01-15,96.800003
2014-01-16,97.0
2014-01-17,96.449997
2014-01-21,96.629997
2014-01-22,96.639999
2014-01-23,96.459999
2014-01-24,94.370003
2014-01-27,93.089996
2014-01-28,93.599998
2014-01-29,93.5
2014-01-30,94.309998
2014-01-31,93.639999
2014-02-03,90.940002
2014-02-04,91.18
2014-02-05,91.849998
2014-02-06,91.480003
2014-02-07,92.769997
2014-02-10,92.639999
2014-02-11,94.099998
2014-02-12,94.629997
2014-02-13,96.410004
2014-02-14,96.120003
2014-02-18,97.139999
2014-02-19,96.610001
2014-02-20,97.66999799999999
2014-02-21,101.190002
2014-02-24,100.57
2014-02-25,102.129997
2014-02-26,101.120003
2014-02-27,101.959999
2014-02-28,101.989998
2014-03-03,100.440002
2014-03-04,100.83000200000001
2014-03-05,101.32
2014-03-06,102.389999
2014-03-07,102.889999
2014-03-10,102.209999
2014-03-11,102.050003
2014-03-12,102.82
2014-03-13,102.309998
2014-03-14,102.940002
2014-03-17,103.900002
2014-03-18,104.019997
2014-03-19,104.480003
2014-03-20,103.980003
2014-03-21,105.32
2014-03-24,105.489998
2014-03-25,105.400002
2014-03-26,106.099998
2014-03-27,105.18
2014-03-28,105.660004
2014-03-31,107.239998
2014-04-01,107.470001
2014-04-02,108.400002
2014-04-03,108.690002
2014-04-04,106.660004
2014-04-07,105.470001
2014-04-08,104.93
2014-04-09,105.239998
2014-04-10,102.410004
2014-04-11,102.050003
2014-04-14,102.400002
2014-04-15,102.400002
2014-04-16,102.18
2014-04-17,101.839996
2014-04-21,103.230003
2014-04-22,102.709999
2014-04-23,102.110001
2014-04-24,101.589996
2014-04-25,100.440002
2014-04-28,100.839996
2014-04-29,101.550003
2014-04-30,102.089996
2014-05-01,103.139999
2014-05-02,103.959999
2014-05-05,103.620003
2014-05-06,103.949997
2014-05-07,105.360001
2014-05-08,104.260002
2014-05-09,105.08000200000001
2014-05-12,106.32
2014-05-13,105.91999799999999
2014-05-14,105.910004
2014-05-15,104.860001
2014-05-16,104.870003
2014-05-19,105.75
2014-05-20,104.779999
2014-05-21,105.58000200000001
2014-05-22,105.5
2014-05-23,105.290001
2014-05-27,106.099998
2014-05-28,106.389999
2014-05-29,106.68
2014-05-30,106.639999
2014-06-02,106.040001
2014-06-03,106.910004
2014-06-04,107.529999
2014-06-05,107.699997
2014-06-06,107.75
2014-06-09,107.589996
2014-06-10,106.949997
2014-06-11,106.459999
2014-06-12,106.309998
2014-06-13,104.82
2014-06-16,104.129997
2014-06-17,104.41999799999999
2014-06-18,105.370003
2014-06-19,105.269997
2014-06-20,105.290001
2014-06-23,105.18
2014-06-24,104.75
2014-06-25,105.199997
2014-06-26,105.18
2014-06-27,105.16999799999999
2014-06-30,105.599998
2014-07-01,107.709999
2014-07-02,107.459999
2014-07-03,107.339996
2014-07-07,105.949997
2014-07-08,105.82
2014-07-09,106.209999
2014-07-10,106.650002
2014-07-11,106.970001
2014-07-14,107.190002
2014-07-15,107.089996
2014-07-16,106.260002
2014-07-17,105.300003
2014-07-18,105.709999
2014-07-21,105.410004
2014-07-22,106.279999
2014-07-23,106.480003
2014-07-24,106.360001
2014-07-25,105.959999
2014-07-28,106.779999
2014-07-29,105.769997
2014-07-30,108.900002
2014-07-31,107.739998
2014-08-01,106.150002
2014-08-04,106.889999
2014-08-05,106.360001
2014-08-06,105.129997
2014-08-07,104.099998
2014-08-08,105.349998
2014-08-11,105.190002
2014-08-12,104.510002
2014-08-13,105.639999
2014-08-14,106.089996
2014-08-15,106.239998
2014-08-18,106.949997
2014-08-19,107.32
2014-08-20,107.480003
2014-08-21,108.230003
2014-08-22,108.370003
2014-08-25,108.970001
2014-08-26,109.139999
2014-08-27,109.190002
2014-08-28,108.839996
2014-08-29,109.480003
2014-09-02,109.91999799999999
2014-09-03,109.970001
2014-09-04,109.599998
2014-09-05,109.690002
2014-09-08,109.75
2014-09-09,109.690002
2014-09-10,109.5
2014-09-11,110.209999
2014-09-12,109.599998
2014-09-15,108.690002
2014-09-16,109.5
2014-09-17,108.989998
2014-09-18,109.309998
2014-09-19,108.349998
2014-09-22,107.519997
2014-09-23,106.160004
2014-09-24,106.720001
2014-09-25,106.260002
2014-09-26,106.190002
2014-09-29,106.529999
2014-09-30,105.040001
2014-10-01,105.190002
2014-10-02,105.739998
2014-10-03,106.779999
2014-10-06,109.18
2014-10-07,107.93
2014-10-08,109.949997
2014-10-09,108.370003
2014-10-10,107.0
2014-10-13,105.400002
2014-10-14,105.370003
2014-10-15,104.540001
2014-10-16,104.010002
2014-10-17,106.239998
2014-10-20,107.129997
2014-10-21,109.269997
2014-10-22,108.900002
2014-10-23,110.08000200000001
2014-10-24,110.900002
2014-10-27,110.980003
2014-10-28,112.040001
2014-10-29,112.230003
2014-10-30,112.870003
2014-10-31,114.120003
2014-11-03,113.739998
2014-11-04,113.540001
2014-11-05,113.230003
2014-11-06,114.230003
2014-11-07,113.900002
2014-11-10,114.129997
2014-11-11,114.33000200000001
2014-11-12,114.470001
2014-11-13,114.639999
2014-11-14,114.83000200000001
2014-11-17,115.279999
2014-11-18,115.150002
2014-11-19,115.120003
2014-11-20,115.360001
2014-11-21,116.349998
2014-11-24,118.32
2014-11-25,118.389999
2014-11-26,118.949997
2014-11-28,119.150002
2014-12-01,118.040001
2014-12-02,118.639999
2014-12-03,118.599998
2014-12-04,118.860001
2014-12-05,118.620003
2014-12-08,117.93
2014-12-09,117.449997
2014-12-10,115.07
2014-12-11,115.279999
2014-12-12,114.739998
2014-12-15,112.339996
2014-12-16,112.040001
2014-12-17,114.290001
2014-12-18,116.239998
2014-12-19,117.550003
2014-12-22,117.349998
2014-12-23,116.540001
2014-12-24,116.82
2014-12-26,116.790001
2014-12-29,116.589996
2014-12-30,116.220001
2014-12-31,114.82
2015-01-02,114.650002
2015-01-05,112.129997
2015-01-06,110.57
2015-01-07,111.440002
2015-01-08,112.019997
2015-01-09,111.639999
2015-01-12,110.849998
2015-01-13,111.050003
2015-01-14,111.019997
2015-01-15,110.510002
2015-01-16,110.260002
2015-01-20,110.75
2015-01-21,110.43
2015-01-22,111.199997
2015-01-23,111.709999
2015-01-26,112.83000200000001
2015-01-27,111.75
2015-01-28,110.940002
2015-01-29,111.870003
2015-01-30,109.559998
2015-02-02,109.550003
2015-02-03,110.41999799999999
2015-02-04,109.940002
2015-02-05,110.809998
2015-02-06,110.5
2015-02-09,109.410004
2015-02-10,110.129997
2015-02-11,111.300003
2015-02-12,111.599998
2015-02-13,112.07
2015-02-17,114.510002
2015-02-18,116.260002
2015-02-19,116.160004
2015-02-20,120.160004
2015-02-23,121.550003
2015-02-24,122.989998
2015-02-25,121.0
2015-02-26,121.220001
2015-02-27,121.690002
2015-03-02,122.910004
2015-03-03,122.410004
2015-03-04,121.16999799999999
2015-03-05,121.959999
2015-03-06,120.660004
2015-03-09,120.839996
2015-03-10,119.889999
2015-03-11,119.349998
2015-03-12,120.0
2015-03-13,118.91999799999999
2015-03-16,120.089996
2015-03-17,119.879997
2015-03-18,119.779999
2015-03-19,119.910004
2015-03-20,119.980003
2015-03-23,119.699997
2015-03-24,121.0
2015-03-25,120.16999799999999
2015-03-26,119.150002
2015-03-27,119.889999
2015-03-30,121.029999
2015-03-31,120.83000200000001
2015-04-01,119.599998
2015-04-02,120.75
2015-04-06,121.720001
2015-04-07,120.940002
2015-04-08,120.989998
2015-04-09,121.470001
2015-04-10,121.150002
2015-04-13,120.959999
2015-04-14,119.779999
2015-04-15,119.489998
2015-04-16,120.010002
2015-04-17,120.18
2015-04-20,121.519997
2015-04-21,122.75
2015-04-22,123.019997
2015-04-23,123.83000200000001
2015-04-24,124.980003
2015-04-27,123.279999
2015-04-28,123.300003
2015-04-29,121.93
2015-04-30,122.959999
2015-05-01,122.610001
2015-05-04,124.610001
2015-05-05,123.040001
2015-05-06,122.709999
2015-05-07,122.779999
2015-05-08,124.300003
2015-05-11,125.269997
2015-05-12,126.129997
2015-05-13,126.599998
2015-05-14,129.270004
2015-05-15,128.380005
2015-05-18,128.639999
2015-05-19,128.0
2015-05-20,127.66999799999999
2015-05-21,128.91000400000001
2015-05-22,129.720001
2015-05-26,127.449997
2015-05-27,129.0
2015-05-28,128.800003
2015-05-29,128.740005
2015-06-01,129.380005
2015-06-02,129.020004
2015-06-03,129.08999599999999
2015-06-04,129.53999299999998
2015-06-05,131.199997
2015-06-08,130.699997
2015-06-09,131.100006
2015-06-10,131.71000700000002
2015-06-11,131.740005
2015-06-12,130.91000400000001
2015-06-15,130.990005
2015-06-16,131.580002
2015-06-17,132.449997
2015-06-18,133.259995
2015-06-19,134.389999
2015-06-22,135.669998
2015-06-23,135.979996
2015-06-24,134.91000400000001
2015-06-25,134.570007
2015-06-26,136.759995
2015-06-29,135.100006
2015-06-30,135.449997
2015-07-01,136.279999
2015-07-02,135.860001
2015-07-06,137.580002
2015-07-07,136.899994
2015-07-08,134.949997
2015-07-09,134.479996
2015-07-10,135.949997
2015-07-13,138.16000400000001
2015-07-14,137.869995
2015-07-15,136.91000400000001
2015-07-16,136.479996
2015-07-17,136.850006
2015-07-20,137.360001
2015-07-21,137.929993
2015-07-22,138.669998
2015-07-23,138.520004
2015-07-24,137.970001
2015-07-27,137.550003
2015-07-28,138.779999
2015-07-29,140.259995
2015-07-30,133.399994
2015-07-31,133.990005
2015-08-03,133.229996
2015-08-04,133.050003
2015-08-05,133.970001
2015-08-06,133.729996
2015-08-07,134.229996
2015-08-10,134.41000400000001
2015-08-11,132.550003
